Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
900000000,0.00,71.91,0.0,?,68.9,68.9,90.0
900551267,0.00,72.01,0.0,?,68.8,68.8,90.0
901102534,0.00,71.97,0.0,?,68.9,68.9,90.0
901653801,0.00,71.84,0.0,?,69.0,69.0,90.0
902205068,0.00,71.81,0.0,?,69.1,69.1,90.0
902756335,0.00,71.86,0.0,?,69.0,69.0,90.0
903307602,0.00,71.83,0.0,?,69.0,69.0,90.0
903858869,0.00,71.76,0.0,?,69.1,69.1,90.0
904410136,0.00,71.71,0.0,?,69.2,69.2,90.0
904961403,0.00,71.69,0.0,?,69.2,69.2,90.0
905512670,0.00,71.77,0.0,?,69.1,69.1,90.0
906063937,0.00,71.64,0.0,?,69.3,69.3,90.0
906615204,0.00,71.64,0.0,?,69.3,69.3,90.0
907166471,0.00,71.70,0.0,?,69.2,69.2,90.0
907717738,0.00,71.64,0.0,?,69.3,69.3,90.0
908269005,0.00,71.63,0.0,?,69.3,69.3,90.0
908820272,0.00,71.49,0.0,?,69.5,69.5,90.0
909371539,0.00,71.47,0.0,?,69.5,69.5,90.0
909922806,0.00,71.42,0.0,?,69.6,69.6,90.0
910474073,0.00,71.32,0.0,?,69.7,69.7,90.0
911025340,0.00,71.33,0.0,?,69.7,69.7,90.0
911576607,0.00,71.34,0.0,?,69.7,69.7,90.0
912127874,0.00,71.32,0.0,?,69.7,69.7,90.0
912679141,0.00,71.27,0.0,?,69.7,69.7,90.0
913230408,0.00,71.24,0.0,?,69.8,69.8,90.0
913781675,0.00,71.30,0.0,?,69.7,69.7,90.0
914332942,0.00,71.19,0.0,?,69.9,69.9,90.0
914884209,0.00,71.32,0.0,?,69.7,69.7,90.0
915435476,-0.00,71.24,0.0,589.04,69.8,69.8,90.0
915986743,-0.02,71.32,0.1,987.81,69.7,69.7,89.9
916538010,-0.04,71.27,0.3,493.00,69.7,69.8,89.8
917089277,-0.05,71.24,0.4,346.17,69.8,69.8,89.7
917640544,-0.04,71.05,0.3,456.00,70.0,70.0,89.7
918191811,-0.06,70.92,0.5,309.29,70.2,70.2,89.6
918743078,-0.07,70.93,0.6,246.85,70.2,70.2,89.5
919294345,-0.08,70.87,0.7,225.86,70.3,70.3,89.5
919845612,-0.09,70.66,0.7,200.69,70.5,70.5,89.4
920396879,-0.10,70.68,0.9,170.99,70.5,70.5,89.3
920948146,-0.12,70.60,1.0,144.10,70.6,70.6,89.2
921499413,-0.13,70.53,1.2,130.40,70.7,70.7,89.1
922050680,-0.17,70.37,1.4,104.75,70.9,70.9,88.8
922601947,-0.19,70.37,1.6,93.28,70.9,70.9,88.7
923153214,-0.19,70.28,1.6,91.58,71.0,71.0,88.7
923704481,-0.23,70.14,2.0,76.62,71.2,71.2,88.4
924255748,-0.25,70.11,2.2,70.18,71.2,71.3,88.3
924807015,-0.27,69.94,2.4,63.28,71.4,71.5,88.1
925358282,-0.30,69.80,2.7,57.47,71.6,71.7,87.9
925909549,-0.33,69.68,2.9,52.81,71.7,71.8,87.7
926460816,-0.34,69.67,3.0,51.52,71.8,71.8,87.6
927012083,-0.33,69.44,2.9,53.37,72.1,72.1,87.7
927563350,-0.36,69.42,3.2,48.73,72.1,72.2,87.5
928114617,-0.38,69.18,3.4,46.09,72.4,72.5,87.3
928665884,-0.38,69.06,3.4,45.61,72.6,72.6,87.3
929217151,-0.42,68.86,3.7,41.72,72.8,72.9,87.1
929768418,-0.42,68.78,3.8,41.55,72.9,73.0,87.0
930319685,-0.46,68.65,4.1,38.17,73.1,73.2,86.8
930870952,-0.50,68.52,4.5,34.95,73.2,73.4,86.5
931422219,-0.54,68.34,4.9,32.34,73.4,73.6,86.2
931973486,-0.56,68.31,5.1,31.22,73.5,73.6,86.1
932524753,-0.57,67.94,5.3,30.23,74.0,74.1,85.9
933076020,-0.60,67.70,5.5,29.01,74.3,74.5,85.7
933627287,-0.65,67.47,6.0,26.90,74.5,74.8,85.4
934178554,-0.69,67.26,6.4,25.24,74.8,75.1,85.1
934729821,-0.70,66.94,6.6,24.68,75.2,75.5,85.0
935281088,-0.72,66.76,6.8,24.15,75.5,75.8,84.8
935832355,-0.73,66.56,7.0,23.73,75.7,76.0,84.7
936383622,-0.75,66.43,7.2,23.03,75.9,76.2,84.6
936934889,-0.77,66.11,7.4,22.72,76.3,76.7,84.5
937486156,-0.80,65.98,7.7,21.73,76.5,76.9,84.2
938037423,-0.81,65.58,7.9,21.40,77.0,77.4,84.1
938588690,-0.84,65.45,8.3,20.58,77.2,77.6,83.9
939139957,-0.88,65.25,8.7,19.67,77.4,77.9,83.6
939691224,-0.92,64.93,9.1,18.97,77.8,78.4,83.3
940242491,-0.95,64.60,9.5,18.26,78.3,78.8,83.1
940793758,-0.99,64.32,10.0,17.56,78.6,79.2,82.8
941345025,-0.99,63.95,10.0,17.64,79.2,79.8,82.8
941896292,-1.01,63.65,10.4,17.19,79.6,80.3,82.6
942447559,-1.02,63.30,10.6,17.06,80.1,80.8,82.5
942998826,-1.04,62.95,10.9,16.69,80.6,81.3,82.3
943550093,-1.08,62.61,11.4,16.06,81.1,81.9,82.0
944101360,-1.11,62.22,11.8,15.65,81.6,82.5,81.7
944652627,-1.10,61.77,11.9,15.76,82.3,83.2,81.8
945203894,-1.12,61.50,12.1,15.57,82.7,83.6,81.6
945755161,-1.14,61.04,12.6,15.21,83.4,84.4,81.4
946306428,-1.18,60.76,13.1,14.74,83.8,84.8,81.1
946857695,-1.21,60.28,13.6,14.34,84.5,85.6,80.8
947408962,-1.24,59.99,14.0,14.04,84.9,86.0,80.6
947960229,-1.24,59.67,14.2,14.04,85.4,86.6,80.6
948511496,-1.26,59.33,14.5,13.81,85.9,87.2,80.4
949062763,-1.27,58.97,14.8,13.68,86.5,87.8,80.3
949614030,-1.32,58.50,15.6,13.15,87.2,88.6,79.8
950165297,-1.34,58.17,16.0,13.02,87.7,89.1,79.7
950716564,-1.36,57.71,16.4,12.81,88.4,89.9,79.5
951267831,-1.36,57.27,16.7,12.78,89.2,90.7,79.4
951819098,-1.39,56.71,17.3,12.51,90.1,91.7,79.1
952370365,-1.43,56.36,18.0,12.20,90.6,92.3,78.8
952921632,-1.42,55.70,18.3,12.24,91.8,93.6,78.7
953472899,-1.45,55.34,18.8,12.04,92.4,94.3,78.5
954024166,-1.47,54.89,19.3,11.88,93.1,95.1,78.3
954575433,-1.49,54.39,19.9,11.71,94.0,96.1,78.1
955126700,-1.50,53.98,20.4,11.58,94.7,96.9,77.9
955677967,-1.54,53.56,21.1,11.34,95.4,97.7,77.5
956229234,-1.51,52.97,21.2,11.53,96.7,99.0,77.7
956780501,-1.55,52.54,22.0,11.23,97.3,99.8,77.3
957331768,-1.54,51.79,22.4,11.34,98.9,101.4,77.2
957883035,-1.54,51.54,22.7,11.30,99.4,102.0,77.2
958434302,-1.56,50.93,23.3,11.20,100.6,103.3,76.9
958985569,-1.56,50.50,23.7,11.17,101.5,104.3,76.8
959536836,-1.60,49.94,24.8,10.89,102.5,105.4,76.4
960088103,-1.59,49.42,25.1,10.95,103.7,106.7,76.4
960639370,-1.62,49.06,25.9,10.75,104.3,107.5,76.0
961190637,-1.64,48.46,26.8,10.59,105.5,108.8,75.7
961741904,-1.67,47.92,27.8,10.41,106.5,110.1,75.4
962293171,-1.67,47.59,28.2,10.42,107.3,110.9,75.3
962844438,-1.69,46.93,29.2,10.30,108.7,112.5,75.0
963395705,-1.71,46.34,30.2,10.17,109.9,114.0,74.7
963946972,-1.72,45.78,30.8,10.16,111.2,115.4,74.5
964498239,-1.75,45.11,32.2,9.98,112.6,117.1,74.1
965049506,-1.76,44.56,33.0,9.92,113.9,118.6,73.8
965600773,-1.77,43.93,34.1,9.87,115.4,120.3,73.6
966152040,-1.76,43.24,35.0,9.89,117.2,122.3,73.4
966703307,-1.78,42.78,36.0,9.79,118.3,123.6,73.1
967254574,-1.79,42.05,37.3,9.72,120.1,125.8,72.8
967805841,-1.81,41.49,38.5,9.62,121.4,127.4,72.4
968357108,-1.83,40.69,40.1,9.54,123.5,129.9,72.0
968908375,-1.84,40.18,41.2,9.50,124.9,131.5,71.7
969459642,-1.88,39.38,43.5,9.28,126.6,133.9,71.0
970010909,-1.88,38.85,44.6,9.28,128.2,135.7,70.8
970562176,-1.91,38.31,46.2,9.15,129.4,137.4,70.4
971113443,-1.96,37.45,49.1,8.90,131.2,140.1,69.5
971664710,-1.98,36.78,51.0,8.83,133.0,142.4,69.0
972215977,-2.01,36.19,53.1,8.69,134.3,144.4,68.4
972767244,-2.06,35.48,55.9,8.47,135.6,146.7,67.6
973318511,-2.09,34.80,58.4,8.35,137.2,149.1,66.9
973869778,-2.13,34.03,61.4,8.21,138.9,151.9,66.2
974421045,-2.17,33.30,64.6,8.04,140.3,154.5,65.3
974972312,-2.21,32.55,67.8,7.92,142.0,157.3,64.5
975523579,-2.24,31.95,70.4,7.81,143.1,159.5,63.8
976074846,-2.30,31.03,75.1,7.59,144.4,162.8,62.5
976626113,-2.36,30.16,79.8,7.40,145.6,166.0,61.3
977177380,-2.39,29.37,83.6,7.32,147.2,169.3,60.4
977728647,-2.47,28.65,88.4,7.07,146.8,171.4,58.9
978279914,-2.55,27.65,94.4,6.87,147.4,175.0,57.4
978831181,-2.62,26.76,100.1,6.68,147.1,178.0,55.8
979382448,-2.68,25.76,106.4,6.53,147.3,181.7,54.2
979933715,-2.79,24.89,112.7,6.29,145.3,183.9,52.2
980484982,-2.88,23.93,119.4,6.09,143.4,186.6,50.2
981036249,-2.98,22.96,126.2,5.88,140.5,188.9,48.1
981587516,-3.11,21.89,133.6,5.64,136.1,190.7,45.5
982138783,-3.21,20.81,140.7,5.47,132.1,193.0,43.2
982690050,-3.39,19.88,146.4,5.20,124.5,192.2,40.4
983241317,-3.52,18.72,153.0,5.01,118.0,193.2,37.6
983792584,-3.67,17.62,158.2,4.80,110.1,192.7,34.8
984343851,-3.86,16.47,162.3,4.58,100.3,190.8,31.7
984895118,-4.04,15.18,166.1,4.37,90.2,189.0,28.5
985446385,-4.24,14.04,167.7,4.18,80.1,185.8,25.5
985997652,-4.48,12.85,167.3,3.96,69.0,180.9,22.4
986548919,-4.74,11.46,166.1,3.76,57.6,175.8,19.1
987100186,-5.01,10.10,163.3,3.56,47.0,169.9,16.0
987651453,-5.34,8.53,158.6,3.35,35.9,162.7,12.8
988202720,-5.67,7.03,153.3,3.17,26.8,155.6,9.9
988753987,-6.06,5.71,146.2,2.98,19.3,147.5,7.5
989305254,-6.45,3.80,139.8,2.82,11.4,140.3,4.7
989856521,-6.93,2.46,131.6,2.64,6.4,131.8,2.8
990407788,-7.41,0.89,124.2,2.49,2.0,124.2,0.9
990959055,-7.95,-0.89,116.7,2.33,-1.7,116.7,-0.8
991510322,-8.55,-3.05,109.4,2.19,-5.1,109.5,-2.6
992061589,-9.26,-4.87,101.9,2.05,-6.8,102.1,-3.8
992612856,-10.04,-6.98,95.0,1.92,-8.1,95.3,-4.9
993164123,-10.92,-8.93,88.6,1.80,-8.5,89.0,-5.5
993715390,-11.90,-10.86,82.7,1.68,-8.5,83.1,-5.8
994266657,-13.12,-13.70,76.8,1.57,-8.4,77.2,-6.3
994817924,-14.47,-15.72,71.8,1.47,-7.6,72.2,-6.1
995369191,-16.13,-18.71,67.0,1.37,-6.9,67.3,-5.9
995920458,-18.15,-22.01,62.7,1.28,-5.9,62.9,-5.4
996471725,-20.90,-25.42,58.7,1.20,-4.6,58.9,-4.5
997022992,-24.96,-31.15,55.0,1.12,-3.2,55.1,-3.4
997574259,-31.49,-43.53,51.9,1.05,-1.9,52.0,-2.1
998125526,-40.18,-161.48,49.1,1.02,-0.3,49.1,-0.4
998676793,-27.59,160.83,46.2,1.09,1.3,46.2,1.6
999228060,-22.95,153.35,43.9,1.15,2.8,44.0,3.7
999779327,-19.45,148.79,41.4,1.24,4.6,41.7,6.4
1000330594,-17.25,145.82,39.4,1.32,6.2,39.9,8.9
1000881861,-15.60,142.29,37.7,1.40,7.9,38.5,11.8
1001433128,-14.04,139.73,35.8,1.50,9.6,37.0,15.0
1001984395,-12.80,137.20,34.1,1.59,11.2,35.9,18.2
1002535662,-11.76,134.67,32.6,1.70,12.8,35.1,21.5
1003086929,-10.83,132.24,31.2,1.81,14.5,34.4,24.9
1003638196,-10.04,129.64,30.0,1.92,16.2,34.1,28.3
1004189463,-9.29,127.43,28.7,2.04,17.8,33.8,31.7
1004740730,-8.62,125.41,27.5,2.18,19.3,33.6,35.0
1005291997,-8.02,123.22,26.4,2.32,20.9,33.7,38.3
1005843264,-7.48,120.98,25.4,2.46,22.5,33.9,41.4
1006394531,-6.98,119.27,24.4,2.62,23.8,34.1,44.3
1006945798,-6.53,117.47,23.5,2.78,25.2,34.5,47.1
1007497065,-6.08,115.73,22.5,2.97,26.7,34.9,49.9
1008048332,-5.67,114.05,21.5,3.17,28.0,35.3,52.5
1008599599,-5.32,112.40,20.7,3.37,29.4,35.9,54.8
1009150866,-5.00,110.76,19.9,3.57,30.7,36.6,57.0
1009702133,-4.68,109.56,19.0,3.80,31.8,37.0,59.1
1010253400,-4.37,108.09,18.2,4.06,33.0,37.7,61.1
1010804667,-4.09,106.78,17.4,4.32,34.2,38.3,63.0
1011355934,-3.82,105.34,16.6,4.63,35.4,39.1,64.8
1011907201,-3.62,104.16,16.1,4.87,36.4,39.8,66.1
1012458468,-3.38,102.87,15.3,5.21,37.5,40.5,67.8
1013009735,-3.18,101.74,14.7,5.52,38.5,41.2,69.1
1013561002,-2.96,101.07,13.9,5.92,39.2,41.6,70.5
1014112269,-2.79,99.96,13.3,6.28,40.2,42.4,71.7
1014663536,-2.60,99.12,12.6,6.73,41.0,42.9,72.9
1015214803,-2.44,98.23,12.0,7.17,41.8,43.5,74.0
1015766070,-2.29,97.37,11.5,7.64,42.6,44.1,75.0
1016317337,-2.13,96.55,10.8,8.19,43.4,44.7,76.0
1016868604,-2.02,95.86,10.4,8.62,44.0,45.3,76.7
1017419871,-1.89,95.31,9.8,9.23,44.6,45.7,77.6
1017971138,-1.79,94.39,9.4,9.76,45.4,46.4,78.3
1018522405,-1.68,93.89,8.9,10.38,45.9,46.8,79.0
1019073672,-1.59,93.27,8.6,10.96,46.5,47.3,79.6
1019624939,-1.48,92.63,8.1,11.77,47.1,47.8,80.3
1020176206,-1.37,92.03,7.6,12.68,47.7,48.3,81.0
1020727473,-1.29,91.32,7.2,13.45,48.3,48.9,81.5
1021278740,-1.21,90.99,6.8,14.38,48.7,49.1,82.0
1021830007,-1.17,90.21,6.6,14.93,49.4,49.8,82.3
1022381274,-1.06,89.98,6.1,16.45,49.7,50.0,83.0
1022932541,-1.01,89.50,5.8,17.30,50.1,50.4,83.4
1023483808,-0.94,89.08,5.5,18.42,50.5,50.8,83.8
1024035075,-0.89,88.70,5.2,19.56,50.9,51.1,84.1
1024586342,-0.84,88.32,5.0,20.71,51.2,51.5,84.5
1025137609,-0.81,87.94,4.8,21.37,51.6,51.8,84.6
1025688876,-0.76,87.67,4.6,22.82,51.9,52.1,85.0
1026240143,-0.70,87.16,4.2,24.73,52.4,52.5,85.4
1026791410,-0.68,86.72,4.1,25.55,52.8,52.9,85.5
1027342677,-0.63,86.29,3.9,27.72,53.2,53.3,85.9
1027893944,-0.62,85.93,3.9,27.90,53.5,53.7,85.9
1028445211,-0.55,85.59,3.4,31.63,53.9,54.0,86.4
1028996478,-0.55,85.43,3.5,31.45,54.0,54.1,86.3
1029547745,-0.51,85.12,3.2,33.97,54.3,54.4,86.6
1030099012,-0.49,84.83,3.1,35.22,54.6,54.7,86.7
1030650279,-0.47,84.66,3.0,37.13,54.8,54.9,86.9
1031201546,-0.44,84.43,2.8,39.71,55.0,55.1,87.1
1031752813,-0.43,84.16,2.7,40.70,55.3,55.4,87.2
1032304080,-0.40,83.94,2.6,43.18,55.5,55.6,87.3
1032855347,-0.40,83.62,2.6,43.20,55.8,55.9,87.3
1033406614,-0.37,83.49,2.4,46.57,56.0,56.0,87.5
1033957881,-0.38,83.06,2.5,45.69,56.4,56.4,87.5
1034509148,-0.37,82.91,2.4,46.77,56.5,56.6,87.5
1035060415,-0.35,82.62,2.3,50.01,56.8,56.9,87.7
1035611682,-0.34,82.37,2.3,50.73,57.1,57.1,87.7
1036162949,-0.35,82.07,2.3,49.63,57.4,57.4,87.7
1036714216,-0.37,81.76,2.5,46.85,57.7,57.8,87.5
1037265483,-0.34,81.48,2.3,51.03,58.0,58.0,87.7
1037816750,-0.35,81.23,2.4,50.05,58.2,58.3,87.7
1038368017,-0.39,81.16,2.6,44.76,58.3,58.4,87.4
1038919284,-0.40,80.86,2.7,43.75,58.6,58.7,87.3
1039470551,-0.41,80.60,2.8,42.40,58.9,59.0,87.3
1040021818,-0.43,80.36,3.0,40.01,59.1,59.2,87.1
1040573085,-0.44,80.18,3.0,39.57,59.3,59.4,87.1
1041124352,-0.44,79.91,3.1,39.13,59.6,59.7,87.0
1041675619,-0.46,79.74,3.2,38.00,59.8,59.8,86.9
1042226886,-0.48,79.45,3.4,36.19,60.1,60.1,86.8
1042778153,-0.48,79.09,3.4,35.85,60.4,60.5,86.7
1043329420,-0.54,77.90,3.9,32.31,61.7,61.8,86.4
1043880687,-0.55,76.40,4.2,31.40,63.4,63.5,86.2
1044431954,-0.58,75.01,4.5,29.99,65.0,65.1,86.0
1044983221,0.00,150.42,0.0,?,13.2,13.2,90.0
1045534488,0.00,150.42,0.0,?,13.2,13.2,90.0
1046085755,0.00,144.12,0.0,?,16.2,16.2,90.0
