1000000	-0.75	87.89	4.5	23.04	51.7	51.9	85.0
3001001	0.00	82.60	0.0	?	56.9	56.9	90.0
5002002	0.00	77.13	0.0	?	62.7	62.7	90.0
7003003	0.00	73.10	0.0	?	67.4	67.4	90.0
9004004	0.00	69.66	0.0	?	71.9	71.9	90.0
11005005	0.00	67.61	0.0	?	74.7	74.7	90.0
13006006	0.00	65.45	0.0	?	77.8	77.8	90.0
15007007	-0.18	62.68	1.9	97.77	82.1	82.1	88.7
17008008	-0.24	60.93	2.7	71.02	84.9	85.0	88.2
19009009	-0.36	59.20	4.2	48.91	87.9	88.0	87.3
21010010	-0.42	57.57	5.2	41.42	90.8	90.9	86.7
23011011	-0.47	55.97	6.2	36.75	93.8	94.0	86.2
25012012	-0.54	54.49	7.4	32.23	96.7	96.9	85.6
27013013	-0.58	52.99	8.3	30.03	99.7	100.1	85.2
29014014	-0.62	51.62	9.3	28.16	102.7	103.1	84.8
31015015	-0.65	50.36	10.2	26.88	105.5	106.0	84.5
33016016	-0.67	49.11	11.1	25.90	108.5	109.1	84.2
35017017	-0.68	47.97	11.8	25.47	111.3	112.0	84.0
37018018	-0.68	46.84	12.3	25.62	114.3	115.0	83.9
39019019	-0.67	45.69	12.6	26.05	117.5	118.2	83.9
41020020	-0.67	44.58	13.3	25.81	120.7	121.4	83.7
43021021	-0.68	43.47	14.0	25.73	124.1	124.8	83.5
45022022	-0.69	42.47	14.9	25.34	127.2	128.0	83.3
47023023	-0.69	41.54	15.7	25.11	130.2	131.1	83.1
49024024	-0.70	40.68	16.5	24.81	133.1	134.1	82.9
51025025	-0.70	39.84	17.3	24.66	136.1	137.1	82.8
53026026	-0.72	38.98	18.3	24.19	139.1	140.3	82.5
55027027	-0.73	38.22	19.4	23.71	142.0	143.3	82.2
57028028	-0.75	37.44	20.5	23.32	145.0	146.4	82.0
59029029	-0.77	36.73	21.8	22.65	147.7	149.3	81.6
61030030	-0.79	36.05	23.4	21.91	150.4	152.2	81.2
63031031	-0.82	35.37	25.1	21.13	153.1	155.1	80.7
65032032	-0.86	34.72	27.0	20.27	155.7	158.0	80.1
67033033	-0.90	34.07	29.4	19.27	158.2	160.9	79.5
69034034	-0.94	33.35	31.8	18.51	161.2	164.3	78.8
71035035	-0.99	32.70	34.7	17.49	163.7	167.3	78.0
73036036	-1.05	31.99	38.1	16.53	166.4	170.7	77.1
75037037	-1.11	31.30	41.6	15.69	169.0	174.0	76.2
77038038	-1.16	30.62	45.2	14.97	171.6	177.5	75.2
79039039	-1.23	29.90	49.8	14.09	174.0	181.0	74.0
81040040	-1.30	29.22	54.3	13.37	176.2	184.4	72.9
83041041	-1.38	28.50	59.5	12.63	178.3	188.0	71.5
85042042	-1.47	27.76	65.5	11.88	180.0	191.6	70.0
87043043	-1.53	27.08	70.9	11.35	181.7	195.0	68.7
89044044	-1.60	26.29	77.1	10.86	183.7	199.2	67.2
91045045	-1.68	25.36	84.5	10.38	186.0	204.3	65.6
93046046	-1.76	24.48	92.4	9.88	187.4	208.9	63.7
95047047	-1.85	23.59	101.0	9.41	188.0	213.4	61.8
97048048	-1.94	22.71	109.8	8.99	188.1	217.8	59.7
99049049	-2.00	21.70	119.1	8.73	189.7	224.0	57.9
101050050	-2.07	20.65	129.5	8.45	190.3	230.2	55.8
103051051	-2.14	19.45	142.1	8.16	190.2	237.4	53.2
105052052	-2.21	18.13	156.5	7.91	189.4	245.7	50.4
107053053	-2.28	16.88	170.8	7.66	186.7	253.0	47.5
109054054	-2.37	15.66	185.2	7.37	180.8	258.8	44.3
111055055	-2.44	14.31	201.2	7.17	174.8	266.5	41.0
113056056	-2.51	12.98	216.6	6.96	166.0	272.9	37.5
115057057	-2.58	11.58	232.6	6.78	154.9	279.5	33.7
117058058	-2.65	10.04	249.2	6.62	140.4	286.0	29.4
119059059	-2.70	8.53	264.2	6.48	124.0	291.8	25.1
121060060	-2.76	6.91	277.8	6.35	103.5	296.4	20.4
123061061	-2.82	5.24	288.2	6.22	79.7	299.1	15.5
125062062	-2.87	3.59	294.6	6.10	54.7	299.6	10.5
127063063	-2.92	1.87	297.4	6.00	28.4	298.8	5.4
129064064	-2.96	0.16	296.3	5.93	2.4	296.3	0.5
131065065	-2.99	-1.61	291.3	5.86	-23.3	292.2	-4.6
133066066	-3.01	-3.43	282.7	5.82	-47.7	286.7	-9.6
135067067	-3.02	-5.33	271.5	5.81	-71.1	280.6	-14.7
137068068	-3.03	-7.22	256.3	5.79	-90.5	271.8	-19.4
139069069	-3.04	-9.24	238.6	5.77	-107.3	261.6	-24.2
141070070	-3.02	-11.31	220.4	5.81	-121.9	251.9	-28.9
143071071	-3.01	-13.38	201.3	5.83	-131.7	240.6	-33.2
145072072	-2.99	-15.46	182.8	5.87	-138.8	229.5	-37.2
147073073	-2.98	-17.65	164.2	5.89	-142.5	217.5	-41.0
149074074	-2.94	-19.89	146.9	5.96	-144.7	206.1	-44.6
151075075	-2.90	-22.17	130.7	6.04	-144.7	195.0	-47.9
153076076	-2.87	-24.46	116.2	6.10	-142.9	184.1	-50.9
155077077	-2.83	-26.80	103.0	6.20	-140.1	173.9	-53.7
157078078	-2.80	-29.16	91.5	6.26	-136.0	163.9	-56.1
159079079	-2.76	-31.57	81.2	6.35	-131.6	154.6	-58.3
161080080	-2.73	-33.94	72.6	6.41	-126.7	146.0	-60.2
163081081	-2.69	-36.35	64.8	6.51	-122.0	138.1	-62.0
165082082	-2.65	-38.75	58.0	6.61	-117.2	130.8	-63.7
167083083	-2.61	-41.11	52.3	6.70	-112.5	124.1	-65.1
169084084	-2.58	-43.42	47.3	6.79	-108.1	118.0	-66.4
171085085	-2.50	-45.71	42.5	6.99	-104.2	112.5	-67.8
173086086	-2.44	-48.20	38.1	7.17	-99.9	106.9	-69.1
175087087	-2.38	-50.87	34.1	7.35	-95.4	101.3	-70.3
177088088	-2.32	-53.62	30.5	7.53	-90.9	95.9	-71.4
179089089	-2.26	-56.40	27.3	7.74	-86.7	90.9	-72.5
181090090	-2.21	-59.30	24.6	7.91	-82.4	86.0	-73.4
183091091	-2.17	-62.24	22.4	8.03	-78.2	81.3	-74.0
185092092	-2.13	-65.40	20.2	8.19	-74.0	76.7	-74.8
187093093	-2.10	-68.80	18.2	8.33	-69.8	72.2	-75.4
189094094	-2.04	-72.31	16.4	8.53	-65.8	67.8	-76.0
191095095	-1.98	-76.40	14.5	8.83	-61.4	63.1	-76.7
193096096	-1.97	-81.10	13.1	8.87	-56.7	58.2	-77.0
195097097	-2.01	-86.06	12.2	8.67	-52.1	53.5	-76.8
197098098	-2.07	-91.45	11.4	8.42	-47.4	48.8	-76.5
199099099	-2.12	-97.36	10.7	8.23	-42.8	44.1	-76.0
201100100	-2.20	-104.19	10.0	7.93	-37.9	39.2	-75.2
203101101	-2.33	-111.94	9.6	7.52	-32.9	34.3	-73.7
205102102	-2.53	-120.87	9.5	6.92	-27.6	29.2	-71.0
207103103	-2.82	-130.60	9.7	6.22	-22.3	24.3	-66.5
209104104	-3.17	-141.40	10.1	5.54	-16.9	19.7	-59.1
211105105	-3.62	-153.68	10.8	4.87	-11.2	15.5	-46.0
213106106	-4.22	-167.49	12.1	4.20	-5.2	13.1	-23.2
215107107	-5.03	177.28	14.1	3.55	1.1	14.1	4.4
217108108	-5.96	160.70	16.9	3.03	7.6	18.5	24.0
219109109	-6.84	143.03	20.5	2.67	14.2	24.9	34.6
221110110	-7.42	125.16	24.5	2.48	20.8	32.1	40.4
223111111	-7.58	107.77	28.9	2.43	27.8	40.1	43.9
225112112	-7.31	92.28	33.4	2.52	35.3	48.6	46.6
227113113	-6.69	79.11	37.8	2.72	43.7	57.8	49.2
229114114	-5.86	67.25	42.8	3.07	54.3	69.1	51.7
231115115	-5.05	56.24	49.7	3.53	67.2	83.6	53.5
233116116	-4.32	46.60	59.0	4.10	82.7	101.6	54.5
235117117	-3.71	38.00	72.3	4.75	101.1	124.2	54.4
237118118	-3.25	30.42	91.9	5.40	121.4	152.2	52.9
