Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-1.53,-9.59,299.8,11.40,-282.6,412.0,-43.3
3993013,-1.47,-21.68,99.8,11.88,-217.3,239.1,-65.3
6986026,-1.76,-34.15,52.9,9.89,-145.4,154.7,-70.0
9979039,-1.99,-47.48,33.0,8.76,-105.1,110.2,-72.6
12972052,-2.09,-60.37,22.7,8.35,-81.3,84.4,-74.4
15965065,-2.06,-73.07,16.2,8.49,-64.9,66.9,-76.0
18958078,-1.90,-84.43,11.9,9.19,-53.7,55.0,-77.5
21951091,-1.68,-94.70,8.8,10.40,-45.3,46.1,-79.0
24944104,-1.44,-103.77,6.7,12.09,-38.8,39.4,-80.3
27937117,-1.24,-111.69,5.2,14.04,-33.7,34.1,-81.2
30930130,-1.08,-118.77,4.2,16.12,-29.4,29.7,-81.9
33923143,-0.95,-125.06,3.5,18.35,-25.9,26.1,-82.4
36916156,-0.88,-130.96,3.0,19.83,-22.7,22.9,-82.4
39909169,-0.85,-136.37,2.8,20.55,-20.0,20.2,-82.0
42902182,-0.83,-141.35,2.7,21.02,-17.5,17.7,-81.3
45895195,-0.85,-146.26,2.7,20.36,-15.1,15.4,-79.9
48888208,-0.89,-150.91,2.7,19.43,-12.9,13.2,-78.0
51881221,-0.94,-155.49,2.8,18.41,-10.8,11.2,-75.3
54874234,-1.01,-160.20,3.0,17.24,-8.7,9.2,-71.0
57867247,-1.07,-164.64,3.1,16.25,-6.7,7.4,-65.0
60860260,-1.13,-169.26,3.3,15.41,-4.7,5.7,-55.0
63853273,-1.19,-173.84,3.4,14.66,-2.7,4.3,-38.1
66846286,-1.23,-178.36,3.5,14.20,-0.7,3.6,-11.4
69839299,-1.24,177.17,3.6,14.06,1.2,3.8,19.0
72832312,-1.24,172.77,3.6,13.99,3.1,4.8,41.2
75825325,-1.22,168.50,3.6,14.22,5.0,6.1,54.7
78818338,-1.19,164.31,3.5,14.64,6.9,7.7,63.1
