Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-1.51,-11.43,249.8,11.53,-283.3,377.7,-48.6
3993013,-1.63,-25.33,82.9,10.70,-188.0,205.5,-66.2
6986026,-1.86,-36.92,48.2,9.40,-134.4,142.8,-70.3
9979039,-2.06,-49.05,32.1,8.48,-101.3,106.3,-72.4
12972052,-2.18,-61.22,23.1,8.00,-79.6,82.9,-73.8
15965065,-2.22,-73.35,17.3,7.86,-64.2,66.5,-74.9
18958078,-2.15,-84.78,13.3,8.12,-53.0,54.6,-75.9
21951091,-1.99,-95.24,10.3,8.78,-44.5,45.7,-76.9
24944104,-1.78,-104.58,8.1,9.79,-38.0,38.9,-78.0
27937117,-1.57,-112.87,6.5,11.12,-32.8,33.4,-78.9
30930130,-1.36,-120.33,5.2,12.78,-28.4,28.9,-79.7
33923143,-1.19,-126.89,4.3,14.66,-24.8,25.2,-80.3
36916156,-1.05,-132.94,3.6,16.54,-21.7,22.0,-80.6
39909169,-0.96,-138.40,3.2,18.02,-18.9,19.2,-80.5
42902182,-0.89,-143.35,2.8,19.54,-16.5,16.8,-80.2
45895195,-0.85,-148.28,2.6,20.45,-14.2,14.4,-79.4
48888208,-0.84,-152.79,2.6,20.64,-12.1,12.3,-78.0
51881221,-0.85,-157.15,2.5,20.48,-10.1,10.4,-75.9
54874234,-0.89,-161.63,2.6,19.59,-8.1,8.5,-72.0
57867247,-0.93,-166.00,2.7,18.70,-6.1,6.7,-66.1
60860260,-0.98,-170.41,2.9,17.66,-4.2,5.1,-55.7
63853273,-1.05,-174.81,3.0,16.54,-2.3,3.8,-36.7
66846286,-1.10,-179.24,3.2,15.75,-0.3,3.2,-5.9
69839299,-1.14,176.29,3.3,15.27,1.6,3.7,26.2
72832312,-1.17,171.89,3.4,14.82,3.5,4.9,46.1
75825325,-1.17,167.51,3.4,14.81,5.4,6.4,57.9
78818338,-1.17,163.16,3.4,14.86,7.4,8.1,65.0
81811351,-1.15,158.92,3.4,15.17,9.3,9.9,69.8
84804364,-1.10,154.80,3.3,15.76,11.1,11.6,73.3
