Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-18.42,0.0,?,-308.4,308.4,-90.0
4306503,0.00,-26.96,0.0,?,-208.6,208.6,-90.0
7613006,-0.21,-37.09,6.0,82.85,-148.9,149.0,-87.7
10919509,-0.54,-48.49,9.2,32.12,-110.4,110.8,-85.2
14226012,-0.69,-60.89,7.7,25.16,-84.6,84.9,-84.8
17532515,-0.69,-71.41,5.8,25.18,-69.3,69.5,-85.2
20839018,-0.58,-81.62,3.9,30.01,-57.8,57.9,-86.1
24145521,-0.39,-90.22,2.2,44.41,-49.8,49.8,-87.4
27452024,-0.19,-97.55,1.0,90.91,-43.8,43.8,-88.7
30758527,0.00,-103.74,0.0,?,-39.2,39.2,-90.0
34065030,0.00,-108.95,0.0,?,-35.7,35.7,-90.0
37371533,0.00,-113.39,0.0,?,-32.8,32.8,-90.0
40678036,0.00,-117.11,0.0,?,-30.6,30.6,-90.0
43984539,0.00,-120.48,0.0,?,-28.6,28.6,-90.0
47291042,0.00,-123.43,0.0,?,-26.9,26.9,-90.0
50597545,0.00,-126.21,0.0,?,-25.4,25.4,-90.0
53904048,0.00,-128.75,0.0,?,-24.0,24.0,-90.0
57210551,0.00,-131.45,0.0,?,-22.5,22.5,-90.0
60517054,0.00,-134.04,0.0,?,-21.2,21.2,-90.0
63823557,0.00,-136.60,0.0,?,-19.9,19.9,-90.0
67130060,0.00,-139.30,0.0,?,-18.5,18.5,-90.0
70436563,-0.07,-141.89,0.2,266.41,-17.3,17.3,-89.3
73743066,-0.12,-144.46,0.4,149.98,-16.0,16.0,-88.7
77049569,-0.17,-147.01,0.5,101.84,-14.8,14.8,-87.9
80356072,-0.17,-149.47,0.5,101.06,-13.6,13.7,-87.8
83662575,-0.17,-151.74,0.5,101.22,-12.6,12.6,-87.6
86969078,-0.15,-153.82,0.5,116.19,-11.6,11.6,-87.8
90275581,-0.12,-155.80,0.4,144.18,-10.7,10.7,-88.1
93582084,-0.08,-157.59,0.2,222.85,-9.9,9.9,-88.7
96888587,-0.04,-159.13,0.1,437.37,-9.2,9.2,-89.3
100195090,0.00,-160.50,0.0,?,-8.6,8.6,-90.0
103501593,0.00,-161.79,0.0,?,-8.0,8.0,-90.0
106808096,0.00,-162.90,0.0,?,-7.5,7.5,-90.0
