Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-18.60,0.0,?,-305.4,305.4,-90.0
4306503,0.00,-27.02,0.0,?,-208.1,208.1,-90.0
7613006,-0.21,-37.10,6.0,81.59,-148.8,148.9,-87.7
10919509,-0.54,-48.51,9.2,32.07,-110.3,110.7,-85.2
14226012,-0.68,-60.91,7.6,25.45,-84.5,84.9,-84.9
17532515,-0.70,-71.38,5.9,25.00,-69.3,69.5,-85.2
20839018,-0.57,-81.57,3.8,30.54,-57.8,57.9,-86.2
24145521,-0.40,-90.22,2.3,43.66,-49.8,49.8,-87.4
27452024,-0.19,-97.55,1.0,91.86,-43.8,43.8,-88.7
30758527,0.00,-103.73,0.0,?,-39.3,39.3,-90.0
34065030,0.00,-108.96,0.0,?,-35.7,35.7,-90.0
37371533,0.00,-113.40,0.0,?,-32.8,32.8,-90.0
40678036,0.00,-117.12,0.0,?,-30.6,30.6,-90.0
43984539,0.00,-120.43,0.0,?,-28.6,28.6,-90.0
47291042,0.00,-123.49,0.0,?,-26.9,26.9,-90.0
50597545,0.00,-126.18,0.0,?,-25.4,25.4,-90.0
53904048,0.00,-128.78,0.0,?,-24.0,24.0,-90.0
57210551,0.00,-131.45,0.0,?,-22.5,22.5,-90.0
60517054,0.00,-134.07,0.0,?,-21.2,21.2,-90.0
63823557,0.00,-136.64,0.0,?,-19.9,19.9,-90.0
67130060,0.00,-139.34,0.0,?,-18.5,18.5,-90.0
70436563,-0.06,-141.88,0.2,295.46,-17.3,17.3,-89.4
73743066,-0.11,-144.50,0.4,153.10,-16.0,16.0,-88.7
77049569,-0.17,-147.06,0.5,103.40,-14.8,14.8,-88.0
80356072,-0.17,-149.44,0.5,100.39,-13.7,13.7,-87.8
83662575,-0.16,-151.74,0.5,107.55,-12.6,12.6,-87.8
86969078,-0.15,-153.84,0.5,116.86,-11.6,11.6,-87.8
90275581,-0.11,-155.79,0.3,152.99,-10.7,10.7,-88.2
93582084,-0.08,-157.58,0.2,218.82,-9.9,9.9,-88.6
96888587,-0.05,-159.18,0.1,356.59,-9.2,9.2,-89.1
100195090,0.00,-160.54,0.0,?,-8.6,8.6,-90.0
103501593,0.00,-161.75,0.0,?,-8.0,8.0,-90.0
106808096,0.00,-162.92,0.0,?,-7.5,7.5,-90.0
110114599,0.00,-163.96,0.0,?,-7.0,7.0,-90.0
113421102,0.00,-164.97,0.0,?,-6.6,6.6,-90.0
116727605,0.00,-165.90,0.0,?,-6.2,6.2,-90.0
120034108,0.00,-166.87,0.0,?,-5.8,5.8,-90.0
123340611,-0.03,-167.79,0.1,532.67,-5.3,5.3,-89.0
126647114,-0.08,-168.82,0.2,227.79,-4.9,4.9,-87.4
129953617,-0.13,-169.90,0.4,131.45,-4.4,4.4,-85.0
133260120,-0.17,-171.10,0.5,102.12,-3.9,3.9,-82.8
136566623,-0.20,-172.34,0.6,85.13,-3.3,3.4,-80.0
139873126,-0.22,-173.64,0.6,78.96,-2.8,2.9,-77.1
143179629,-0.23,-175.00,0.7,76.06,-2.2,2.3,-73.2
146486132,-0.21,-176.29,0.6,81.99,-1.6,1.7,-69.4
149792635,-0.17,-177.66,0.5,102.03,-1.0,1.1,-64.4
153099138,-0.12,-178.85,0.3,149.30,-0.5,0.6,-56.2
156405641,-0.05,-179.93,0.1,376.24,-0.0,0.1,-13.3
159712144,0.00,179.20,0.0,?,0.4,0.4,90.0
163018647,0.00,178.48,0.0,?,0.7,0.7,90.0
166325150,0.00,177.96,0.0,?,0.9,0.9,90.0
169631653,0.00,177.59,0.0,?,1.1,1.1,90.0
172938156,0.00,177.36,0.0,?,1.1,1.1,90.0
176244659,0.00,177.15,0.0,?,1.2,1.2,90.0
179551162,0.00,176.99,0.0,?,1.3,1.3,90.0
182857665,0.00,176.78,0.0,?,1.4,1.4,90.0
186164168,0.00,176.56,0.0,?,1.5,1.5,90.0
189470671,0.00,176.21,0.0,?,1.7,1.7,90.0
192777174,0.00,175.84,0.0,?,1.8,1.8,90.0
196083677,0.00,175.39,0.0,?,2.0,2.0,90.0
199390180,0.00,174.73,0.0,?,2.3,2.3,90.0
202696683,-0.07,174.10,0.2,238.77,2.6,2.6,85.3
206003186,-0.17,173.26,0.5,104.34,2.9,3.0,80.7
209309689,-0.24,172.46,0.7,73.29,3.3,3.4,78.2
212616192,-0.31,171.55,0.9,55.57,3.7,3.8,76.2
215922695,-0.39,170.53,1.1,44.50,4.1,4.3,74.7
219229198,-0.45,169.47,1.3,38.83,4.6,4.8,74.3
222535701,-0.49,168.32,1.4,35.20,5.1,5.3,74.3
225842204,-0.53,167.16,1.5,32.74,5.6,5.8,74.6
229148707,-0.55,166.02,1.6,31.41,6.1,6.3,75.2
232455210,-0.56,164.70,1.6,31.24,6.7,6.9,76.4
235761713,-0.54,163.57,1.6,32.41,7.2,7.4,77.7
239068216,-0.49,162.28,1.5,35.32,7.8,7.9,79.5
242374719,-0.43,161.20,1.3,40.07,8.3,8.4,81.2
245681222,-0.36,160.22,1.1,48.69,8.7,8.8,83.1
248987725,-0.27,159.28,0.8,65.33,9.1,9.2,85.1
252294228,-0.17,158.39,0.5,102.98,9.5,9.6,87.0
255600731,-0.06,157.74,0.2,273.55,9.8,9.8,88.9
258907234,0.00,157.28,0.0,?,10.0,10.0,90.0
262213737,0.00,156.81,0.0,?,10.3,10.3,90.0
265520240,0.00,156.47,0.0,?,10.4,10.4,90.0
268826743,0.00,156.43,0.0,?,10.4,10.4,90.0
272133246,0.00,156.27,0.0,?,10.5,10.5,90.0
275439749,0.00,156.32,0.0,?,10.5,10.5,90.0
278746252,0.00,156.33,0.0,?,10.5,10.5,90.0
282052755,0.00,156.40,0.0,?,10.4,10.4,90.0
285359258,0.00,156.45,0.0,?,10.4,10.4,90.0
288665761,0.00,156.36,0.0,?,10.5,10.5,90.0
291972264,0.00,156.38,0.0,?,10.5,10.5,90.0
295278767,0.00,156.30,0.0,?,10.5,10.5,90.0
298585270,0.00,156.06,0.0,?,10.6,10.6,90.0
301891773,0.00,155.92,0.0,?,10.7,10.7,90.0
305198276,0.00,155.50,0.0,?,10.9,10.9,90.0
308504779,-0.08,154.99,0.2,228.09,11.1,11.1,88.8
311811282,-0.18,154.47,0.6,94.40,11.3,11.3,87.2
315117785,-0.28,153.80,0.9,61.44,11.6,11.7,85.8
318424288,-0.38,153.02,1.2,45.73,12.0,12.0,84.5
321730791,-0.49,152.04,1.5,35.47,12.4,12.5,83.1
325037294,-0.58,151.01,1.8,29.90,12.9,13.0,82.1
328343797,-0.66,149.76,2.0,26.18,13.5,13.6,81.4
331650300,-0.73,148.69,2.3,23.94,14.0,14.2,80.9
334956803,-0.77,147.28,2.4,22.70,14.6,14.8,80.7
338263306,-0.79,145.96,2.5,22.08,15.3,15.5,80.8
341569809,-0.78,144.59,2.5,22.38,15.9,16.1,81.2
344876312,-0.75,143.14,2.4,23.15,16.6,16.8,81.8
348182815,-0.70,141.83,2.2,24.95,17.3,17.4,82.6
351489318,-0.62,140.67,2.0,28.09,17.8,18.0,83.6
354795821,-0.53,139.69,1.7,32.55,18.3,18.4,84.6
358102324,-0.41,138.66,1.4,42.08,18.9,18.9,85.9
361408827,-0.31,138.07,1.0,56.93,19.2,19.2,87.0
364715330,-0.19,137.44,0.6,93.68,19.5,19.5,88.2
