Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.76,-16.97,92.1,22.97,-308.2,321.7,-73.4
4373452,-1.30,-29.21,54.4,13.34,-176.2,184.4,-72.8
7746904,-1.75,-42.15,36.4,9.96,-120.3,125.7,-73.2
11120356,-1.97,-56.15,24.4,8.87,-88.6,91.9,-74.6
14493808,-1.99,-70.93,16.5,8.77,-67.5,69.5,-76.3
17867260,-1.84,-83.51,11.7,9.50,-54.6,55.9,-77.9
21240712,-1.62,-95.32,8.5,10.74,-44.8,45.6,-79.3
24614164,-1.38,-105.60,6.2,12.65,-37.6,38.1,-80.6
27987616,-1.15,-114.47,4.6,15.19,-32.0,32.3,-81.7
31361068,-0.96,-122.30,3.6,18.07,-27.4,27.7,-82.5
34734520,-0.83,-129.20,2.9,21.01,-23.7,23.9,-83.0
38107972,-0.76,-135.61,2.5,22.87,-20.4,20.5,-82.9
41481424,-0.73,-141.46,2.4,23.67,-17.4,17.6,-82.3
44854876,-0.74,-146.92,2.3,23.45,-14.8,15.0,-81.1
48228328,-0.78,-152.26,2.4,22.25,-12.3,12.5,-79.0
51601780,-0.84,-157.42,2.5,20.79,-10.0,10.3,-75.9
54975232,-0.90,-162.61,2.7,19.24,-7.6,8.1,-70.8
58348684,-0.98,-167.68,2.9,17.71,-5.4,6.1,-62.0
61722136,-1.05,-172.83,3.0,16.52,-3.1,4.4,-45.8
65095588,-1.10,-177.92,3.2,15.79,-0.9,3.3,-15.9
68469040,-1.13,176.97,3.3,15.35,1.3,3.5,22.0
71842492,-1.14,172.01,3.3,15.24,3.5,4.8,46.5
75215944,-1.13,167.20,3.3,15.39,5.6,6.5,59.5
78589396,-1.10,162.44,3.2,15.85,7.7,8.3,67.2
81962848,-1.04,157.91,3.1,16.67,9.7,10.2,72.2
85336300,-0.97,153.58,3.0,17.85,11.7,12.1,75.8
88709752,-0.91,149.51,2.8,19.18,13.6,13.9,78.4
92083204,-0.83,145.61,2.6,20.85,15.4,15.7,80.3
95456656,-0.78,141.87,2.5,22.26,17.2,17.4,81.7
98830108,-0.74,138.36,2.4,23.64,19.0,19.1,82.7
102203560,-0.70,135.07,2.4,24.68,20.6,20.8,83.4
105577012,-0.68,131.76,2.4,25.44,22.3,22.5,84.0
108950464,-0.69,128.43,2.4,25.27,24.1,24.2,84.2
112323916,-0.72,125.17,2.6,23.99,25.9,26.0,84.2
115697368,-0.79,121.96,3.0,22.01,27.7,27.8,83.9
119070820,-0.86,118.74,3.4,20.10,29.5,29.7,83.5
122444272,-0.96,115.33,3.9,18.04,31.5,31.8,83.0
125817724,-1.09,111.87,4.5,15.99,33.6,33.9,82.3
129191176,-1.21,108.24,5.3,14.43,35.9,36.3,81.7
132564628,-1.33,104.55,6.1,13.09,38.3,38.8,81.0
135938080,-1.45,100.74,7.0,12.03,40.9,41.5,80.3
139311532,-1.57,96.73,8.0,11.07,43.8,44.5,79.6
142684984,-1.66,92.51,9.1,10.47,47.0,47.9,79.1
146058436,-1.74,88.32,10.2,10.04,50.4,51.5,78.6
149431888,-1.79,84.09,11.3,9.77,54.2,55.3,78.2
152805340,-1.79,79.82,12.3,9.72,58.3,59.6,78.1
156178792,-1.78,75.58,13.4,9.77,62.7,64.1,77.9
159552244,-1.76,71.51,14.5,9.91,67.4,68.9,77.9
162925696,-1.70,67.47,15.5,10.24,72.6,74.2,77.9
166299148,-1.61,63.84,16.2,10.80,77.9,79.5,78.2
169672600,-1.55,60.09,17.3,11.26,83.8,85.6,78.3
173046052,-1.45,56.72,18.1,11.97,89.8,91.6,78.6
176419504,-1.36,53.38,19.0,12.77,96.5,98.4,78.9
179792956,-1.28,50.29,19.9,13.57,103.4,105.3,79.1
183166408,-1.20,47.29,21.0,14.46,110.9,112.9,79.3
186539860,-1.14,44.48,22.3,15.29,118.7,120.8,79.4
189913312,-1.09,41.73,24.0,16.02,127.3,129.5,79.3
193286764,-1.04,38.87,26.3,16.66,137.2,139.7,79.1
196660216,-1.03,36.03,29.9,16.95,148.3,151.3,78.6
200033668,-1.04,33.50,34.6,16.77,159.3,163.0,77.8
203407120,-1.06,30.78,41.1,16.47,172.6,177.4,76.6
206780572,-1.08,27.94,50.3,16.04,188.4,195.0,75.0
210154024,-1.15,25.11,64.3,15.13,205.4,215.2,72.6
213527476,-1.20,22.09,83.7,14.47,226.5,241.5,69.7
216900928,-1.28,19.03,112.7,13.62,249.0,273.3,65.6
220274380,-1.35,15.82,156.3,12.86,272.4,314.1,60.2
223647832,-1.44,12.44,223.7,12.07,288.8,365.2,52.2
227021284,-1.51,9.03,317.3,11.54,285.0,426.6,41.9
230394736,-1.59,5.44,431.5,10.93,221.7,485.1,27.2
233768188,-1.64,1.71,518.5,10.63,81.7,525.0,9.0
237141640,-1.67,-2.05,505.1,10.45,-93.7,513.7,-10.5
240515092,-1.68,-5.91,404.8,10.40,-214.6,458.2,-27.9
243888544,-1.68,-9.67,295.4,10.40,-255.5,390.5,-40.9
247261996,-1.65,-13.66,206.0,10.55,-254.5,327.4,-51.0
250635448,-1.60,-17.29,149.1,10.86,-238.5,281.3,-58.0
254008900,-1.57,-21.14,108.5,11.11,-215.6,241.4,-63.3
257382352,-1.47,-24.64,80.7,11.83,-197.7,213.5,-67.8
260755804,-1.39,-28.28,60.7,12.54,-179.2,189.2,-71.3
264129256,-1.30,-31.65,47.0,13.39,-164.0,170.6,-74.0
267502708,-1.20,-35.07,36.3,14.47,-150.3,154.6,-76.4
270876160,-1.11,-38.22,28.7,15.70,-139.0,142.0,-78.3
274249612,-1.03,-41.24,23.4,16.81,-129.2,131.3,-79.7
277623064,-0.98,-44.33,19.4,17.76,-120.0,121.6,-80.8
280996516,-0.92,-47.24,16.3,18.84,-112.4,113.5,-81.7
284369968,-0.86,-50.05,13.7,20.11,-105.6,106.5,-82.6
287743420,-0.83,-52.77,12.0,20.87,-99.6,100.4,-83.1
291116872,-0.85,-55.62,11.2,20.36,-93.8,94.4,-83.2
294490324,-0.87,-58.34,10.4,20.05,-88.6,89.3,-83.3
297863776,-0.90,-60.92,10.0,19.23,-84.1,84.7,-83.2
301237228,-0.96,-63.75,9.8,18.16,-79.5,80.1,-83.0
304610680,-1.04,-66.45,9.9,16.69,-75.4,76.1,-82.5
307984132,-1.12,-69.25,9.9,15.48,-71.5,72.2,-82.1
311357584,-1.23,-72.18,10.1,14.11,-67.6,68.4,-81.5
314731036,-1.36,-75.25,10.4,12.80,-63.8,64.6,-80.8
318104488,-1.48,-78.48,10.5,11.76,-60.1,61.0,-80.1
321477940,-1.63,-81.67,10.8,10.72,-56.7,57.7,-79.2
324851392,-1.78,-85.05,11.1,9.77,-53.3,54.4,-78.3
328224844,-1.92,-88.75,11.1,9.06,-49.8,51.1,-77.4
331598296,-2.06,-92.28,11.2,8.48,-46.8,48.1,-76.5
334971748,-2.18,-96.05,11.2,8.00,-43.7,45.1,-75.7
338345200,-2.28,-99.89,11.0,7.65,-40.8,42.3,-74.9
341718652,-2.39,-103.74,10.9,7.32,-38.1,39.6,-74.0
345092104,-2.46,-107.71,10.7,7.10,-35.4,37.0,-73.2
348465556,-2.51,-111.64,10.4,6.96,-32.9,34.5,-72.5
351839008,-2.54,-115.55,10.1,6.89,-30.6,32.2,-71.8
355212460,-2.55,-119.23,9.7,6.86,-28.5,30.1,-71.2
358585912,-2.55,-122.77,9.4,6.85,-26.5,28.1,-70.5
361959364,-2.53,-126.13,9.1,6.90,-24.7,26.3,-69.9
365332816,-2.51,-129.41,8.7,6.96,-23.0,24.6,-69.2
368706268,-2.51,-132.52,8.5,6.96,-21.5,23.1,-68.3
372079720,-2.49,-135.33,8.3,7.02,-20.1,21.7,-67.5
375453172,-2.48,-137.98,8.1,7.06,-18.8,20.4,-66.6
378826624,-2.48,-140.56,8.0,7.04,-17.5,19.3,-65.5
382200076,-2.48,-142.94,7.9,7.06,-16.4,18.2,-64.4
385573528,-2.49,-145.24,7.8,7.03,-15.3,17.2,-63.0
388946980,-2.51,-147.36,7.8,6.96,-14.3,16.3,-61.5
392320432,-2.51,-149.46,7.7,6.96,-13.4,15.4,-60.0
395693884,-2.54,-151.48,7.7,6.88,-12.4,14.6,-58.1
399067336,-2.56,-153.53,7.7,6.83,-11.5,13.8,-56.1
402440788,-2.58,-155.44,7.7,6.79,-10.6,13.1,-54.1
405814240,-2.60,-157.47,7.7,6.74,-9.7,12.4,-51.6
409187692,-2.62,-159.40,7.7,6.69,-8.9,11.8,-49.0
412561144,-2.63,-161.39,7.7,6.66,-8.0,11.1,-46.1
415934596,-2.64,-163.46,7.7,6.63,-7.1,10.5,-42.7
419308048,-2.65,-165.58,7.7,6.61,-6.2,9.9,-38.8
422681500,-2.64,-167.87,7.6,6.62,-5.2,9.2,-34.2
426054952,-2.64,-170.15,7.6,6.64,-4.2,8.7,-29.0
429428404,-2.63,-172.51,7.6,6.64,-3.2,8.2,-23.0
432801856,-2.62,-174.93,7.5,6.67,-2.2,7.8,-16.1
436175308,-2.61,-177.49,7.5,6.71,-1.1,7.5,-8.2
439548760,-2.59,179.91,7.4,6.76,0.0,7.4,0.3
442922212,-2.55,177.23,7.3,6.86,1.2,7.4,9.2
446295664,-2.50,174.55,7.2,6.98,2.3,7.5,18.0
449669116,-2.45,171.83,7.0,7.13,3.5,7.9,26.4
453042568,-2.39,169.02,6.9,7.31,4.7,8.4,34.4
456416020,-2.32,166.28,6.7,7.55,5.9,8.9,41.3
459789472,-2.22,163.59,6.5,7.87,7.1,9.6,47.6
463162924,-2.13,161.02,6.3,8.21,8.2,10.3,52.7
466536376,-2.04,158.44,6.1,8.56,9.4,11.2,57.2
469909828,-1.94,156.01,5.8,8.97,10.5,12.0,61.0
473283280,-1.84,153.64,5.6,9.45,11.6,12.8,64.3
476656732,-1.76,151.45,5.4,9.91,12.6,13.7,66.9
480030184,-1.68,149.30,5.2,10.35,13.6,14.5,69.1
483403636,-1.62,147.20,5.0,10.77,14.6,15.4,70.9
486777088,-1.56,145.24,4.9,11.18,15.5,16.3,72.5
490150540,-1.54,143.28,4.9,11.29,16.5,17.2,73.4
493523992,-1.52,141.44,4.9,11.44,17.3,18.0,74.2
496897444,-1.52,139.49,4.9,11.48,18.3,18.9,74.9
500270896,-1.56,137.75,5.1,11.17,19.1,19.8,75.0
503644348,-1.59,135.75,5.3,10.96,20.1,20.8,75.2
507017800,-1.64,133.82,5.5,10.65,21.1,21.8,75.3
510391252,-1.70,131.87,5.8,10.25,22.1,22.8,75.2
513764704,-1.76,129.77,6.1,9.90,23.1,24.0,75.1
517138156,-1.84,127.55,6.5,9.48,24.3,25.2,74.9
520511608,-1.91,125.16,6.9,9.12,25.5,26.5,74.8
523885060,-2.01,122.74,7.4,8.68,26.8,27.8,74.5
527258512,-2.08,120.08,7.9,8.38,28.3,29.4,74.4
