Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
766773604,-1.01,-112.12,4.2,17.16,-33.5,33.7,-82.8
770147056,-1.07,-116.23,4.2,16.31,-30.9,31.2,-82.2
773520508,-1.05,-120.14,4.0,16.63,-28.6,28.9,-82.1
776893960,-1.04,-124.03,3.8,16.66,-26.4,26.7,-81.7
780267412,-1.02,-127.74,3.7,16.98,-24.4,24.7,-81.5
783640864,-0.99,-131.40,3.4,17.61,-22.5,22.7,-81.4
787014316,-0.93,-134.91,3.1,18.62,-20.7,20.9,-81.4
790387768,-0.92,-138.24,3.0,18.97,-19.0,19.3,-81.0
793761220,-0.86,-141.38,2.8,20.28,-17.5,17.7,-81.0
797134672,-0.84,-144.42,2.7,20.74,-16.0,16.2,-80.6
800508124,-0.81,-147.48,2.5,21.57,-14.5,14.8,-80.2
803881576,-0.78,-150.29,2.4,22.39,-13.2,13.4,-79.8
807255028,-0.76,-153.09,2.3,22.97,-11.9,12.2,-79.1
810628480,-0.77,-155.86,2.3,22.55,-10.7,10.9,-77.7
814001932,-0.79,-158.46,2.3,22.06,-9.5,9.8,-76.1
817375384,-0.82,-161.14,2.4,21.12,-8.3,8.6,-73.6
820748836,-0.85,-163.78,2.5,20.52,-7.1,7.5,-70.7
824122288,-0.91,-166.43,2.7,19.12,-5.9,6.5,-65.9
827495740,-0.96,-169.18,2.8,18.10,-4.7,5.5,-59.4
830869192,-1.02,-171.95,2.9,17.10,-3.5,4.6,-50.0
834242644,-1.09,-174.90,3.1,16.03,-2.2,3.8,-35.4
837616096,-1.14,-177.78,3.3,15.32,-1.0,3.4,-16.4
840989548,-1.19,179.15,3.4,14.64,0.4,3.4,6.2
844363000,-1.23,176.06,3.5,14.16,1.7,3.9,25.8
847736452,-1.26,172.93,3.6,13.80,3.1,4.8,40.2
851109904,-1.27,169.86,3.7,13.75,4.4,5.7,50.3
854483356,-1.27,166.65,3.7,13.72,5.8,6.9,57.6
857856808,-1.22,163.63,3.6,14.29,7.2,8.0,63.5
861230260,-1.19,160.59,3.5,14.64,8.5,9.2,67.6
864603712,-1.13,157.57,3.4,15.38,9.9,10.4,71.1
867977164,-1.06,154.77,3.2,16.37,11.1,11.6,73.9
871350616,-1.00,152.16,3.0,17.47,12.3,12.7,76.2
874724068,-0.94,149.59,2.9,18.50,13.5,13.9,77.9
878097520,-0.88,147.17,2.8,19.71,14.7,14.9,79.4
881470972,-0.83,144.77,2.6,20.92,15.8,16.1,80.6
884844424,-0.78,142.60,2.5,22.27,16.9,17.1,81.6
888217876,-0.76,140.52,2.5,22.79,17.9,18.1,82.1
891591328,-0.72,138.34,2.4,24.21,19.0,19.1,82.9
894964780,-0.75,136.15,2.5,23.22,20.1,20.2,82.9
898338232,-0.78,134.10,2.6,22.29,21.1,21.3,82.9
901711684,-0.83,131.97,2.9,20.83,22.2,22.4,82.6
905085136,-0.91,129.78,3.2,19.18,23.4,23.6,82.3
908458588,-0.99,127.54,3.6,17.48,24.5,24.8,81.8
911832040,-1.12,125.11,4.1,15.59,25.8,26.1,81.1
915205492,-1.24,122.60,4.6,14.07,27.2,27.6,80.4
918578944,-1.37,119.91,5.2,12.74,28.7,29.2,79.7
921952396,-1.50,117.01,5.9,11.63,30.3,30.9,79.0
925325848,-1.66,114.03,6.8,10.48,32.0,32.7,78.1
928699300,-1.81,110.78,7.6,9.66,34.0,34.8,77.4
932072752,-1.95,107.27,8.6,8.95,36.1,37.1,76.7
935446204,-2.08,103.67,9.6,8.37,38.4,39.6,76.0
938819656,-2.23,99.69,10.8,7.83,41.0,42.4,75.2
942193108,-2.34,95.64,12.0,7.46,43.8,45.5,74.7
945566560,-2.44,91.38,13.4,7.18,47.0,48.9,74.1
948940012,-2.52,86.96,14.9,6.94,50.5,52.6,73.6
952313464,-2.58,82.24,16.6,6.79,54.5,56.9,73.1
955686916,-2.69,77.35,18.9,6.52,58.8,61.8,72.2
959060368,-2.74,72.36,21.5,6.39,63.8,67.3,71.4
962433820,-2.80,67.22,24.7,6.25,69.3,73.5,70.4
965807272,-2.88,61.92,28.9,6.09,75.4,80.8,69.1
969180724,-2.98,56.03,35.0,5.88,82.8,89.9,67.1
972554176,-3.23,49.86,44.7,5.44,89.9,100.4,63.6
975927628,-3.58,43.15,59.5,4.92,95.9,112.8,58.2
979301080,-4.14,35.83,81.1,4.27,95.9,125.6,49.8
982674532,-5.14,27.46,107.0,3.48,78.6,132.8,36.3
986047984,-6.84,18.00,116.1,2.67,41.2,123.2,19.5
989421436,-9.96,7.23,95.5,1.93,8.5,95.9,5.1
992794888,-16.75,0.50,67.0,1.34,0.2,67.0,0.1
996168340,-25.12,110.06,47.9,1.12,5.0,48.1,6.0
999541792,-13.27,122.83,37.1,1.55,14.2,39.8,21.0
1002915244,-8.81,110.55,31.3,2.14,24.5,39.8,38.0
1006288696,-6.32,98.34,27.9,2.87,34.8,44.6,51.3
1009662148,-4.69,88.31,25.3,3.79,44.6,51.3,60.4
1013035600,-3.71,79.91,24.0,4.75,53.7,58.8,65.9
1016409052,-3.02,72.78,23.2,5.81,62.4,66.6,69.6
1019782504,-2.55,66.72,23.0,6.85,70.8,74.5,72.0
1023155956,-2.22,61.25,23.4,7.87,79.4,82.8,73.6
1026529408,-1.98,56.25,24.5,8.80,88.3,91.7,74.5
1029902860,-1.87,51.70,26.8,9.34,97.3,100.9,74.6
1033276312,-1.77,47.09,30.1,9.87,107.7,111.9,74.4
1036649764,-1.71,42.90,34.6,10.18,118.6,123.6,73.8
1040023216,-1.73,38.65,42.0,10.07,130.7,137.3,72.2
1043396668,-0.22,104.91,1.0,77.52,38.4,38.4,88.5
1046770120,-0.21,105.38,0.9,83.58,38.1,38.1,88.6
1050143572,-2.07,23.54,107.6,8.44,178.8,208.7,59.0
1053517024,-2.04,19.48,139.6,8.53,196.0,240.6,54.5
1056890476,-2.03,15.71,182.1,8.59,208.8,277.1,48.9
1060263928,-2.03,11.67,245.1,8.60,210.3,322.9,40.6
1063637380,-2.07,7.83,318.0,8.44,180.3,365.6,29.6
1067010832,-2.09,3.75,388.6,8.34,104.4,402.4,15.0
1070384284,-2.18,-0.19,400.1,8.00,-5.3,400.1,-0.8
1073757736,-2.21,-4.38,363.2,7.92,-108.0,378.9,-16.6
1077131188,-2.26,-8.47,292.6,7.72,-163.6,335.2,-29.2
1080504640,-2.34,-12.86,221.3,7.46,-180.4,285.5,-39.2
1083878092,-2.41,-17.05,169.9,7.26,-177.5,245.7,-46.3
1087251544,-2.46,-21.62,129.6,7.11,-166.5,210.9,-52.1
1090624996,-2.52,-26.30,100.9,6.93,-151.7,182.2,-56.4
1093998448,-2.54,-30.89,80.2,6.89,-138.8,160.3,-60.0
1097371900,-2.54,-35.63,64.4,6.88,-126.4,141.9,-63.0
1100745352,-2.54,-40.28,53.0,6.88,-115.3,126.9,-65.3
1104118804,-2.48,-44.79,43.6,7.07,-106.4,115.0,-67.7
1107492256,-2.44,-49.50,36.5,7.15,-97.4,104.0,-69.4
1110865708,-2.38,-54.16,30.7,7.34,-89.6,94.7,-71.1
1114239160,-2.30,-58.51,26.1,7.61,-83.2,87.1,-72.6
1117612612,-2.18,-62.53,22.3,8.00,-77.8,80.9,-74.0
1120986064,-2.09,-66.75,19.1,8.36,-72.4,74.9,-75.2
1124359516,-1.96,-70.71,16.4,8.88,-67.9,69.8,-76.4
1127732968,-1.92,-74.47,14.7,9.11,-63.7,65.3,-77.0
1131106420,-1.84,-78.11,13.0,9.50,-59.9,61.3,-77.7
1134479872,-1.77,-81.95,11.7,9.84,-56.2,57.4,-78.3
1137853324,-1.72,-84.97,10.7,10.11,-53.4,54.5,-78.7
1141226776,-1.74,-88.37,10.2,10.01,-50.4,51.4,-78.6
1144600228,-1.75,-91.63,9.7,9.95,-47.7,48.6,-78.5
1147973680,-1.81,-95.08,9.4,9.65,-44.9,45.8,-78.1
1151347132,-1.91,-98.44,9.5,9.14,-42.2,43.3,-77.4
1154720584,-2.02,-102.02,9.5,8.63,-39.6,40.7,-76.5
1158094036,-2.13,-105.60,9.5,8.18,-37.1,38.3,-75.6
1161467488,-2.31,-109.54,9.8,7.55,-34.4,35.8,-74.0
1164840940,-2.55,-113.59,10.3,6.87,-31.7,33.4,-72.0
1168214392,-2.76,-118.13,10.6,6.36,-29.0,30.8,-69.9
1171587844,-2.98,-122.96,10.9,5.88,-26.2,28.3,-67.3
1174961296,-3.27,-128.02,11.4,5.38,-23.3,26.0,-64.0
1178334748,-3.55,-133.48,11.8,4.96,-20.5,23.6,-59.9
1181708200,-3.87,-138.99,12.4,4.56,-17.7,21.6,-54.9
1185081652,-4.28,-145.01,13.2,4.14,-14.8,19.8,-48.2
1188455104,-4.80,-150.83,14.3,3.71,-12.0,18.7,-40.0
1191828556,-5.54,-155.76,16.1,3.24,-9.7,18.8,-31.0
1195202008,-6.69,-158.71,18.9,2.72,-8.1,20.6,-23.2
1198575460,-8.21,-156.84,22.8,2.27,-8.2,24.2,-19.8
1201948912,-9.09,-147.04,25.6,2.08,-11.2,27.9,-23.5
1205322364,-8.39,-137.12,25.1,2.23,-15.2,29.4,-31.2
1208695816,-6.99,-135.26,21.8,2.62,-17.2,27.7,-38.2
1212069268,-5.85,-138.76,18.2,3.08,-16.6,24.7,-42.3
1215442720,-5.04,-144.04,15.5,3.54,-14.8,21.4,-43.7
1218816172,-4.52,-149.73,13.6,3.93,-12.6,18.5,-42.8
1222189624,-4.14,-154.81,12.3,4.27,-10.5,16.2,-40.7
1225563076,-3.88,-159.48,11.3,4.56,-8.6,14.2,-37.2
1228936528,-3.73,-163.93,10.8,4.73,-6.7,12.7,-32.0
1232309980,-3.61,-168.22,10.3,4.89,-4.9,11.5,-25.5
1235683432,-3.56,-172.06,10.2,4.94,-3.3,10.7,-18.1
1239056884,-3.52,-175.80,10.0,5.00,-1.8,10.2,-10.0
1242430336,-3.58,-179.48,10.2,4.92,-0.2,10.2,-1.2
1245803788,-3.61,176.94,10.2,4.89,1.3,10.3,7.1
1249177240,-3.68,173.58,10.5,4.79,2.7,10.8,14.4
1252550692,-3.78,170.06,10.8,4.67,4.1,11.6,21.0
1255924144,-3.85,166.29,11.1,4.58,5.7,12.5,27.3
1259297596,-3.92,162.84,11.3,4.51,7.2,13.4,32.3
1262671048,-4.01,159.05,11.7,4.41,8.8,14.6,36.8
1266044500,-4.14,155.04,12.2,4.28,10.4,16.1,40.5
1269417952,-4.22,151.42,12.6,4.20,12.0,17.4,43.5
1272791404,-4.34,147.58,13.2,4.08,13.6,19.0,45.8
1276164856,-4.38,143.63,13.6,4.05,15.3,20.5,48.4
1279538308,-4.43,139.70,14.0,4.01,17.1,22.1,50.5
1282911760,-4.49,135.81,14.6,3.95,18.8,23.8,52.2
1286285212,-4.51,131.86,15.0,3.94,20.6,25.5,53.9
1289658664,-4.57,127.95,15.7,3.89,22.4,27.4,55.1
1293032116,-4.58,124.30,16.2,3.88,24.2,29.1,56.2
1296405568,-4.55,120.67,16.6,3.90,26.1,30.9,57.5
1299779020,-4.59,117.17,17.3,3.88,27.8,32.7,58.1
1303152472,-4.57,113.65,17.9,3.89,29.7,34.6,59.0
1306525924,-4.50,110.66,18.2,3.95,31.4,36.3,59.9
1309899376,-4.49,107.64,18.8,3.95,33.1,38.0,60.4
1313272828,-4.50,104.40,19.5,3.95,34.9,40.0,60.8
1316646280,-4.49,101.67,20.2,3.95,36.6,41.8,61.1
1320019732,-4.54,98.92,21.1,3.92,38.2,43.6,61.1
1323393184,-4.58,96.44,22.0,3.88,39.6,45.3,60.9
1326766636,-4.53,93.68,22.7,3.92,41.5,47.3,61.3
1330140088,-4.62,91.65,23.7,3.85,42.6,48.8,60.9
1333513540,-4.69,89.49,24.8,3.79,43.8,50.4,60.5
1336886992,-4.75,87.12,26.1,3.75,45.3,52.2,60.1
1340260444,-4.83,85.02,27.3,3.69,46.5,53.9,59.6
1343633896,-4.90,83.39,28.4,3.64,47.4,55.2,59.1
1347007348,-5.02,80.95,30.1,3.55,48.7,57.2,58.3
1350380800,-5.14,79.10,31.6,3.48,49.5,58.8,57.4
1353754252,-5.29,77.14,33.4,3.38,50.3,60.4,56.4
