Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
900000000,-0.75,137.05,2.5,23.27,19.6,19.8,82.8
900551267,-0.75,136.70,2.5,23.10,19.8,20.0,82.8
901102534,-0.76,136.31,2.5,22.91,20.0,20.2,82.8
901653801,-0.76,135.97,2.6,22.77,20.2,20.3,82.8
902205068,-0.76,135.57,2.6,22.75,20.4,20.5,82.8
902756335,-0.77,135.31,2.6,22.54,20.5,20.7,82.8
903307602,-0.79,134.97,2.7,21.99,20.7,20.8,82.7
903858869,-0.80,134.57,2.7,21.86,20.9,21.1,82.7
904410136,-0.80,134.26,2.7,21.77,21.0,21.2,82.7
904961403,-0.81,133.93,2.7,21.52,21.2,21.4,82.6
905512670,-0.82,133.58,2.8,21.25,21.4,21.6,82.6
906063937,-0.83,133.20,2.8,20.89,21.6,21.8,82.5
906615204,-0.83,132.79,2.8,21.05,21.8,22.0,82.6
907166471,-0.84,132.44,2.9,20.72,22.0,22.2,82.5
907717738,-0.86,132.10,3.0,20.14,22.1,22.3,82.4
908269005,-0.88,131.75,3.0,19.81,22.3,22.5,82.3
908820272,-0.89,131.42,3.1,19.58,22.5,22.7,82.2
909371539,-0.90,131.06,3.1,19.35,22.7,22.9,82.2
909922806,-0.91,130.63,3.2,19.11,22.9,23.1,82.1
910474073,-0.92,130.34,3.2,18.83,23.1,23.3,82.0
911025340,-0.95,129.97,3.3,18.34,23.2,23.5,81.9
911576607,-0.96,129.53,3.4,18.13,23.5,23.7,81.8
912127874,-0.98,129.20,3.5,17.72,23.6,23.9,81.7
912679141,-1.00,128.84,3.5,17.46,23.8,24.1,81.6
913230408,-1.01,128.41,3.6,17.17,24.1,24.3,81.5
913781675,-1.03,127.97,3.6,16.95,24.3,24.6,81.5
914332942,-1.04,127.69,3.7,16.77,24.4,24.7,81.4
914884209,-1.05,127.27,3.8,16.53,24.7,25.0,81.3
915435476,-1.07,126.89,3.8,16.23,24.9,25.2,81.2
915986743,-1.08,126.49,3.9,16.04,25.1,25.4,81.2
916538010,-1.10,126.09,4.0,15.78,25.3,25.6,81.0
917089277,-1.12,125.65,4.1,15.48,25.5,25.9,80.9
917640544,-1.15,125.31,4.2,15.18,25.7,26.1,80.8
918191811,-1.16,124.88,4.2,14.98,25.9,26.3,80.7
918743078,-1.19,124.39,4.4,14.64,26.2,26.6,80.6
919294345,-1.20,124.04,4.4,14.51,26.4,26.8,80.5
919845612,-1.21,123.59,4.5,14.39,26.6,27.0,80.5
920396879,-1.24,123.10,4.6,14.00,26.9,27.3,80.3
920948146,-1.25,122.71,4.7,13.94,27.1,27.5,80.3
921499413,-1.27,122.30,4.7,13.74,27.4,27.8,80.2
922050680,-1.28,121.78,4.8,13.60,27.6,28.1,80.1
922601947,-1.31,121.49,5.0,13.24,27.8,28.2,79.9
923153214,-1.34,120.88,5.1,12.96,28.1,28.6,79.7
923704481,-1.36,120.52,5.2,12.76,28.3,28.8,79.6
924255748,-1.38,120.10,5.3,12.66,28.6,29.0,79.6
924807015,-1.41,119.65,5.4,12.32,28.8,29.3,79.3
925358282,-1.44,119.22,5.5,12.12,29.1,29.6,79.2
925909549,-1.46,118.78,5.6,11.94,29.3,29.8,79.1
926460816,-1.48,118.26,5.8,11.74,29.6,30.2,79.0
927012083,-1.49,117.80,5.8,11.69,29.9,30.4,79.0
927563350,-1.52,117.22,6.0,11.44,30.2,30.8,78.8
928114617,-1.55,116.71,6.1,11.27,30.5,31.1,78.7
928665884,-1.56,116.23,6.2,11.13,30.8,31.4,78.6
929217151,-1.60,115.73,6.4,10.87,31.0,31.7,78.4
929768418,-1.61,115.22,6.5,10.82,31.3,32.0,78.4
930319685,-1.65,114.70,6.6,10.59,31.6,32.3,78.2
930870952,-1.66,114.16,6.7,10.47,32.0,32.7,78.1
931422219,-1.69,113.68,6.9,10.32,32.2,33.0,77.9
931973486,-1.70,113.13,7.0,10.23,32.6,33.3,77.9
932524753,-1.72,112.59,7.1,10.15,32.9,33.6,77.8
933076020,-1.75,112.12,7.3,9.94,33.2,33.9,77.6
933627287,-1.77,111.58,7.4,9.84,33.5,34.3,77.5
934178554,-1.80,111.14,7.5,9.71,33.7,34.6,77.4
934729821,-1.82,110.51,7.7,9.58,34.1,35.0,77.3
935281088,-1.83,109.92,7.8,9.51,34.5,35.4,77.3
935832355,-1.88,109.40,8.0,9.28,34.8,35.7,77.0
936383622,-1.88,108.76,8.1,9.29,35.2,36.1,77.0
936934889,-1.91,108.13,8.3,9.12,35.6,36.5,76.8
937486156,-1.94,107.60,8.5,9.01,35.9,36.9,76.7
