Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
900000000,-0.76,136.86,2.5,22.82,19.7,19.9,82.7
900551267,-0.76,136.50,2.5,22.93,19.9,20.1,82.8
901102534,-0.76,136.14,2.5,22.83,20.1,20.2,82.8
901653801,-0.77,135.76,2.6,22.69,20.3,20.4,82.8
902205068,-0.77,135.48,2.6,22.46,20.4,20.6,82.7
902756335,-0.78,135.19,2.6,22.27,20.6,20.7,82.7
903307602,-0.78,134.78,2.6,22.17,20.8,20.9,82.7
903858869,-0.79,134.49,2.7,21.93,20.9,21.1,82.7
904410136,-0.79,134.10,2.7,21.90,21.1,21.3,82.7
904961403,-0.81,133.78,2.8,21.46,21.3,21.5,82.6
905512670,-0.82,133.45,2.8,21.18,21.4,21.6,82.6
906063937,-0.83,133.03,2.8,20.99,21.7,21.9,82.6
906615204,-0.85,132.78,2.9,20.52,21.8,22.0,82.4
907166471,-0.85,132.30,2.9,20.37,22.0,22.2,82.4
907717738,-0.87,131.95,3.0,20.04,22.2,22.4,82.3
908269005,-0.87,131.58,3.0,19.89,22.4,22.6,82.3
908820272,-0.89,131.25,3.1,19.56,22.6,22.8,82.2
909371539,-0.90,130.94,3.1,19.22,22.7,23.0,82.1
909922806,-0.92,130.56,3.2,18.86,22.9,23.2,82.0
910474073,-0.94,130.22,3.3,18.50,23.1,23.4,81.9
911025340,-0.94,129.79,3.3,18.47,23.3,23.6,82.0
911576607,-0.96,129.44,3.4,18.16,23.5,23.8,81.9
912127874,-0.98,129.10,3.5,17.68,23.7,24.0,81.7
912679141,-0.99,128.66,3.5,17.54,23.9,24.2,81.7
913230408,-1.02,128.27,3.6,17.02,24.1,24.4,81.5
913781675,-1.02,127.86,3.6,16.98,24.4,24.6,81.5
914332942,-1.05,127.58,3.7,16.63,24.5,24.8,81.3
914884209,-1.06,127.12,3.8,16.36,24.8,25.0,81.3
915435476,-1.07,126.69,3.8,16.27,25.0,25.3,81.3
915986743,-1.09,126.39,3.9,15.94,25.1,25.4,81.1
916538010,-1.10,125.95,4.0,15.79,25.4,25.7,81.1
917089277,-1.12,125.59,4.1,15.54,25.6,25.9,81.0
917640544,-1.15,125.16,4.2,15.18,25.8,26.1,80.8
918191811,-1.17,124.76,4.3,14.90,26.0,26.4,80.7
918743078,-1.19,124.38,4.4,14.67,26.2,26.6,80.6
919294345,-1.20,123.90,4.4,14.51,26.5,26.8,80.5
919845612,-1.23,123.48,4.6,14.10,26.7,27.1,80.3
920396879,-1.23,123.04,4.6,14.13,27.0,27.3,80.4
920948146,-1.26,122.64,4.7,13.80,27.2,27.6,80.2
921499413,-1.28,122.17,4.8,13.59,27.4,27.8,80.1
922050680,-1.30,121.78,4.9,13.41,27.6,28.1,80.0
922601947,-1.32,121.34,5.0,13.21,27.9,28.3,79.9
923153214,-1.34,120.83,5.1,12.97,28.2,28.6,79.8
923704481,-1.36,120.43,5.2,12.75,28.4,28.9,79.6
924255748,-1.39,119.97,5.3,12.55,28.6,29.1,79.5
924807015,-1.42,119.64,5.4,12.28,28.8,29.3,79.3
925358282,-1.44,119.05,5.6,12.07,29.2,29.7,79.2
925909549,-1.46,118.70,5.6,11.96,29.4,29.9,79.1
926460816,-1.49,118.16,5.8,11.68,29.7,30.2,78.9
927012083,-1.50,117.62,5.9,11.60,30.0,30.5,78.9
927563350,-1.52,117.15,6.0,11.48,30.2,30.8,78.8
928114617,-1.55,116.72,6.1,11.24,30.5,31.1,78.6
928665884,-1.58,116.17,6.3,11.05,30.8,31.4,78.5
929217151,-1.60,115.65,6.4,10.87,31.1,31.7,78.4
929768418,-1.62,115.09,6.5,10.75,31.4,32.1,78.3
930319685,-1.64,114.59,6.6,10.61,31.7,32.4,78.2
930870952,-1.67,114.08,6.8,10.45,32.0,32.7,78.1
931422219,-1.68,113.49,6.9,10.36,32.4,33.1,78.0
931973486,-1.72,112.99,7.1,10.13,32.6,33.4,77.8
932524753,-1.74,112.48,7.2,10.04,32.9,33.7,77.7
933076020,-1.75,112.00,7.3,9.96,33.2,34.0,77.7
933627287,-1.78,111.53,7.4,9.82,33.5,34.3,77.5
934178554,-1.80,110.97,7.6,9.70,33.9,34.7,77.4
934729821,-1.81,110.40,7.7,9.61,34.2,35.0,77.3
935281088,-1.84,109.87,7.8,9.47,34.5,35.4,77.2
935832355,-1.87,109.17,8.0,9.33,34.9,35.9,77.1
936383622,-1.89,108.69,8.2,9.22,35.2,36.2,77.0
936934889,-1.92,108.13,8.3,9.10,35.6,36.5,76.8
937486156,-1.94,107.48,8.5,8.97,36.0,37.0,76.7
938037423,-1.97,106.92,8.7,8.85,36.3,37.3,76.5
938588690,-1.98,106.28,8.8,8.81,36.7,37.8,76.5
939139957,-2.00,105.67,8.9,8.73,37.1,38.2,76.4
939691224,-2.01,105.03,9.1,8.68,37.5,38.6,76.4
940242491,-2.05,104.43,9.3,8.52,37.9,39.0,76.2
940793758,-2.06,103.79,9.4,8.48,38.3,39.5,76.2
941345025,-2.08,103.11,9.6,8.38,38.8,40.0,76.0
941896292,-2.10,102.50,9.8,8.30,39.2,40.4,75.9
942447559,-2.11,101.97,9.9,8.26,39.5,40.8,75.9
942998826,-2.15,101.19,10.2,8.11,40.0,41.3,75.7
943550093,-2.16,100.59,10.3,8.10,40.5,41.8,75.7
944101360,-2.18,99.97,10.5,8.00,40.9,42.2,75.5
944652627,-2.19,99.32,10.7,7.96,41.3,42.7,75.5
945203894,-2.21,98.62,10.9,7.89,41.8,43.2,75.4
945755161,-2.23,97.94,11.1,7.83,42.3,43.7,75.3
946306428,-2.27,97.28,11.4,7.71,42.7,44.2,75.1
946857695,-2.26,96.66,11.5,7.72,43.2,44.7,75.1
947408962,-2.29,95.94,11.7,7.64,43.7,45.2,75.0
947960229,-2.31,95.27,11.9,7.57,44.2,45.7,74.9
948511496,-2.31,94.55,12.1,7.56,44.7,46.3,74.9
949062763,-2.32,93.88,12.3,7.53,45.2,46.8,74.8
949614030,-2.34,93.16,12.5,7.48,45.7,47.4,74.8
950165297,-2.35,92.49,12.7,7.45,46.2,48.0,74.7
950716564,-2.37,91.74,12.9,7.39,46.8,48.6,74.6
951267831,-2.39,91.07,13.2,7.33,47.3,49.1,74.5
951819098,-2.37,90.36,13.3,7.36,47.9,49.7,74.5
952370365,-2.38,89.61,13.5,7.34,48.5,50.3,74.5
952921632,-2.42,88.88,13.8,7.24,49.0,51.0,74.3
953472899,-2.43,88.07,14.1,7.20,49.7,51.6,74.2
954024166,-2.45,87.15,14.5,7.12,50.4,52.5,74.0
954575433,-2.44,86.43,14.6,7.15,51.0,53.1,74.1
955126700,-2.50,85.60,15.1,6.99,51.7,53.8,73.7
955677967,-2.52,84.87,15.4,6.95,52.3,54.5,73.6
956229234,-2.51,84.02,15.6,6.97,53.0,55.3,73.6
956780501,-2.53,83.38,15.9,6.90,53.5,55.9,73.4
957331768,-2.53,82.54,16.2,6.91,54.3,56.7,73.4
957883035,-2.54,81.77,16.5,6.89,55.0,57.4,73.3
958434302,-2.58,81.04,16.9,6.79,55.6,58.1,73.0
958985569,-2.57,80.31,17.2,6.80,56.3,58.8,73.1
959536836,-2.57,79.56,17.4,6.81,57.0,59.6,73.0
960088103,-2.57,78.71,17.7,6.80,57.8,60.5,73.0
960639370,-2.59,77.75,18.2,6.75,58.7,61.4,72.8
961190637,-2.59,77.17,18.4,6.75,59.3,62.0,72.7
961741904,-2.60,76.14,18.8,6.74,60.3,63.1,72.7
962293171,-2.62,75.33,19.3,6.68,61.0,64.0,72.4
962844438,-2.64,74.53,19.8,6.64,61.8,64.9,72.3
963395705,-2.63,73.48,20.2,6.65,62.9,66.1,72.2
963946972,-2.65,72.69,20.7,6.61,63.7,67.0,72.0
964498239,-2.67,71.80,21.3,6.55,64.6,68.0,71.8
965049506,-2.68,71.10,21.6,6.54,65.3,68.8,71.7
965600773,-2.68,70.15,22.1,6.53,66.4,70.0,71.6
966152040,-2.68,69.22,22.6,6.53,67.4,71.1,71.5
966703307,-2.69,68.39,23.2,6.50,68.3,72.2,71.3
967254574,-2.70,67.49,23.7,6.49,69.4,73.3,71.1
967805841,-2.73,66.64,24.4,6.43,70.3,74.4,70.8
968357108,-2.74,65.60,25.2,6.40,71.5,75.8,70.6
968908375,-2.75,64.72,25.8,6.37,72.5,77.0,70.4
969459642,-2.77,63.68,26.7,6.33,73.7,78.4,70.1
970010909,-2.82,62.85,27.7,6.22,74.6,79.5,69.6
970562176,-2.84,61.66,28.7,6.17,76.0,81.2,69.3
971113443,-2.86,60.81,29.6,6.13,77.0,82.5,69.0
971664710,-2.89,59.76,30.7,6.07,78.2,84.0,68.6
972215977,-2.92,58.84,31.8,6.00,79.3,85.4,68.2
972767244,-2.94,57.84,32.8,5.97,80.6,87.0,67.9
973318511,-2.97,56.70,34.2,5.90,81.9,88.8,67.3
973869778,-3.02,55.71,35.6,5.81,83.0,90.3,66.8
974421045,-3.04,54.82,36.8,5.77,84.1,91.8,66.4
974972312,-3.10,53.78,38.5,5.66,85.2,93.5,65.7
975523579,-3.13,52.77,40.0,5.60,86.4,95.2,65.1
976074846,-3.17,51.59,41.8,5.54,87.8,97.3,64.5
976626113,-3.25,50.61,43.9,5.41,88.6,98.9,63.7
977177380,-3.29,49.32,46.1,5.34,90.1,101.2,62.9
977728647,-3.35,48.34,48.2,5.25,91.0,102.9,62.1
978279914,-3.44,47.16,50.9,5.12,91.8,104.9,61.0
978831181,-3.50,46.04,53.3,5.04,92.8,107.0,60.1
979382448,-3.60,44.80,56.5,4.89,93.3,109.1,58.8
979933715,-3.70,43.55,59.8,4.76,93.7,111.2,57.5
980484982,-3.77,42.14,63.2,4.68,94.7,113.9,56.3
981036249,-3.89,40.98,66.7,4.54,94.5,115.7,54.8
981587516,-3.98,39.78,70.1,4.44,94.5,117.7,53.4
982138783,-4.12,38.32,74.6,4.30,94.0,120.0,51.6
982690050,-4.25,37.05,78.5,4.17,93.0,121.8,49.8
983241317,-4.43,35.83,82.6,4.01,90.9,122.9,47.7
983792584,-4.58,34.38,87.1,3.88,89.1,124.6,45.7
984343851,-4.76,33.21,90.7,3.74,86.4,125.3,43.6
984895118,-4.97,31.59,95.4,3.59,82.7,126.3,40.9
985446385,-5.21,30.36,98.7,3.43,78.3,126.0,38.4
985997652,-5.45,28.79,102.3,3.29,73.6,126.1,35.7
986548919,-5.72,27.24,105.4,3.15,68.2,125.5,32.9
987100186,-6.04,25.65,107.5,2.99,61.9,124.0,29.9
987651453,-6.38,24.12,108.6,2.85,55.4,121.9,27.0
988202720,-6.75,22.57,108.8,2.70,48.6,119.2,24.1
988753987,-7.14,20.96,108.4,2.57,42.2,116.3,21.3
989305254,-7.59,19.30,106.9,2.43,35.7,112.7,18.5
989856521,-8.07,18.00,104.3,2.31,30.2,108.5,16.1
990407788,-8.62,16.42,101.2,2.18,24.6,104.1,13.7
990959055,-9.24,15.12,97.2,2.05,19.9,99.3,11.5
991510322,-9.93,13.69,93.1,1.94,15.6,94.4,9.5
992061589,-10.76,12.73,88.3,1.82,12.3,89.1,7.9
992612856,-11.64,11.61,83.8,1.71,9.5,84.4,6.5
993164123,-12.66,10.67,79.3,1.61,7.2,79.6,5.2
993715390,-13.89,10.64,74.5,1.51,5.8,74.7,4.4
994266657,-15.19,10.86,70.4,1.42,4.8,70.6,3.9
994817924,-16.78,13.25,66.2,1.34,4.5,66.4,3.9
995369191,-18.79,17.01,62.2,1.26,4.2,62.3,3.9
995920458,-20.96,25.78,58.6,1.20,4.6,58.8,4.5
996471725,-23.21,40.13,55.3,1.15,5.0,55.6,5.1
997022992,-24.59,65.60,52.2,1.13,5.6,52.5,6.1
997574259,-23.54,91.59,49.4,1.14,6.6,49.8,7.6
998125526,-21.36,108.56,46.7,1.19,7.6,47.4,9.3
998676793,-19.23,116.78,44.5,1.25,8.8,45.4,11.2
999228060,-17.40,121.18,42.4,1.31,10.0,43.6,13.2
999779327,-15.74,122.98,40.4,1.39,11.4,42.0,15.7
1000330594,-14.42,123.23,38.7,1.47,12.8,40.8,18.3
1000881861,-13.21,123.06,37.0,1.56,14.2,39.7,21.0
1001433128,-12.29,122.43,35.7,1.64,15.5,38.9,23.5
1001984395,-11.45,120.59,34.5,1.73,17.1,38.6,26.4
