Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-1.55,-69.27,13.5,11.24,-70.6,71.9,-79.1
1400550548,-1.47,-69.62,12.8,11.83,-70.4,71.5,-79.7
1401101816,-1.51,-69.88,13.0,11.55,-70.0,71.2,-79.5
1401653084,-1.49,-70.30,12.7,11.69,-69.5,70.6,-79.6
1402204352,-1.52,-70.31,12.9,11.48,-69.4,70.6,-79.4
1402755620,-1.50,-70.71,12.7,11.57,-68.9,70.1,-79.5
1403306888,-1.52,-70.90,12.8,11.46,-68.7,69.8,-79.5
1403858156,-1.50,-71.28,12.5,11.61,-68.2,69.4,-79.6
1404409424,-1.46,-71.67,12.1,11.90,-67.8,68.9,-79.9
1404960692,-1.46,-72.03,12.0,11.91,-67.4,68.5,-79.9
1405511960,-1.46,-72.35,11.9,11.95,-67.0,68.1,-80.0
1406063228,-1.45,-72.71,11.7,12.04,-66.6,67.6,-80.1
1406614496,-1.43,-72.96,11.4,12.21,-66.4,67.3,-80.2
1407165764,-1.40,-73.46,11.1,12.45,-65.8,66.7,-80.4
1407717032,-1.38,-73.84,10.9,12.59,-65.4,66.3,-80.5
1408268300,-1.38,-74.06,10.8,12.61,-65.1,66.0,-80.6
1408819568,-1.36,-74.40,10.6,12.77,-64.8,65.6,-80.7
1409370836,-1.36,-74.61,10.5,12.84,-64.6,65.4,-80.8
1409922104,-1.36,-74.86,10.5,12.76,-64.2,65.1,-80.7
1410473372,-1.36,-75.21,10.4,12.77,-63.9,64.7,-80.7
1411024640,-1.38,-75.50,10.4,12.63,-63.5,64.4,-80.7
1411575908,-1.40,-75.75,10.6,12.42,-63.2,64.1,-80.5
1412127176,-1.38,-76.02,10.4,12.60,-62.9,63.8,-80.6
1412678444,-1.40,-76.14,10.5,12.45,-62.8,63.6,-80.5
1413229712,-1.37,-76.40,10.2,12.68,-62.5,63.3,-80.7
1413780980,-1.35,-76.62,10.0,12.92,-62.3,63.1,-80.9
1414332248,-1.32,-76.61,9.8,13.22,-62.4,63.1,-81.1
1414883516,-1.37,-77.20,10.0,12.70,-61.6,62.5,-80.8
1415434784,-1.37,-77.35,10.0,12.71,-61.5,62.3,-80.8
1415986052,-1.36,-77.81,9.8,12.82,-61.0,61.8,-80.9
1416537320,-1.38,-78.17,9.9,12.58,-60.6,61.4,-80.7
1417088588,-1.39,-78.31,9.9,12.53,-60.4,61.2,-80.7
1417639856,-1.40,-78.76,9.9,12.42,-59.9,60.8,-80.6
1418191124,-1.43,-78.70,10.1,12.22,-60.0,60.8,-80.5
1418742392,-1.40,-79.09,9.8,12.45,-59.6,60.4,-80.6
1419293660,-1.43,-79.05,10.0,12.20,-59.6,60.4,-80.5
1419844928,-1.44,-79.31,10.1,12.05,-59.3,60.2,-80.3
1420396196,-1.47,-79.57,10.2,11.83,-59.0,59.9,-80.2
1420947464,-1.49,-79.88,10.3,11.66,-58.7,59.6,-80.0
1421498732,-1.51,-80.11,10.3,11.54,-58.4,59.3,-80.0
1422050000,-1.51,-80.35,10.3,11.50,-58.2,59.1,-79.9
1422601268,-1.52,-80.88,10.3,11.46,-57.6,58.5,-79.9
1423152536,-1.55,-81.35,10.4,11.22,-57.1,58.0,-79.7
1423703804,-1.61,-81.50,10.7,10.84,-56.9,57.9,-79.3
1424255072,-1.60,-81.92,10.6,10.87,-56.5,57.5,-79.4
1424806340,-1.62,-82.10,10.7,10.75,-56.3,57.3,-79.3
1425357608,-1.65,-82.42,10.8,10.56,-55.9,57.0,-79.1
1425908876,-1.64,-82.61,10.7,10.65,-55.8,56.8,-79.2
1426460144,-1.68,-83.01,10.8,10.39,-55.3,56.4,-78.9
1427011412,-1.69,-83.33,10.9,10.30,-55.0,56.1,-78.8
1427562680,-1.68,-83.59,10.7,10.37,-54.8,55.8,-78.9
1428113948,-1.72,-83.82,10.9,10.16,-54.5,55.6,-78.7
1428665216,-1.75,-84.11,11.0,9.97,-54.2,55.3,-78.5
1429216484,-1.76,-84.38,11.1,9.88,-53.9,55.1,-78.4
1429767752,-1.76,-84.74,11.0,9.92,-53.6,54.7,-78.4
1430319020,-1.79,-84.95,11.1,9.72,-53.4,54.5,-78.2
1430870288,-1.84,-85.14,11.4,9.45,-53.1,54.3,-77.9
1431421556,-1.87,-85.65,11.5,9.33,-52.6,53.9,-77.7
1431972824,-1.90,-86.07,11.6,9.16,-52.2,53.5,-77.5
1432524092,-1.95,-86.25,11.8,8.93,-52.0,53.3,-77.2
1433075360,-1.98,-86.77,11.9,8.80,-51.5,52.8,-77.0
1433626628,-2.01,-87.00,12.0,8.67,-51.2,52.6,-76.8
1434177896,-2.05,-87.45,12.1,8.53,-50.8,52.2,-76.6
1434729164,-2.10,-88.02,12.3,8.32,-50.2,51.7,-76.3
1435280432,-2.11,-88.37,12.3,8.26,-49.9,51.4,-76.2
1435831700,-2.14,-89.00,12.3,8.15,-49.3,50.9,-76.0
1436382968,-2.20,-89.25,12.6,7.94,-49.1,50.6,-75.6
1436934236,-2.23,-89.59,12.6,7.85,-48.7,50.4,-75.5
1437485504,-2.27,-89.86,12.8,7.70,-48.5,50.1,-75.2
1438036772,-2.31,-90.06,13.0,7.57,-48.2,49.9,-75.0
1438588040,-2.37,-90.48,13.2,7.39,-47.8,49.6,-74.6
1439139308,-2.40,-90.91,13.3,7.27,-47.4,49.2,-74.3
1439690576,-2.43,-91.21,13.3,7.20,-47.1,49.0,-74.2
1440241844,-2.47,-91.57,13.5,7.09,-46.8,48.7,-73.9
1440793112,-2.49,-92.21,13.5,7.01,-46.3,48.2,-73.8
1441344380,-2.52,-92.56,13.5,6.94,-45.9,47.9,-73.6
1441895648,-2.56,-92.97,13.6,6.84,-45.6,47.6,-73.3
1442446916,-2.59,-93.59,13.7,6.76,-45.1,47.1,-73.1
1442998184,-2.66,-93.98,13.9,6.58,-44.7,46.8,-72.7
1443549452,-2.74,-94.59,14.2,6.39,-44.1,46.3,-72.2
1444100720,-2.77,-95.05,14.2,6.32,-43.7,46.0,-71.9
1444651988,-2.85,-95.61,14.5,6.16,-43.2,45.6,-71.5
1445203256,-2.89,-96.09,14.6,6.06,-42.8,45.2,-71.2
1445754524,-2.96,-96.39,14.8,5.93,-42.5,45.0,-70.8
1446305792,-2.96,-97.16,14.7,5.92,-41.9,44.4,-70.7
1446857060,-3.03,-97.50,14.9,5.80,-41.6,44.2,-70.3
1447408328,-3.05,-98.08,14.9,5.76,-41.2,43.8,-70.1
1447959596,-3.08,-98.70,14.9,5.70,-40.7,43.3,-69.9
1448510864,-3.11,-99.44,14.9,5.65,-40.1,42.8,-69.7
1449062132,-3.16,-99.92,15.0,5.56,-39.8,42.5,-69.3
1449613400,-3.21,-100.38,15.1,5.48,-39.4,42.2,-69.0
1450164668,-3.24,-101.13,15.1,5.42,-38.8,41.7,-68.7
