Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
2399999656,-6.26,-116.13,22.9,2.89,-26.2,34.8,-48.8
2400550924,-6.35,-117.62,22.9,2.86,-25.4,34.2,-48.0
2401102192,-6.31,-117.80,22.7,2.87,-25.4,34.1,-48.2
2401653460,-6.25,-119.43,22.2,2.90,-24.7,33.2,-48.0
2402204728,-6.43,-118.79,22.9,2.82,-24.8,33.7,-47.2
2402755996,-6.33,-119.03,22.5,2.87,-24.8,33.5,-47.7
2403307264,-6.42,-119.81,22.7,2.83,-24.3,33.3,-47.0
2403858532,-6.37,-120.66,22.4,2.85,-24.0,32.8,-47.0
2404409800,-6.37,-120.46,22.4,2.85,-24.1,32.9,-47.1
2404961068,-6.35,-120.90,22.3,2.86,-23.9,32.7,-47.1
2405512336,-6.46,-122.10,22.4,2.81,-23.3,32.3,-46.1
2406063604,-6.48,-122.03,22.4,2.80,-23.3,32.3,-46.1
2406614872,-6.51,-121.95,22.5,2.79,-23.3,32.4,-45.9
2407166140,-6.47,-122.62,22.3,2.81,-23.0,32.0,-45.9
2407717408,-6.56,-123.92,22.3,2.77,-22.3,31.6,-45.0
2408268676,-6.56,-124.15,22.3,2.77,-22.2,31.5,-44.9
2408819944,-6.59,-125.23,22.2,2.76,-21.7,31.1,-44.4
2409371212,-6.65,-125.04,22.4,2.74,-21.8,31.2,-44.2
2409922480,-6.72,-124.36,22.7,2.71,-22.0,31.6,-44.1
2410473748,-6.87,-125.28,23.0,2.66,-21.4,31.4,-43.0
2411025016,-6.94,-124.96,23.2,2.64,-21.5,31.6,-42.8
2411576284,-7.10,-125.88,23.5,2.58,-20.9,31.4,-41.7
2412127552,-6.93,-126.01,23.0,2.64,-21.0,31.2,-42.4
2412678820,-7.11,-125.82,23.5,2.58,-20.9,31.5,-41.6
2413230088,-7.19,-125.87,23.8,2.55,-20.8,31.6,-41.2
2413781356,-7.11,-127.08,23.3,2.58,-20.4,31.0,-41.1
2414332624,-7.17,-127.62,23.4,2.56,-20.1,30.8,-40.7
2414883892,-7.26,-127.72,23.6,2.53,-20.0,30.9,-40.2
2415435160,-7.27,-127.08,23.8,2.53,-20.2,31.2,-40.4
2415986428,-7.41,-128.17,24.0,2.48,-19.6,31.0,-39.3
2416537696,-7.37,-129.37,23.7,2.50,-19.2,30.5,-39.0
2417088964,-7.62,-129.20,24.3,2.42,-19.0,30.9,-37.9
2417640232,-7.68,-129.06,24.5,2.41,-19.0,31.0,-37.7
2418191500,-7.58,-129.97,24.1,2.44,-18.7,30.5,-37.8
2418742768,-7.89,-130.90,24.8,2.35,-18.0,30.6,-36.1
2419294036,-7.95,-131.09,24.9,2.34,-17.9,30.7,-35.7
2419845304,-7.78,-131.77,24.3,2.38,-17.8,30.2,-36.2
2420396572,-7.79,-132.42,24.3,2.38,-17.5,30.0,-35.8
2420947840,-8.04,-132.49,24.9,2.31,-17.3,30.3,-34.7
2421499108,-7.93,-133.61,24.5,2.34,-16.9,29.8,-34.7
2422050376,-8.01,-133.44,24.7,2.32,-16.9,29.9,-34.4
2422601644,-8.14,-133.72,25.0,2.29,-16.7,30.1,-33.8
2423152912,-8.26,-134.68,25.1,2.26,-16.2,29.9,-32.9
2423704180,-8.40,-134.56,25.5,2.23,-16.1,30.2,-32.3
2424255448,-8.37,-135.96,25.2,2.23,-15.7,29.7,-31.8
2424806716,-8.46,-135.29,25.5,2.21,-15.8,30.0,-31.8
2425357984,-8.45,-137.35,25.2,2.22,-15.1,29.4,-30.9
2425909252,-8.63,-136.35,25.8,2.17,-15.3,30.0,-30.6
2426460520,-8.73,-137.67,25.8,2.16,-14.7,29.7,-29.7
2427011788,-8.77,-138.17,25.9,2.15,-14.5,29.7,-29.3
2427563056,-8.81,-139.47,25.8,2.14,-14.0,29.4,-28.5
2428114324,-8.93,-139.28,26.1,2.11,-14.0,29.6,-28.1
2428665592,-8.91,-140.78,25.9,2.12,-13.5,29.2,-27.5
2429216860,-9.04,-141.65,26.1,2.09,-13.1,29.2,-26.6
2429768128,-9.15,-141.29,26.4,2.07,-13.1,29.4,-26.4
2430319396,-9.20,-143.16,26.3,2.06,-12.4,29.0,-25.3
2430870664,-9.17,-142.36,26.3,2.07,-12.7,29.2,-25.8
2431421932,-9.19,-143.44,26.2,2.06,-12.3,29.0,-25.2
2431973200,-9.24,-144.04,26.3,2.05,-12.1,28.9,-24.7
2432524468,-9.65,-144.38,27.1,1.98,-11.7,29.5,-23.3
2433075736,-9.60,-145.84,26.8,1.99,-11.2,29.1,-22.7
2433627004,-9.56,-147.04,26.6,2.00,-10.8,28.8,-22.1
2434178272,-9.57,-147.33,26.6,1.99,-10.7,28.7,-22.0
2434729540,-9.71,-147.43,26.9,1.97,-10.6,29.0,-21.5
2435280808,-9.66,-149.15,26.7,1.98,-10.1,28.5,-20.7
2435832076,-9.84,-149.89,27.0,1.95,-9.7,28.7,-19.8
2436383344,-9.83,-150.66,26.9,1.95,-9.5,28.5,-19.4
2436934612,-9.92,-151.41,27.0,1.94,-9.2,28.5,-18.8
2437485880,-9.96,-151.70,27.1,1.93,-9.1,28.6,-18.5
2438037148,-10.18,-153.34,27.4,1.90,-8.4,28.7,-17.1
2438588416,-9.93,-153.12,26.9,1.94,-8.6,28.3,-17.8
2439139684,-9.93,-153.02,26.9,1.94,-8.7,28.3,-17.8
2439690952,-10.00,-154.74,26.9,1.92,-8.1,28.1,-16.7
2440242220,-10.09,-156.47,27.0,1.91,-7.5,28.0,-15.5
2440793488,-9.98,-157.34,26.7,1.93,-7.2,27.6,-15.2
2441344756,-10.07,-157.72,26.9,1.91,-7.1,27.8,-14.8
2441896024,-10.19,-157.22,27.1,1.90,-7.2,28.1,-14.8
2442447292,-10.03,-158.65,26.7,1.92,-6.8,27.6,-14.3
2442998560,-10.11,-159.66,26.8,1.91,-6.4,27.6,-13.5
2443549828,-10.40,-160.00,27.4,1.87,-6.2,28.1,-12.8
2444101096,-10.22,-159.87,27.0,1.89,-6.3,27.8,-13.2
2444652364,-10.54,-161.21,27.6,1.85,-5.8,28.2,-11.9
2445203632,-10.40,-161.71,27.3,1.87,-5.7,27.9,-11.8
2445754900,-10.73,-162.06,28.0,1.82,-5.5,28.5,-11.1
2446306168,-10.46,-163.79,27.3,1.86,-5.0,27.8,-10.4
2446857436,-10.40,-163.90,27.2,1.87,-5.0,27.6,-10.4
2447408704,-10.54,-165.58,27.4,1.85,-4.4,27.8,-9.2
2447959972,-10.44,-164.95,27.2,1.86,-4.7,27.6,-9.7
2448511240,-10.54,-165.86,27.4,1.85,-4.4,27.7,-9.0
2449062508,-10.58,-166.32,27.4,1.84,-4.2,27.8,-8.7
2449613776,-10.49,-166.37,27.3,1.85,-4.2,27.6,-8.8
2450165044,-10.77,-166.85,27.8,1.81,-4.0,28.1,-8.2
