Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-1.46,-11.53,245.9,11.94,-291.3,381.3,-49.8
3993013,-1.60,-24.81,84.7,10.90,-192.0,209.9,-66.2
6986026,-1.85,-36.28,49.5,9.44,-136.6,145.3,-70.1
9979039,-2.07,-48.44,33.0,8.41,-102.4,107.6,-72.1
12972052,-2.21,-60.72,23.7,7.91,-80.3,83.7,-73.6
15965065,-2.26,-73.02,17.7,7.73,-64.5,66.8,-74.6
18958078,-2.19,-84.46,13.6,7.98,-53.2,54.9,-75.7
21951091,-2.02,-95.09,10.5,8.64,-44.6,45.9,-76.7
24944104,-1.80,-104.51,8.2,9.67,-38.1,38.9,-77.8
27937117,-1.58,-112.88,6.5,11.03,-32.8,33.4,-78.8
30930130,-1.38,-120.32,5.2,12.66,-28.4,28.9,-79.6
33923143,-1.18,-126.91,4.2,14.71,-24.8,25.2,-80.3
36916156,-1.04,-132.86,3.6,16.68,-21.7,22.0,-80.7
39909169,-0.95,-138.33,3.1,18.23,-19.0,19.2,-80.6
42902182,-0.87,-143.30,2.8,19.92,-16.5,16.8,-80.4
45895195,-0.84,-148.02,2.6,20.81,-14.3,14.5,-79.7
48888208,-0.83,-152.56,2.5,21.05,-12.2,12.4,-78.3
51881221,-0.83,-156.87,2.5,20.84,-10.2,10.5,-76.2
54874234,-0.87,-161.31,2.6,19.98,-8.2,8.6,-72.6
57867247,-0.93,-165.62,2.7,18.79,-6.3,6.8,-66.7
60860260,-0.98,-169.97,2.8,17.72,-4.4,5.2,-57.0
63853273,-1.05,-174.34,3.0,16.61,-2.5,3.9,-39.2
66846286,-1.10,-178.80,3.2,15.75,-0.5,3.2,-9.3
69839299,-1.15,176.79,3.3,15.14,1.4,3.6,22.9
72832312,-1.19,172.34,3.4,14.61,3.3,4.8,44.1
75825325,-1.21,168.00,3.5,14.40,5.2,6.3,56.1
78818338,-1.21,163.64,3.5,14.39,7.2,8.0,63.6
81811351,-1.19,159.35,3.5,14.66,9.1,9.7,68.8
84804364,-1.15,155.19,3.5,15.17,10.9,11.5,72.5
87797377,-1.09,151.25,3.3,15.92,12.8,13.2,75.3
90790390,-1.03,147.38,3.2,16.82,14.6,14.9,77.5
93783403,-0.97,143.75,3.1,17.96,16.3,16.6,79.3
96776416,-0.91,140.22,3.0,19.09,18.0,18.3,80.7
99769429,-0.85,136.93,2.8,20.50,19.7,19.9,81.9
102762442,-0.80,133.79,2.7,21.65,21.3,21.5,82.7
105755455,-0.76,130.73,2.6,22.88,22.9,23.0,83.4
108748468,-0.74,127.69,2.6,23.54,24.5,24.6,83.9
111741481,-0.73,124.72,2.7,23.85,26.1,26.3,84.2
114734494,-0.75,121.92,2.8,23.11,27.7,27.8,84.2
