Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-3.77,2.34,232.2,4.69,21.2,233.2,5.2
1400550548,-3.76,1.27,233.9,4.69,11.6,234.2,2.8
1401101816,-3.78,0.49,233.1,4.66,4.4,233.1,1.1
1401653084,-3.80,-0.34,231.9,4.64,-3.1,231.9,-0.8
1402204352,-3.81,-0.89,231.5,4.64,-7.9,231.6,-2.0
1402755620,-3.80,-2.05,230.7,4.65,-18.3,231.5,-4.5
1403306888,-3.84,-2.48,227.9,4.60,-21.6,229.0,-5.4
1403858156,-3.82,-3.61,226.2,4.61,-31.3,228.3,-7.9
1404409424,-3.85,-4.57,222.2,4.59,-38.7,225.5,-9.9
1404960692,-3.90,-5.46,216.9,4.53,-44.5,221.4,-11.6
1405511960,-3.90,-6.32,213.7,4.53,-50.6,219.6,-13.3
1406063228,-3.90,-7.09,210.7,4.53,-56.0,218.0,-14.9
1406614496,-3.93,-7.93,205.8,4.49,-60.7,214.5,-16.4
1407165764,-3.92,-8.81,202.1,4.50,-66.3,212.7,-18.1
1407717032,-3.96,-9.62,196.8,4.46,-69.6,208.8,-19.5
1408268300,-3.99,-10.39,192.1,4.43,-72.8,205.5,-20.8
1408819568,-4.00,-11.17,188.0,4.42,-76.4,202.9,-22.1
1409370836,-4.01,-12.11,182.9,4.41,-80.2,199.7,-23.7
1409922104,-3.99,-13.18,177.9,4.43,-85.3,197.4,-25.6
1410473372,-4.01,-13.92,173.5,4.41,-87.3,194.2,-26.7
1411024640,-4.08,-14.91,166.8,4.34,-88.1,188.6,-27.8
1411575908,-4.08,-15.64,163.0,4.33,-90.1,186.2,-28.9
1412127176,-4.14,-16.68,156.7,4.27,-90.8,181.1,-30.1
1412678444,-4.12,-17.66,152.1,4.29,-93.6,178.6,-31.6
1413229712,-4.16,-18.48,147.6,4.26,-94.1,175.1,-32.5
1413780980,-4.17,-19.14,144.3,4.24,-94.8,172.7,-33.3
1414332248,-4.17,-20.19,139.4,4.25,-96.5,169.5,-34.7
1414883516,-4.20,-21.26,134.2,4.22,-96.9,165.6,-35.8
1415434784,-4.24,-22.00,130.6,4.18,-96.4,162.4,-36.4
1415986052,-4.25,-22.99,126.3,4.17,-96.9,159.1,-37.5
1416537320,-4.28,-23.76,122.9,4.14,-96.6,156.3,-38.2
1417088588,-4.34,-24.57,119.4,4.09,-95.5,152.9,-38.6
1417639856,-4.34,-25.45,116.0,4.09,-95.8,150.4,-39.6
1418191124,-4.41,-26.41,112.2,4.03,-94.3,146.6,-40.0
1418742392,-4.44,-27.40,108.6,4.00,-93.7,143.4,-40.8
1419293660,-4.46,-28.07,106.3,3.98,-93.3,141.4,-41.3
1419844928,-4.48,-29.08,102.8,3.96,-92.6,138.4,-42.0
