Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-1.60,-9.56,299.8,10.90,-268.9,402.8,-41.9
3993013,-1.65,-23.09,97.2,10.58,-199.8,222.2,-64.1
6986026,-1.90,-35.02,53.7,9.20,-140.0,149.9,-69.0
9979039,-2.12,-47.69,34.5,8.25,-103.7,109.2,-71.6
12972052,-2.22,-60.17,24.1,7.88,-81.0,84.5,-73.4
15965065,-2.23,-72.61,17.7,7.83,-65.0,67.3,-74.8
18958078,-2.10,-83.93,13.2,8.30,-53.8,55.4,-76.2
21951091,-1.92,-94.32,10.1,9.10,-45.3,46.5,-77.4
24944104,-1.70,-103.59,7.9,10.23,-38.7,39.5,-78.5
27937117,-1.48,-111.69,6.2,11.78,-33.6,34.1,-79.6
30930130,-1.29,-118.96,5.0,13.47,-29.3,29.7,-80.3
33923143,-1.12,-125.39,4.1,15.50,-25.7,26.0,-81.0
36916156,-1.02,-131.32,3.5,17.08,-22.5,22.8,-81.1
39909169,-0.95,-136.77,3.2,18.22,-19.7,20.0,-80.9
42902182,-0.90,-141.68,2.9,19.35,-17.3,17.6,-80.5
45895195,-0.88,-146.57,2.8,19.70,-15.0,15.2,-79.5
48888208,-0.90,-151.12,2.8,19.36,-12.8,13.1,-77.9
51881221,-0.93,-155.61,2.8,18.75,-10.8,11.1,-75.5
54874234,-0.98,-160.21,2.9,17.83,-8.7,9.2,-71.6
57867247,-1.03,-164.57,3.0,16.83,-6.7,7.4,-65.9
60860260,-1.09,-169.15,3.2,15.90,-4.7,5.7,-56.1
63853273,-1.16,-173.61,3.3,15.06,-2.8,4.3,-39.8
66846286,-1.20,-178.12,3.4,14.50,-0.8,3.5,-13.3
69839299,-1.23,177.40,3.5,14.11,1.1,3.7,17.7
72832312,-1.26,172.98,3.6,13.83,3.1,4.7,40.1
75825325,-1.25,168.61,3.6,13.91,5.0,6.1,53.8
78818338,-1.23,164.30,3.6,14.18,6.9,7.7,62.4
81811351,-1.19,160.11,3.5,14.65,8.7,9.4,68.0
84804364,-1.13,156.08,3.4,15.34,10.5,11.1,72.1
87797377,-1.08,152.28,3.3,16.15,12.3,12.7,75.0
90790390,-1.02,148.55,3.2,17.13,14.0,14.4,77.3
93783403,-0.94,145.04,3.0,18.41,15.7,16.0,79.2
96776416,-0.89,141.65,2.9,19.46,17.3,17.6,80.6
99769429,-0.85,138.48,2.8,20.49,18.9,19.1,81.6
102762442,-0.81,135.46,2.7,21.36,20.4,20.6,82.4
105755455,-0.79,132.44,2.7,21.98,22.0,22.1,83.0
108748468,-0.78,129.45,2.7,22.28,23.5,23.7,83.4
111741481,-0.80,126.53,2.9,21.79,25.1,25.3,83.5
114734494,-0.83,123.66,3.1,20.91,26.7,26.9,83.4
117727507,-0.89,120.87,3.4,19.63,28.3,28.5,83.2
120720520,-0.95,117.93,3.7,18.27,30.0,30.2,82.9
123713533,-1.05,114.97,4.2,16.60,31.7,32.0,82.4
126706546,-1.14,111.93,4.8,15.30,33.6,33.9,81.9
129699559,-1.24,108.92,5.4,14.01,35.4,35.8,81.4
132692572,-1.36,105.71,6.1,12.83,37.5,38.0,80.7
135685585,-1.47,102.47,6.9,11.85,39.7,40.3,80.1
138678598,-1.59,99.07,7.9,10.94,42.0,42.8,79.4
141671611,-1.69,95.54,8.8,10.29,44.6,45.5,78.8
144664624,-1.79,91.92,9.8,9.75,47.4,48.4,78.3
147657637,-1.86,88.37,10.9,9.36,50.3,51.4,77.8
150650650,-1.92,84.73,11.9,9.10,53.4,54.7,77.4
153643663,-1.95,80.99,13.1,8.92,56.8,58.3,77.1
156636676,-1.98,77.31,14.2,8.82,60.5,62.1,76.8
159629689,-1.98,73.74,15.4,8.80,64.3,66.2,76.5
162622702,-1.96,70.19,16.6,8.91,68.5,70.5,76.4
165615715,-1.91,66.87,17.6,9.12,72.8,74.9,76.4
168608728,-1.87,63.47,18.8,9.32,77.6,79.8,76.4
171601741,-1.82,60.29,20.1,9.56,82.5,84.9,76.3
174594754,-1.76,57.31,21.2,9.91,87.6,90.1,76.4
177587767,-1.69,54.31,22.4,10.32,93.2,95.9,76.5
180580780,-1.62,51.52,23.7,10.76,99.0,101.8,76.5
183573793,-1.57,48.89,25.3,11.12,105.0,108.0,76.5
186566806,-1.50,46.18,26.9,11.62,111.9,115.0,76.5
189559819,-1.45,43.70,28.8,12.03,118.7,122.2,76.4
192552832,-1.40,41.17,31.0,12.46,126.5,130.3,76.2
195545845,-1.37,38.47,34.5,12.71,135.5,139.8,75.7
198538858,-1.35,36.28,37.9,12.88,143.6,148.5,75.2
201531871,-1.36,33.88,43.2,12.80,153.1,159.0,74.3
204524884,-1.37,31.38,49.8,12.73,164.1,171.5,73.1
207517897,-1.39,28.91,58.5,12.52,175.9,185.3,71.6
210510910,-1.43,26.47,69.8,12.18,188.2,200.7,69.7
213503923,-1.47,23.93,84.8,11.84,202.2,219.2,67.2
216496936,-1.51,21.33,104.5,11.53,217.4,241.2,64.3
219489949,-1.57,18.57,132.7,11.10,232.7,267.9,60.3
222482962,-1.63,15.77,170.8,10.66,245.3,298.9,55.1
225475975,-1.70,12.91,221.2,10.28,251.7,335.1,48.7
228468988,-1.76,9.98,285.4,9.90,242.3,374.4,40.3
231462001,-1.82,6.85,361.6,9.57,204.3,415.3,29.5
234455014,-1.87,3.71,428.5,9.34,128.0,447.2,16.6
237448027,-1.90,0.43,457.8,9.17,15.4,458.1,1.9
240441040,-1.93,-2.73,432.9,9.06,-92.4,442.6,-12.0
243434053,-1.94,-5.96,370.0,9.00,-170.9,407.5,-24.8
246427066,-1.93,-9.35,294.0,9.02,-212.7,362.8,-35.9
249420079,-1.92,-12.65,228.3,9.09,-224.4,320.1,-44.5
252413092,-1.90,-15.97,176.0,9.20,-220.0,281.7,-51.4
255406105,-1.86,-19.23,136.9,9.38,-209.0,249.8,-56.8
258399118,-1.79,-22.41,107.1,9.76,-197.0,224.3,-61.5
261392131,-1.74,-25.61,85.1,10.03,-182.7,201.5,-65.0
264385144,-1.67,-28.74,68.1,10.46,-169.8,182.9,-68.1
267378157,-1.59,-31.70,55.4,10.97,-158.3,167.7,-70.7
270371170,-1.52,-34.66,45.6,11.48,-147.5,154.4,-72.8
273364183,-1.45,-37.47,38.1,12.01,-138.1,143.2,-74.6
276357196,-1.40,-40.31,32.4,12.42,-129.1,133.1,-75.9
279350209,-1.34,-43.02,27.5,13.01,-121.5,124.6,-77.2
282343222,-1.28,-45.63,23.8,13.55,-114.7,117.1,-78.3
285336235,-1.25,-48.20,20.9,13.96,-108.4,110.4,-79.1
288329248,-1.21,-50.75,18.6,14.35,-102.7,104.3,-79.8
291322261,-1.20,-53.31,16.8,14.48,-97.3,98.7,-80.2
294315274,-1.22,-55.81,15.8,14.24,-92.3,93.7,-80.3
297308287,-1.24,-58.25,14.8,14.02,-87.8,89.1,-80.4
300301300,-1.27,-60.81,14.0,13.74,-83.5,84.6,-80.5
303294313,-1.32,-63.32,13.6,13.19,-79.4,80.6,-80.3
306287326,-1.37,-65.82,13.2,12.69,-75.7,76.8,-80.1
309280339,-1.43,-68.39,12.8,12.15,-72.0,73.2,-79.9
312273352,-1.51,-71.13,12.6,11.55,-68.4,69.6,-79.6
315266365,-1.61,-73.89,12.6,10.85,-64.9,66.1,-79.0
318259378,-1.70,-76.70,12.5,10.26,-61.7,62.9,-78.6
321252391,-1.82,-79.61,12.5,9.61,-58.4,59.8,-77.9
324245404,-1.94,-82.67,12.5,9.01,-55.3,56.7,-77.2
327238417,-2.03,-85.81,12.4,8.58,-52.2,53.7,-76.7
330231430,-2.15,-88.92,12.4,8.12,-49.4,50.9,-76.0
333224443,-2.26,-92.17,12.3,7.73,-46.6,48.2,-75.3
336217456,-2.35,-95.47,12.1,7.44,-44.0,45.6,-74.6
339210469,-2.44,-98.98,11.9,7.15,-41.3,43.0,-73.9
342203482,-2.53,-102.40,11.8,6.91,-38.8,40.6,-73.2
345196495,-2.60,-105.86,11.5,6.72,-36.5,38.3,-72.5
348189508,-2.66,-109.35,11.3,6.58,-34.2,36.0,-71.8
351182521,-2.70,-112.87,11.0,6.49,-32.1,33.9,-71.1
