Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-4.99,-32.87,92.0,3.57,-82.2,123.4,-41.8
1400550548,-4.97,-33.29,90.9,3.59,-82.5,122.7,-42.2
1401101816,-4.95,-33.05,91.5,3.60,-83.0,123.5,-42.2
1401653084,-4.90,-33.16,91.1,3.64,-83.9,123.8,-42.6
1402204352,-4.90,-33.22,91.0,3.64,-83.8,123.7,-42.6
1402755620,-4.91,-33.37,90.6,3.63,-83.6,123.3,-42.7
1403306888,-4.84,-33.73,89.5,3.68,-84.7,123.2,-43.4
1403858156,-4.82,-33.96,88.9,3.69,-84.9,122.9,-43.7
1404409424,-4.79,-33.63,89.7,3.72,-85.6,124.0,-43.7
1404960692,-4.73,-34.38,87.5,3.76,-86.4,123.0,-44.6
1405511960,-4.68,-34.28,87.7,3.80,-87.4,123.8,-44.9
1406063228,-4.70,-34.80,86.3,3.79,-86.8,122.4,-45.1
1406614496,-4.63,-35.13,85.3,3.84,-87.8,122.4,-45.8
1407165764,-4.58,-35.15,85.0,3.88,-88.7,122.9,-46.2
1407717032,-4.56,-35.39,84.3,3.90,-88.9,122.5,-46.5
1408268300,-4.47,-35.72,83.1,3.97,-90.2,122.7,-47.4
1408819568,-4.49,-35.89,82.7,3.96,-89.9,122.1,-47.4
1409370836,-4.46,-36.42,81.2,3.98,-90.0,121.2,-47.9
1409922104,-4.46,-36.16,81.9,3.98,-90.2,121.8,-47.7
1410473372,-4.40,-36.36,81.1,4.04,-91.0,121.9,-48.3
1411024640,-4.36,-36.48,80.6,4.07,-91.6,122.0,-48.7
1411575908,-4.40,-36.75,80.1,4.03,-90.7,121.0,-48.5
1412127176,-4.31,-36.85,79.4,4.11,-92.1,121.6,-49.2
1412678444,-4.24,-37.19,78.1,4.18,-93.0,121.5,-50.0
1413229712,-4.25,-36.95,78.8,4.17,-93.1,122.0,-49.8
1413780980,-4.19,-37.55,77.0,4.22,-93.5,121.1,-50.5
1414332248,-4.15,-37.63,76.5,4.26,-94.1,121.3,-50.9
1414883516,-4.14,-37.34,77.1,4.28,-94.6,122.1,-50.8
1415434784,-4.09,-37.81,75.6,4.33,-95.0,121.4,-51.5
1415986052,-4.06,-38.04,74.9,4.36,-95.2,121.1,-51.8
1416537320,-4.05,-38.04,74.8,4.36,-95.3,121.2,-51.9
1417088588,-4.00,-38.55,73.2,4.42,-95.6,120.4,-52.6
1417639856,-4.03,-38.58,73.3,4.39,-95.1,120.1,-52.4
1418191124,-4.05,-38.88,72.8,4.36,-94.4,119.2,-52.4
1418742392,-3.98,-39.03,71.8,4.45,-95.5,119.5,-53.0
1419293660,-3.94,-39.28,71.0,4.48,-95.8,119.2,-53.5
1419844928,-3.94,-39.21,71.1,4.48,-95.8,119.3,-53.4
1420396196,-3.92,-39.38,70.6,4.51,-95.9,119.1,-53.7
