Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-5.15,-32.86,92.1,3.47,-79.6,121.8,-40.8
1400550548,-5.07,-32.81,92.2,3.52,-80.9,122.7,-41.2
1401101816,-5.07,-32.86,92.1,3.53,-81.0,122.6,-41.3
1401653084,-5.03,-32.96,91.8,3.55,-81.6,122.8,-41.6
1402204352,-5.01,-32.94,91.8,3.57,-82.0,123.1,-41.8
1402755620,-5.02,-33.43,90.6,3.56,-81.7,122.0,-42.1
1403306888,-4.96,-33.15,91.2,3.60,-82.7,123.2,-42.2
1403858156,-4.85,-33.49,90.2,3.67,-84.6,123.7,-43.2
1404409424,-4.86,-33.45,90.3,3.67,-84.5,123.6,-43.1
1404960692,-4.80,-34.09,88.5,3.71,-85.4,122.9,-44.0
1405511960,-4.79,-34.31,87.9,3.72,-85.4,122.5,-44.2
1406063228,-4.75,-34.09,88.3,3.75,-86.3,123.5,-44.3
1406614496,-4.69,-34.43,87.3,3.79,-87.1,123.3,-44.9
1407165764,-4.71,-34.91,86.1,3.78,-86.6,122.1,-45.2
1407717032,-4.62,-34.94,85.7,3.85,-88.2,123.0,-45.8
1408268300,-4.58,-35.75,83.5,3.88,-88.3,121.5,-46.6
1408819568,-4.57,-35.94,82.9,3.89,-88.4,121.2,-46.8
1409370836,-4.54,-35.88,83.0,3.91,-88.9,121.6,-47.0
1409922104,-4.50,-36.20,82.0,3.94,-89.4,121.3,-47.5
1410473372,-4.49,-36.16,82.1,3.95,-89.6,121.5,-47.5
1411024640,-4.45,-36.22,81.7,3.99,-90.2,121.7,-47.8
1411575908,-4.45,-36.67,80.6,3.99,-89.9,120.7,-48.1
1412127176,-4.40,-36.66,80.3,4.03,-90.8,121.2,-48.5
1412678444,-4.34,-36.77,79.8,4.09,-91.8,121.6,-49.0
1413229712,-4.28,-36.77,79.5,4.14,-92.6,122.1,-49.4
1413780980,-4.25,-37.31,77.9,4.17,-92.8,121.1,-50.0
1414332248,-4.21,-37.21,77.9,4.21,-93.5,121.7,-50.2
1414883516,-4.19,-37.31,77.5,4.23,-93.8,121.7,-50.4
1415434784,-4.18,-37.34,77.4,4.24,-93.9,121.7,-50.5
1415986052,-4.10,-37.55,76.4,4.31,-94.9,121.9,-51.2
1416537320,-4.13,-37.50,76.7,4.28,-94.5,121.7,-50.9
1417088588,-4.08,-38.21,74.6,4.33,-94.7,120.5,-51.8
1417639856,-4.11,-38.44,74.2,4.31,-94.0,119.8,-51.7
1418191124,-4.09,-38.70,73.5,4.32,-94.0,119.3,-52.0
1418742392,-4.05,-38.71,73.2,4.36,-94.6,119.6,-52.3
1419293660,-4.01,-38.71,72.9,4.41,-95.3,120.0,-52.6
1419844928,-3.95,-38.65,72.6,4.47,-96.3,120.6,-53.0
1420396196,-3.97,-39.02,71.8,4.45,-95.6,119.6,-53.1
1420947464,-3.96,-38.97,71.9,4.46,-95.8,119.8,-53.1
1421498732,-3.93,-39.23,71.1,4.49,-95.9,119.4,-53.5
1422050000,-3.91,-39.58,70.1,4.52,-95.9,118.7,-53.8
1422601268,-3.92,-39.95,69.2,4.51,-95.3,117.8,-54.0
1423152536,-3.90,-40.21,68.5,4.52,-95.2,117.3,-54.3
1423703804,-3.87,-40.36,67.9,4.57,-95.6,117.2,-54.6
1424255072,-3.84,-40.65,67.0,4.60,-95.7,116.8,-55.0
1424806340,-3.82,-40.91,66.3,4.62,-95.5,116.3,-55.2
1425357608,-3.79,-40.78,66.3,4.66,-96.3,116.9,-55.4
1425908876,-3.77,-40.88,66.0,4.68,-96.3,116.7,-55.6
1426460144,-3.71,-41.28,64.5,4.75,-96.7,116.2,-56.3
1427011412,-3.74,-41.16,65.1,4.71,-96.4,116.3,-56.0
1427562680,-3.68,-41.59,63.5,4.80,-96.8,115.8,-56.7
1428113948,-3.60,-41.82,62.4,4.90,-97.5,115.8,-57.4
