Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.92,-15.07,132.2,18.99,-325.4,351.3,-67.9
4373452,-1.44,-27.24,66.6,12.12,-183.7,195.4,-70.1
7746904,-1.88,-40.47,41.5,9.29,-123.5,130.3,-71.4
11120356,-2.09,-54.74,26.9,8.36,-90.4,94.3,-73.4
14493808,-2.08,-69.71,17.7,8.38,-68.8,71.0,-75.5
17867260,-1.91,-82.23,12.5,9.13,-55.7,57.1,-77.4
21240712,-1.68,-94.02,8.9,10.39,-45.8,46.7,-79.0
24614164,-1.43,-104.21,6.6,12.20,-38.5,39.1,-80.3
27987616,-1.20,-112.95,4.9,14.55,-32.9,33.3,-81.5
31361068,-1.03,-120.71,3.9,16.94,-28.3,28.6,-82.2
34734520,-0.90,-127.51,3.2,19.23,-24.6,24.8,-82.5
38107972,-0.83,-133.84,2.8,20.85,-21.2,21.4,-82.4
41481424,-0.82,-139.65,2.7,21.13,-18.3,18.5,-81.7
44854876,-0.85,-145.15,2.7,20.54,-15.7,15.9,-80.3
48228328,-0.89,-150.48,2.7,19.55,-13.1,13.4,-78.2
51601780,-0.96,-155.65,2.9,18.17,-10.8,11.1,-75.0
54975232,-1.04,-160.90,3.1,16.75,-8.4,8.9,-69.9
58348684,-1.11,-166.03,3.2,15.64,-6.1,6.9,-62.0
61722136,-1.17,-171.25,3.4,14.82,-3.8,5.1,-48.3
65095588,-1.23,-176.39,3.5,14.15,-1.6,3.9,-23.9
68469040,-1.26,178.50,3.6,13.85,0.6,3.7,10.2
71842492,-1.26,173.48,3.6,13.85,2.8,4.6,38.0
75215944,-1.24,168.66,3.6,14.09,4.9,6.1,54.0
78589396,-1.19,163.95,3.5,14.56,7.0,7.8,63.5
81962848,-1.13,159.48,3.4,15.33,9.0,9.6,69.5
85336300,-1.06,155.14,3.2,16.40,11.0,11.4,73.8
88709752,-0.99,151.10,3.0,17.65,12.8,13.2,76.8
92083204,-0.91,147.29,2.9,19.01,14.6,14.9,79.0
95456656,-0.86,143.57,2.7,20.27,16.4,16.6,80.5
98830108,-0.81,140.16,2.7,21.33,18.1,18.3,81.7
102203560,-0.79,136.83,2.6,22.14,19.7,19.9,82.5
105577012,-0.77,133.60,2.6,22.56,21.4,21.5,83.0
108950464,-0.79,130.26,2.8,21.97,23.1,23.3,83.2
112323916,-0.83,127.00,3.0,20.95,24.9,25.0,83.2
115697368,-0.90,123.77,3.3,19.32,26.6,26.8,82.9
119070820,-0.99,120.51,3.8,17.60,28.4,28.7,82.5
122444272,-1.10,117.06,4.3,15.86,30.4,30.7,81.9
125817724,-1.21,113.53,5.0,14.32,32.5,32.9,81.3
129191176,-1.34,109.93,5.7,13.01,34.7,35.2,80.7
132564628,-1.47,106.12,6.6,11.82,37.2,37.8,79.9
135938080,-1.59,102.28,7.5,10.97,39.7,40.4,79.3
139311532,-1.71,98.24,8.5,10.16,42.6,43.4,78.6
142684984,-1.81,93.98,9.6,9.66,45.7,46.7,78.2
146058436,-1.87,89.78,10.6,9.33,49.0,50.2,77.8
149431888,-1.91,85.57,11.7,9.14,52.6,53.9,77.5
152805340,-1.91,81.32,12.7,9.14,56.6,58.0,77.4
156178792,-1.90,77.12,13.7,9.19,60.8,62.4,77.3
159552244,-1.86,73.08,14.7,9.39,65.4,67.0,77.3
162925696,-1.80,69.08,15.7,9.66,70.3,72.0,77.4
166299148,-1.71,65.48,16.4,10.18,75.3,77.0,77.7
169672600,-1.65,61.76,17.5,10.57,80.8,82.7,77.8
173046052,-1.55,58.39,18.3,11.21,86.6,88.5,78.1
176419504,-1.46,55.17,19.1,11.93,92.7,94.6,78.4
179792956,-1.38,52.09,20.1,12.59,99.1,101.1,78.5
183166408,-1.31,49.11,21.3,13.24,105.9,108.0,78.6
186539860,-1.25,46.24,22.7,13.89,113.3,115.5,78.7
189913312,-1.20,43.51,24.4,14.46,121.1,123.5,78.6
193286764,-1.16,40.66,26.8,14.95,130.1,132.8,78.3
196660216,-1.15,37.84,30.3,15.14,140.0,143.3,77.8
200033668,-1.16,35.28,34.7,15.03,150.0,154.0,77.0
203407120,-1.20,32.52,41.5,14.55,161.6,166.9,75.6
206780572,-1.22,29.61,50.1,14.28,175.9,182.9,74.1
210154024,-1.27,26.82,62.2,13.65,190.6,200.5,71.9
213527476,-1.34,23.84,79.7,12.97,207.7,222.5,69.0
216900928,-1.40,20.72,104.4,12.39,227.4,250.2,65.3
220274380,-1.47,17.51,139.9,11.87,248.1,284.8,60.6
223647832,-1.55,14.10,194.4,11.27,264.8,328.5,53.7
227021284,-1.62,10.58,272.2,10.77,267.0,381.3,44.4
230394736,-1.68,7.00,371.2,10.37,232.2,437.8,32.0
233768188,-1.72,3.36,465.4,10.12,136.8,485.1,16.4
237141640,-1.75,-0.42,497.3,9.96,-18.0,497.6,-2.1
240515092,-1.75,-4.19,440.0,9.96,-158.6,467.7,-19.8
243888544,-1.73,-7.90,340.8,10.05,-233.0,412.9,-34.4
247261996,-1.71,-11.78,244.6,10.21,-252.4,351.5,-45.9
250635448,-1.65,-15.54,174.8,10.58,-245.4,301.3,-54.5
254008900,-1.59,-19.24,126.6,10.97,-226.9,259.8,-60.8
257382352,-1.50,-22.82,93.1,11.61,-208.1,227.9,-65.9
260755804,-1.41,-26.30,69.7,12.38,-189.9,202.3,-69.8
264129256,-1.30,-29.59,53.1,13.36,-174.3,182.2,-73.0
267502708,-1.20,-32.85,40.9,14.51,-160.1,165.2,-75.7
270876160,-1.11,-35.94,32.2,15.74,-147.9,151.3,-77.7
274249612,-1.02,-38.96,25.5,17.13,-137.1,139.5,-79.4
277623064,-0.95,-41.93,21.0,18.23,-127.5,129.2,-80.6
280996516,-0.89,-44.68,17.5,19.51,-119.5,120.8,-81.7
284369968,-0.83,-47.34,14.6,20.96,-112.5,113.4,-82.6
287743420,-0.80,-50.10,12.7,21.72,-105.7,106.5,-83.1
291116872,-0.79,-52.76,11.4,22.08,-99.8,100.4,-83.5
294490324,-0.81,-55.39,10.7,21.40,-94.3,94.9,-83.5
297863776,-0.84,-58.09,10.2,20.70,-89.1,89.7,-83.5
301237228,-0.88,-60.74,9.8,19.76,-84.5,85.0,-83.4
304610680,-0.94,-63.47,9.7,18.42,-80.0,80.6,-83.1
307984132,-1.01,-66.24,9.7,17.18,-75.8,76.4,-82.7
311357584,-1.09,-69.17,9.7,15.90,-71.6,72.3,-82.3
314731036,-1.21,-72.13,10.0,14.35,-67.7,68.4,-81.6
318104488,-1.30,-75.35,9.9,13.38,-63.8,64.6,-81.2
321477940,-1.41,-78.56,10.0,12.36,-60.1,61.0,-80.6
324851392,-1.54,-82.01,10.1,11.33,-56.5,57.4,-79.8
328224844,-1.63,-85.54,10.1,10.67,-53.0,54.0,-79.3
331598296,-1.73,-89.18,10.0,10.05,-49.7,50.7,-78.6
334971748,-1.82,-92.84,9.8,9.58,-46.6,47.6,-78.1
338345200,-1.87,-96.77,9.5,9.32,-43.5,44.5,-77.7
341718652,-1.93,-100.62,9.3,9.04,-40.6,41.7,-77.2
345092104,-1.94,-104.66,8.8,8.98,-37.8,38.9,-76.9
348465556,-1.95,-108.59,8.4,8.92,-35.3,36.3,-76.5
351839008,-1.92,-112.53,7.9,9.07,-32.8,33.8,-76.4
355212460,-1.87,-116.35,7.4,9.30,-30.5,31.4,-76.4
358585912,-1.82,-120.05,6.9,9.56,-28.4,29.3,-76.3
361959364,-1.75,-123.65,6.4,9.96,-26.4,27.2,-76.3
365332816,-1.66,-127.15,5.9,10.47,-24.6,25.3,-76.4
368706268,-1.59,-130.55,5.5,10.93,-22.8,23.5,-76.3
372079720,-1.52,-133.82,5.2,11.43,-21.1,21.7,-76.3
375453172,-1.44,-136.88,4.8,12.09,-19.6,20.2,-76.3
378826624,-1.38,-139.96,4.5,12.61,-18.1,18.6,-76.1
382200076,-1.33,-142.85,4.2,13.13,-16.7,17.2,-75.8
385573528,-1.29,-145.73,4.1,13.46,-15.3,15.9,-75.1
388946980,-1.27,-148.54,3.9,13.75,-14.0,14.5,-74.3
392320432,-1.26,-151.35,3.9,13.82,-12.7,13.3,-73.1
395693884,-1.26,-154.11,3.8,13.77,-11.4,12.1,-71.5
399067336,-1.29,-156.87,3.9,13.52,-10.2,10.9,-69.3
402440788,-1.31,-159.68,3.9,13.24,-8.9,9.7,-66.4
405814240,-1.36,-162.54,4.0,12.84,-7.6,8.6,-62.4
409187692,-1.42,-165.44,4.2,12.23,-6.3,7.6,-56.8
412561144,-1.49,-168.35,4.3,11.68,-5.1,6.7,-49.5
415934596,-1.57,-171.55,4.5,11.08,-3.7,5.8,-38.9
419308048,-1.65,-174.82,4.7,10.58,-2.2,5.2,-25.3
422681500,-1.73,-178.19,5.0,10.06,-0.8,5.0,-9.0
426054952,-1.82,178.35,5.2,9.59,0.7,5.3,7.8
429428404,-1.89,174.75,5.4,9.21,2.3,5.9,22.6
432801856,-1.97,170.94,5.7,8.88,3.9,6.9,34.6
436175308,-2.03,167.06,5.9,8.59,5.6,8.1,43.5
439548760,-2.07,163.14,6.1,8.42,7.3,9.5,50.3
442922212,-2.11,159.14,6.3,8.26,9.1,11.0,55.4
446295664,-2.15,155.13,6.4,8.13,10.8,12.6,59.3
449669116,-2.19,151.19,6.7,7.97,12.6,14.3,62.1
453042568,-2.25,147.20,7.0,7.76,14.5,16.1,64.2
456416020,-2.35,143.27,7.4,7.44,16.3,17.9,65.4
459789472,-2.49,139.52,8.1,7.01,18.0,19.7,65.8
463162924,-2.73,135.66,9.1,6.41,19.8,21.8,65.4
466536376,-3.08,132.00,10.5,5.70,21.4,23.9,64.0
469909828,-3.57,128.43,12.4,4.94,22.9,26.1,61.7
473283280,-4.26,125.41,15.0,4.16,23.9,28.2,58.0
476656732,-5.22,123.15,18.4,3.43,24.2,30.4,52.7
480030184,-6.43,122.78,22.2,2.82,23.0,31.9,46.1
483403636,-7.80,125.93,25.4,2.38,20.1,32.3,38.4
486777088,-8.95,133.36,27.0,2.11,16.0,31.4,30.7
490150540,-9.20,144.70,26.1,2.06,11.9,28.7,24.5
493523992,-8.41,153.75,23.4,2.22,9.2,25.2,21.4
496897444,-7.18,158.04,20.2,2.56,8.2,21.8,22.0
500270896,-5.99,158.84,17.1,3.01,8.3,19.0,25.8
503644348,-5.00,157.01,14.6,3.57,9.3,17.3,32.7
507017800,-4.25,154.44,12.6,4.17,10.7,16.5,40.3
510391252,-3.69,151.26,11.1,4.78,12.2,16.5,47.7
513764704,-3.30,147.93,10.1,5.33,13.8,17.1,53.8
517138156,-3.03,144.47,9.5,5.80,15.5,18.2,58.5
520511608,-2.86,140.91,9.2,6.13,17.2,19.5,62.0
523885060,-2.78,137.40,9.1,6.31,18.9,21.0,64.3
527258512,-2.73,133.78,9.2,6.42,20.7,22.7,66.2
530631964,-2.75,130.07,9.5,6.38,22.6,24.5,67.2
534005416,-2.78,126.33,9.9,6.31,24.5,26.4,68.0
537378868,-2.83,122.58,10.4,6.20,26.5,28.4,68.5
540752320,-2.88,118.72,11.0,6.10,28.6,30.6,69.0
544125772,-2.92,114.63,11.6,6.01,30.8,33.0,69.4
547499224,-2.96,110.66,12.3,5.93,33.2,35.4,69.7
550872676,-3.00,106.81,13.0,5.85,35.5,37.8,69.8
554246128,-3.04,102.83,13.9,5.77,38.0,40.4,69.9
557619580,-3.02,99.12,14.5,5.82,40.5,43.0,70.3
560993032,-3.01,95.56,15.3,5.82,43.0,45.6,70.4
564366484,-2.97,92.08,15.9,5.90,45.6,48.3,70.8
567739936,-2.90,88.94,16.4,6.05,48.2,50.9,71.2
571113388,-2.83,85.87,16.9,6.20,50.8,53.5,71.6
574486840,-2.73,83.02,17.2,6.42,53.5,56.2,72.2
577860292,-2.58,80.11,17.3,6.78,56.4,59.0,73.0
581233744,-2.42,77.16,17.3,7.22,59.7,62.1,73.8
584607196,-2.26,74.64,17.1,7.72,62.7,65.0,74.7
587980648,-2.09,71.81,16.9,8.35,66.3,68.4,75.7
591354100,-1.92,69.28,16.6,9.07,69.7,71.7,76.6
594727552,-1.77,66.58,16.5,9.84,73.6,75.4,77.4
598101004,-1.62,64.06,16.2,10.73,77.5,79.2,78.2
601474456,-1.49,61.28,16.2,11.65,82.1,83.6,78.8
604847908,-1.39,58.73,16.3,12.52,86.6,88.1,79.3
608221360,-1.27,56.04,16.2,13.69,91.7,93.2,80.0
611594812,-1.20,53.49,16.7,14.56,97.0,98.4,80.3
614968264,-1.13,50.88,17.3,15.40,102.8,104.2,80.5
618341716,-1.08,48.16,18.2,16.15,109.3,110.9,80.5
621715168,-1.03,45.30,19.6,16.88,117.0,118.7,80.5
625088620,-1.00,42.56,21.5,17.31,125.2,127.0,80.3
628462072,-0.96,39.44,23.6,18.16,135.9,137.9,80.1
631835524,-0.95,36.33,27.2,18.40,147.9,150.4,79.6
635208976,-0.92,33.27,31.4,18.84,161.8,164.8,79.0
638582428,-0.88,29.92,36.5,19.85,180.2,183.9,78.6
641955880,-0.84,26.39,44.4,20.76,204.1,208.9,77.7
645329332,-0.80,22.92,55.5,21.69,234.0,240.5,76.7
648702784,-0.76,19.39,72.1,22.95,274.3,283.6,75.3
652076236,-0.69,15.63,98.4,25.37,335.9,350.1,73.7
655449688,-0.62,11.86,149.6,28.02,430.1,455.4,70.8
658823140,-0.54,8.07,263.5,32.03,592.0,648.0,66.0
662196592,-0.42,4.33,600.7,41.44,939.2,1114.9,57.4
665570044,-0.31,0.50,2646.5,56.13,650.3,2725.2,13.8
668943496,-0.21,-2.96,737.2,83.94,-1596.5,1758.5,-65.2
672316948,-0.08,-6.90,64.1,213.91,-824.1,826.6,-85.6
675690400,0.00,-10.81,0.0,?,-528.4,528.4,-90.0
679063852,0.00,-14.50,0.0,?,-393.0,393.0,-90.0
682437304,0.00,-18.02,0.0,?,-315.2,315.2,-90.0
685810756,0.00,-21.46,0.0,?,-263.9,263.9,-90.0
689184208,0.00,-25.14,0.0,?,-224.2,224.2,-90.0
692557660,0.00,-28.14,0.0,?,-199.5,199.5,-90.0
695931112,0.00,-31.37,0.0,?,-178.0,178.0,-90.0
699304564,0.00,-34.65,0.0,?,-160.3,160.3,-90.0
702678016,0.00,-37.95,0.0,?,-145.4,145.4,-90.0
706051468,0.00,-41.00,0.0,?,-133.7,133.7,-90.0
709424920,0.00,-44.16,0.0,?,-123.3,123.3,-90.0
712798372,0.00,-47.22,0.0,?,-114.4,114.4,-90.0
716171824,0.00,-50.55,0.0,?,-105.9,105.9,-90.0
719545276,0.00,-53.71,0.0,?,-98.8,98.8,-90.0
722918728,0.00,-56.97,0.0,?,-92.1,92.1,-90.0
726292180,0.00,-60.37,0.0,?,-86.0,86.0,-90.0
729665632,0.00,-63.80,0.0,?,-80.3,80.3,-90.0
733039084,0.00,-67.22,0.0,?,-75.2,75.2,-90.0
736412536,0.00,-70.82,0.0,?,-70.3,70.3,-90.0
739785988,-0.03,-74.58,0.3,526.40,-65.7,65.7,-89.8
743159440,-0.20,-78.37,1.5,85.55,-61.3,61.3,-88.6
746532892,-0.34,-82.37,2.2,51.57,-57.1,57.1,-87.8
749906344,-0.44,-86.20,2.7,39.20,-53.4,53.4,-87.1
753279796,-0.57,-90.43,3.3,30.33,-49.5,49.6,-86.2
756653248,-0.70,-94.64,3.7,24.91,-46.0,46.1,-85.4
760026700,-0.78,-98.95,3.9,22.38,-42.6,42.8,-84.8
763400152,-0.84,-103.11,3.9,20.74,-39.5,39.7,-84.3
766773604,-0.89,-107.38,3.9,19.55,-36.6,36.8,-83.9
770147056,-0.95,-111.45,4.0,18.27,-33.9,34.2,-83.3
773520508,-0.94,-115.51,3.8,18.56,-31.4,31.6,-83.2
776893960,-0.95,-119.55,3.7,18.28,-29.0,29.2,-82.8
780267412,-0.92,-123.35,3.4,18.92,-26.9,27.1,-82.8
783640864,-0.88,-127.02,3.2,19.73,-24.8,25.0,-82.7
787014316,-0.83,-130.52,2.9,20.87,-23.0,23.2,-82.8
790387768,-0.80,-133.95,2.7,21.67,-21.2,21.4,-82.7
793761220,-0.76,-137.12,2.5,22.97,-19.6,19.8,-82.7
797134672,-0.73,-140.33,2.4,23.89,-18.0,18.2,-82.5
800508124,-0.69,-143.43,2.2,25.36,-16.5,16.6,-82.4
803881576,-0.66,-146.29,2.1,26.53,-15.1,15.3,-82.3
807255028,-0.63,-149.03,2.0,27.41,-13.8,14.0,-81.9
810628480,-0.64,-151.86,2.0,27.04,-12.5,12.7,-81.1
814001932,-0.66,-154.50,2.0,26.45,-11.3,11.5,-80.0
817375384,-0.68,-157.15,2.0,25.46,-10.1,10.3,-78.5
820748836,-0.71,-159.84,2.1,24.39,-8.9,9.1,-76.6
824122288,-0.77,-162.55,2.3,22.59,-7.7,8.0,-73.5
827495740,-0.81,-165.27,2.4,21.34,-6.4,6.9,-69.7
830869192,-0.88,-168.05,2.6,19.78,-5.2,5.8,-63.9
834242644,-0.94,-170.98,2.7,18.46,-3.9,4.8,-55.3
837616096,-1.00,-173.92,2.9,17.35,-2.6,3.9,-42.5
840989548,-1.05,-176.98,3.0,16.49,-1.3,3.3,-23.4
844363000,-1.10,179.92,3.2,15.83,0.0,3.2,0.7
847736452,-1.13,176.83,3.2,15.40,1.4,3.5,23.0
851109904,-1.15,173.62,3.3,15.16,2.8,4.3,40.0
854483356,-1.14,170.44,3.3,15.26,4.2,5.3,51.6
857856808,-1.11,167.37,3.2,15.72,5.5,6.4,59.7
861230260,-1.07,164.34,3.1,16.31,6.9,7.5,65.5
864603712,-1.01,161.37,3.0,17.24,8.2,8.7,70.0
867977164,-0.94,158.46,2.8,18.40,9.5,9.9,73.5
871350616,-0.89,155.70,2.7,19.54,10.7,11.1,76.0
874724068,-0.81,153.21,2.5,21.43,11.9,12.1,78.3
878097520,-0.76,150.65,2.3,22.86,13.1,13.3,79.9
881470972,-0.71,148.25,2.2,24.62,14.2,14.4,81.2
884844424,-0.67,146.08,2.1,26.07,15.2,15.4,82.2
888217876,-0.64,143.92,2.0,27.34,16.3,16.4,82.9
891591328,-0.60,141.72,1.9,28.89,17.3,17.4,83.6
894964780,-0.63,139.53,2.1,27.50,18.4,18.5,83.6
898338232,-0.67,137.42,2.2,26.07,19.4,19.6,83.5
901711684,-0.71,135.25,2.4,24.34,20.5,20.7,83.3
905085136,-0.79,133.12,2.7,22.08,21.6,21.8,82.9
908458588,-0.88,130.71,3.1,19.67,22.9,23.1,82.3
911832040,-1.00,128.32,3.5,17.38,24.1,24.4,81.6
915205492,-1.14,125.78,4.1,15.27,25.5,25.8,80.8
918578944,-1.26,123.03,4.7,13.79,26.9,27.4,80.1
921952396,-1.40,120.22,5.3,12.46,28.5,29.0,79.4
925325848,-1.57,117.14,6.2,11.13,30.2,30.8,78.5
928699300,-1.71,113.72,7.0,10.20,32.2,32.9,77.8
932072752,-1.86,110.39,7.9,9.36,34.2,35.1,77.0
935446204,-2.00,106.65,8.8,8.74,36.5,37.5,76.4
938819656,-2.13,102.67,9.9,8.19,39.0,40.3,75.7
942193108,-2.25,98.51,11.1,7.77,41.8,43.3,75.2
945566560,-2.35,94.15,12.4,7.43,45.0,46.6,74.6
948940012,-2.45,89.81,13.8,7.13,48.2,50.2,74.0
952313464,-2.50,85.17,15.2,7.01,52.0,54.2,73.7
955686916,-2.60,80.11,17.4,6.73,56.4,59.0,72.9
959060368,-2.68,75.16,19.8,6.53,61.0,64.2,72.0
962433820,-2.73,69.92,22.6,6.42,66.5,70.2,71.2
965807272,-2.84,64.38,26.8,6.17,72.5,77.3,69.7
969180724,-2.95,58.75,32.1,5.94,79.2,85.5,67.9
972554176,-3.21,52.59,41.0,5.47,86.0,95.3,64.5
975927628,-3.55,45.70,54.4,4.96,92.6,107.4,59.6
979301080,-4.19,38.35,75.0,4.22,92.7,119.3,51.0
982674532,-5.20,30.07,99.5,3.44,78.5,126.7,38.3
986047984,-7.01,20.64,110.0,2.61,43.2,118.2,21.4
989421436,-10.35,10.71,91.6,1.87,11.4,92.3,7.1
992794888,-17.54,5.16,65.2,1.31,1.6,65.2,1.4
996168340,-23.39,118.15,46.6,1.15,5.6,46.9,6.8
999541792,-12.75,125.18,35.9,1.60,14.3,38.6,21.7
1002915244,-8.48,113.03,29.9,2.21,24.1,38.4,38.9
1006288696,-6.10,101.32,26.2,2.97,33.7,42.7,52.2
1009662148,-4.55,91.17,23.6,3.90,43.1,49.1,61.3
1013035600,-3.55,83.01,21.8,4.96,51.5,56.0,67.0
1016409052,-2.86,76.00,20.6,6.14,59.7,63.2,71.0
1019782504,-2.43,69.98,20.3,7.20,67.4,70.4,73.2
1023155956,-2.08,64.42,20.3,8.38,75.5,78.2,75.0
1026529408,-1.86,59.40,21.0,9.37,83.7,86.3,75.9
1029902860,-1.73,55.00,22.5,10.05,91.7,94.5,76.2
1033276312,-1.62,50.56,24.5,10.77,101.1,104.0,76.4
1036649764,-1.56,46.10,27.9,11.18,111.6,115.1,76.0
1040023216,-1.59,41.97,33.6,10.98,122.4,126.9,74.6
1043396668,-0.12,107.97,0.5,146.71,36.3,36.4,89.2
1046770120,-0.10,108.44,0.4,169.24,36.0,36.0,89.3
1050143572,-1.87,26.91,82.6,9.30,171.9,190.7,64.3
1053517024,-1.86,22.78,106.9,9.37,191.6,219.4,60.8
1056890476,-1.83,19.02,138.1,9.52,211.8,252.9,56.9
1060263928,-1.83,15.00,188.4,9.52,229.5,296.9,50.6
1063637380,-1.84,11.23,256.0,9.46,233.2,346.3,42.3
1067010832,-1.88,7.21,346.8,9.26,199.3,400.0,29.9
1070384284,-1.93,3.41,421.3,9.03,111.8,435.9,14.9
1073757736,-1.95,-0.78,445.2,8.94,-26.7,446.0,-3.4
1077131188,-2.02,-4.84,382.2,8.65,-137.7,406.2,-19.8
1080504640,-2.06,-8.99,295.2,8.46,-192.4,352.3,-33.1
1083878092,-2.11,-13.33,216.8,8.28,-203.8,297.5,-43.2
1087251544,-2.15,-17.77,159.4,8.11,-194.2,251.2,-50.6
1090624996,-2.19,-22.27,119.7,7.96,-177.7,214.3,-56.0
1093998448,-2.20,-26.92,91.1,7.93,-160.9,184.9,-60.5
1097371900,-2.19,-31.48,71.1,7.98,-145.8,162.2,-64.0
1100745352,-2.17,-36.11,56.5,8.05,-131.9,143.5,-66.8
1104118804,-2.09,-40.74,44.7,8.36,-120.3,128.3,-69.6
1107492256,-2.03,-45.19,36.6,8.60,-109.9,115.9,-71.6
1110865708,-1.97,-49.72,30.1,8.86,-100.6,105.0,-73.3
1114239160,-1.87,-54.05,24.8,9.35,-92.8,96.1,-75.0
1117612612,-1.74,-58.17,20.5,10.00,-86.2,88.6,-76.6
1120986064,-1.64,-62.23,17.2,10.65,-80.2,82.0,-77.9
1124359516,-1.47,-66.21,13.9,11.86,-74.9,76.2,-79.5
1127732968,-1.41,-69.89,12.2,12.33,-70.1,71.2,-80.1
1131106420,-1.31,-73.52,10.4,13.28,-65.9,66.7,-81.0
1134479872,-1.20,-77.27,8.8,14.46,-61.8,62.4,-81.9
1137853324,-1.11,-80.53,7.6,15.63,-58.5,59.0,-82.6
1141226776,-1.11,-83.83,7.1,15.64,-55.2,55.6,-82.6
1144600228,-1.08,-87.05,6.5,16.09,-52.2,52.6,-82.9
1147973680,-1.13,-90.47,6.4,15.46,-49.2,49.6,-82.6
1151347132,-1.17,-93.81,6.3,14.81,-46.4,46.8,-82.3
1154720584,-1.25,-97.22,6.4,13.93,-43.7,44.1,-81.7
1158094036,-1.33,-100.80,6.4,13.07,-41.0,41.5,-81.1
1161467488,-1.47,-104.62,6.7,11.81,-38.2,38.8,-80.0
1164840940,-1.68,-108.48,7.3,10.38,-35.5,36.2,-78.4
1168214392,-1.84,-112.95,7.6,9.47,-32.6,33.5,-76.9
1171587844,-2.06,-117.81,8.0,8.45,-29.6,30.7,-74.8
1174961296,-2.30,-122.79,8.5,7.61,-26.7,28.0,-72.4
1178334748,-2.56,-128.12,9.0,6.83,-23.7,25.3,-69.2
1181708200,-2.87,-133.54,9.6,6.12,-20.8,22.9,-65.1
1185081652,-3.28,-139.46,10.5,5.36,-17.7,20.6,-59.3
1188455104,-3.80,-145.42,11.7,4.65,-14.8,18.9,-51.5
1191828556,-4.56,-150.08,13.7,3.90,-12.4,18.5,-42.3
1195202008,-5.68,-152.89,16.6,3.17,-10.8,19.8,-33.0
1198575460,-7.07,-149.96,20.5,2.59,-11.3,23.4,-28.9
1201948912,-7.74,-140.44,23.1,2.39,-14.5,27.3,-32.1
1205322364,-6.97,-131.77,22.2,2.63,-18.6,29.0,-39.9
1208695816,-5.56,-130.48,18.4,3.23,-20.4,27.5,-48.0
1212069268,-4.45,-133.95,14.6,3.99,-19.7,24.5,-53.4
1215442720,-3.63,-139.22,11.7,4.86,-17.7,21.2,-56.6
1218816172,-3.04,-144.91,9.5,5.76,-15.3,18.0,-58.1
1222189624,-2.65,-150.22,8.1,6.61,-13.0,15.3,-58.0
1225563076,-2.33,-155.10,7.0,7.49,-10.8,12.9,-57.1
1228936528,-2.12,-159.62,6.3,8.24,-8.9,10.8,-54.7
1232309980,-1.98,-163.95,5.8,8.80,-7.0,9.1,-50.2
1235683432,-1.87,-168.03,5.4,9.31,-5.2,7.5,-43.6
1239056884,-1.81,-171.96,5.2,9.64,-3.5,6.3,-33.7
1242430336,-1.79,-175.81,5.1,9.74,-1.8,5.4,-19.4
1245803788,-1.79,-179.63,5.1,9.73,-0.2,5.1,-1.8
1249177240,-1.81,176.63,5.2,9.63,1.5,5.4,15.6
1252550692,-1.87,172.75,5.4,9.31,3.1,6.2,30.1
1255924144,-1.91,168.67,5.5,9.11,4.9,7.4,41.5
1259297596,-1.97,164.75,5.7,8.87,6.6,8.8,49.0
1262671048,-2.04,160.55,6.0,8.55,8.4,10.4,54.5
1266044500,-2.10,156.16,6.3,8.30,10.4,12.1,58.8
1269417952,-2.13,151.84,6.5,8.21,12.3,13.9,62.3
1272791404,-2.19,147.58,6.8,7.99,14.3,15.8,64.6
1276164856,-2.22,143.25,7.0,7.89,16.3,17.8,66.7
1279538308,-2.23,138.66,7.3,7.85,18.5,19.9,68.6
1282911760,-2.21,134.33,7.4,7.90,20.7,22.0,70.2
1286285212,-2.18,129.99,7.6,8.00,22.9,24.1,71.7
1289658664,-2.11,125.55,7.6,8.27,25.2,26.4,73.2
1293032116,-2.06,121.29,7.8,8.45,27.6,28.7,74.3
1296405568,-2.00,117.08,7.8,8.73,30.0,31.0,75.4
1299779020,-1.91,113.19,7.8,9.13,32.4,33.3,76.4
1303152472,-1.82,108.83,7.8,9.59,35.2,36.1,77.4
1306525924,-1.72,105.43,7.8,10.12,37.5,38.3,78.3
1309899376,-1.62,101.87,7.7,10.75,40.0,40.7,79.1
1313272828,-1.57,98.29,7.8,11.10,42.6,43.3,79.6
1316646280,-1.51,94.91,7.9,11.54,45.3,45.9,80.1
1320019732,-1.53,91.62,8.5,11.38,47.9,48.6,80.0
