Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
276357196,-1.34,-40.90,30.3,12.96,-127.8,131.4,-76.7
279350209,-1.29,-43.60,25.9,13.53,-120.2,123.0,-77.8
282343222,-1.23,-46.26,22.3,14.14,-113.4,115.5,-78.9
285336235,-1.19,-48.81,19.6,14.64,-107.3,109.0,-79.7
288329248,-1.16,-51.36,17.4,14.99,-101.6,103.1,-80.3
291322261,-1.16,-53.84,16.0,14.96,-96.4,97.7,-80.6
294315274,-1.17,-56.23,14.9,14.89,-91.7,92.9,-80.8
297308287,-1.20,-58.79,14.0,14.56,-87.0,88.2,-80.8
300301300,-1.23,-61.24,13.4,14.15,-82.9,84.0,-80.8
303294313,-1.30,-63.71,13.2,13.40,-78.9,80.0,-80.5
306287326,-1.35,-66.25,12.8,12.92,-75.1,76.2,-80.3
309280339,-1.43,-68.86,12.7,12.16,-71.4,72.5,-79.9
312273352,-1.55,-71.47,12.8,11.24,-67.9,69.1,-79.3
315266365,-1.65,-74.21,12.8,10.53,-64.5,65.8,-78.7
318259378,-1.75,-77.01,12.7,9.98,-61.2,62.6,-78.3
321252391,-1.90,-79.92,13.0,9.19,-58.0,59.4,-77.4
324245404,-2.03,-83.02,13.0,8.59,-54.8,56.3,-76.6
327238417,-2.15,-86.21,13.0,8.11,-51.7,53.3,-75.9
330231430,-2.30,-89.42,13.0,7.61,-48.8,50.5,-75.0
333224443,-2.43,-92.74,13.0,7.20,-45.9,47.8,-74.2
336217456,-2.53,-96.05,12.9,6.90,-43.3,45.2,-73.4
339210469,-2.63,-99.61,12.7,6.65,-40.6,42.6,-72.7
342203482,-2.73,-103.07,12.5,6.41,-38.2,40.2,-71.8
345196495,-2.82,-106.58,12.3,6.21,-35.8,37.9,-71.0
348189508,-2.90,-109.98,12.2,6.05,-33.6,35.7,-70.1
351182521,-2.93,-113.56,11.8,5.98,-31.5,33.6,-69.4
354175534,-2.97,-116.84,11.5,5.91,-29.5,31.7,-68.7
357168547,-2.99,-119.97,11.3,5.87,-27.8,30.0,-67.9
360161560,-3.01,-122.96,11.0,5.84,-26.1,28.4,-67.2
363154573,-3.01,-125.77,10.7,5.83,-24.7,26.9,-66.5
366147586,-3.01,-128.49,10.5,5.82,-23.2,25.5,-65.7
369140599,-3.03,-131.05,10.4,5.79,-21.9,24.3,-64.7
372133612,-3.03,-133.35,10.2,5.79,-20.8,23.2,-63.9
375126625,-3.02,-135.48,10.0,5.82,-19.8,22.1,-63.2
378119638,-3.03,-137.45,9.9,5.79,-18.8,21.3,-62.2
381112651,-3.03,-139.35,9.8,5.80,-17.9,20.4,-61.4
384105664,-3.01,-141.09,9.6,5.84,-17.1,19.6,-60.7
387098677,-2.99,-142.89,9.4,5.87,-16.2,18.8,-59.8
390091690,-2.97,-144.58,9.3,5.91,-15.5,18.0,-59.0
393084703,-2.94,-146.25,9.1,5.97,-14.7,17.3,-58.2
396077716,-2.90,-147.93,8.9,6.05,-13.9,16.6,-57.4
