1000000	-0.83	87.04	5.0	20.93	52.4	52.6	84.5
3001001	0.00	81.61	0.0	?	57.9	57.9	90.0
5002002	0.00	76.05	0.0	?	63.9	63.9	90.0
7003003	0.00	71.93	0.0	?	68.9	68.9	90.0
9004004	0.00	68.36	0.0	?	73.6	73.6	90.0
11005005	0.00	66.31	0.0	?	76.5	76.5	90.0
13006006	0.00	64.09	0.0	?	79.9	79.9	90.0
15007007	-0.13	61.27	1.4	137.42	84.4	84.4	89.0
17008008	-0.18	59.56	2.1	95.47	87.3	87.4	88.6
19009009	-0.29	57.89	3.5	60.47	90.3	90.4	87.8
21010010	-0.33	56.24	4.3	52.27	93.4	93.5	87.4
23011011	-0.38	54.73	5.2	45.49	96.4	96.5	86.9
25012012	-0.44	53.29	6.2	39.69	99.3	99.5	86.4
27013013	-0.46	51.82	7.0	37.41	102.5	102.8	86.1
29014014	-0.50	50.53	7.8	35.06	105.5	105.8	85.8
31015015	-0.53	49.27	8.7	33.01	108.5	108.8	85.4
33016016	-0.55	48.10	9.4	31.72	111.4	111.8	85.2
35017017	-0.56	47.01	10.0	31.29	114.2	114.7	85.0
37018018	-0.55	45.92	10.4	31.45	117.2	117.7	84.9
39019019	-0.55	44.84	10.8	31.55	120.4	120.8	84.9
41020020	-0.55	43.73	11.3	31.68	123.7	124.2	84.8
43021021	-0.55	42.65	11.9	31.58	127.1	127.7	84.7
45022022	-0.56	41.75	12.7	30.80	130.0	130.6	84.4
47023023	-0.57	40.81	13.4	30.50	133.2	133.9	84.3
49024024	-0.58	40.00	14.2	29.92	136.1	136.8	84.1
51025025	-0.59	39.19	14.9	29.47	139.0	139.8	83.9
53026026	-0.61	38.41	16.0	28.55	141.9	142.8	83.6
55027027	-0.63	37.63	17.2	27.68	144.9	145.9	83.2
57028028	-0.63	36.96	18.0	27.39	147.7	148.8	83.1
59029029	-0.67	36.24	19.5	26.12	150.5	151.8	82.6
61030030	-0.69	35.59	21.0	25.10	153.2	154.6	82.2
63031031	-0.73	34.90	22.8	23.92	156.0	157.7	81.7
65032032	-0.77	34.26	24.9	22.72	158.7	160.6	81.1
67033033	-0.81	33.59	27.2	21.54	161.5	163.8	80.5
69034034	-0.85	32.91	29.7	20.41	164.3	167.0	79.8
71035035	-0.90	32.22	32.6	19.30	167.3	170.4	79.0
73036036	-0.96	31.47	36.3	18.04	170.3	174.1	78.0
75037037	-1.02	30.76	39.7	17.11	173.3	177.8	77.1
77038038	-1.08	30.02	44.0	16.10	176.3	181.7	76.0
79039039	-1.15	29.25	48.7	15.15	179.3	185.8	74.8
81040040	-1.22	28.50	53.8	14.26	182.1	189.8	73.5
83041041	-1.30	27.66	60.0	13.34	184.8	194.3	72.0
85042042	-1.40	26.92	66.6	12.45	186.5	198.1	70.3
87043043	-1.47	26.22	72.6	11.84	188.4	201.9	68.9
89044044	-1.52	25.46	78.3	11.43	191.0	206.4	67.7
91045045	-1.59	24.47	86.3	10.96	194.3	212.6	66.0
93046046	-1.67	23.55	94.9	10.45	196.3	218.0	64.2
95047047	-1.75	22.64	104.1	9.96	197.6	223.3	62.2
97048048	-1.83	21.71	113.7	9.55	198.7	228.9	60.2
99049049	-1.88	20.77	123.3	9.27	200.3	235.2	58.4
101050050	-1.94	19.70	134.7	9.00	201.8	242.6	56.3
103051051	-2.00	18.51	148.3	8.71	202.4	250.9	53.8
105052052	-2.06	17.28	163.2	8.47	202.3	259.9	51.1
107053053	-2.14	16.02	179.4	8.17	199.3	268.2	48.0
109054054	-2.21	14.77	196.1	7.89	194.0	275.8	44.7
111055055	-2.28	13.48	213.4	7.66	187.2	283.9	41.3
113056056	-2.36	12.18	230.6	7.41	177.1	290.8	37.5
115057057	-2.43	10.88	247.3	7.21	164.9	297.2	33.7
117058058	-2.49	9.40	265.1	7.02	149.0	304.1	29.3
119059059	-2.55	7.97	280.8	6.87	130.8	309.8	25.0
121060060	-2.61	6.41	294.8	6.70	107.8	313.9	20.1
123061061	-2.66	4.83	305.8	6.57	82.7	316.7	15.1
125062062	-2.72	3.22	312.2	6.44	55.1	317.0	10.0
127063063	-2.78	1.52	313.1	6.30	25.5	314.1	4.7
129064064	-2.83	-0.17	309.7	6.19	-2.8	309.7	-0.5
131065065	-2.88	-1.84	301.9	6.09	-28.7	303.3	-5.4
133066066	-2.90	-3.55	292.0	6.04	-53.1	296.7	-10.3
135067067	-2.92	-5.38	278.9	6.01	-76.3	289.1	-15.3
137068068	-2.93	-7.27	262.3	5.98	-96.5	279.5	-20.2
139069069	-2.93	-9.28	243.9	5.99	-114.6	269.5	-25.2
141070070	-2.92	-11.38	223.4	6.01	-128.8	257.9	-30.0
143071071	-2.90	-13.39	203.7	6.04	-138.5	246.4	-34.2
145072072	-2.90	-15.55	183.1	6.04	-144.2	233.0	-38.2
147073073	-2.88	-17.73	163.9	6.08	-147.7	220.7	-42.0
149074074	-2.86	-20.06	145.3	6.12	-148.5	207.7	-45.6
151075075	-2.84	-22.29	129.4	6.17	-147.3	196.1	-48.7
153076076	-2.81	-24.65	114.4	6.24	-145.0	184.7	-51.7
155077077	-2.77	-26.94	101.5	6.32	-141.7	174.3	-54.4
157078078	-2.74	-29.37	89.7	6.40	-137.3	164.0	-56.9
159079079	-2.71	-31.80	79.6	6.46	-132.3	154.4	-59.0
161080080	-2.67	-34.19	70.8	6.55	-127.4	145.8	-60.9
163081081	-2.65	-36.68	63.2	6.61	-122.0	137.4	-62.6
165082082	-2.60	-39.00	56.8	6.72	-117.3	130.3	-64.2
167083083	-2.56	-41.42	50.8	6.84	-112.6	123.6	-65.7
169084084	-2.52	-43.86	45.8	6.94	-107.8	117.1	-67.0
171085085	-2.47	-46.17	41.4	7.08	-103.6	111.6	-68.2
173086086	-2.41	-48.63	37.2	7.25	-99.3	106.0	-69.5
175087087	-2.35	-51.22	33.3	7.45	-95.0	100.7	-70.7
177088088	-2.29	-53.91	29.9	7.64	-90.6	95.4	-71.8
179089089	-2.24	-56.58	27.0	7.81	-86.5	90.6	-72.7
181090090	-2.19	-59.57	24.3	7.97	-82.0	85.6	-73.5
183091091	-2.18	-62.48	22.2	8.02	-77.9	81.0	-74.1
185092092	-2.15	-65.44	20.4	8.11	-73.9	76.7	-74.6
187093093	-2.15	-68.59	18.7	8.14	-69.9	72.4	-75.0
189094094	-2.14	-71.86	17.3	8.17	-66.1	68.3	-75.3
191095095	-2.11	-75.22	15.8	8.27	-62.4	64.4	-75.8
193096096	-2.08	-78.89	14.4	8.41	-58.7	60.4	-76.2
195097097	-2.03	-83.03	13.0	8.62	-54.8	56.3	-76.7
197098098	-1.98	-88.00	11.6	8.83	-50.4	51.7	-77.1
199099099	-2.01	-93.95	10.7	8.67	-45.5	46.8	-76.8
201100100	-2.13	-100.32	10.2	8.20	-40.7	41.9	-75.9
203101101	-2.29	-107.14	10.0	7.61	-35.9	37.3	-74.4
205102102	-2.51	-115.11	10.0	6.97	-30.9	32.5	-72.1
207103103	-2.83	-123.69	10.3	6.20	-25.9	27.8	-68.3
209104104	-3.25	-133.17	10.9	5.41	-20.8	23.5	-62.3
211105105	-3.80	-143.76	11.9	4.64	-15.5	19.5	-52.6
213106106	-4.61	-155.57	13.5	3.86	-10.1	16.9	-36.6
215107107	-5.66	-167.87	15.9	3.18	-4.8	16.6	-16.7
217108108	-6.92	178.87	18.9	2.64	0.4	18.9	1.3
219109109	-8.13	165.06	22.1	2.29	5.3	22.8	13.4
221110110	-9.19	150.32	25.5	2.06	10.0	27.4	21.4
223111111	-9.59	134.38	28.3	1.99	15.1	32.0	28.0
225112112	-9.31	117.84	30.7	2.04	21.1	37.2	34.4
227113113	-8.45	100.98	33.3	2.21	28.8	44.1	40.9
229114114	-7.29	85.05	36.6	2.52	38.7	53.2	46.6
231115115	-6.22	70.25	41.9	2.91	50.6	65.7	50.4
233116116	-5.30	57.55	49.5	3.38	64.4	81.2	52.5
235117117	-4.54	46.99	59.8	3.91	79.9	99.8	53.2
237118118	-3.92	37.79	74.5	4.51	97.8	122.9	52.7
239119119	-3.43	29.82	95.9	5.13	117.6	151.7	50.8
241120120	-3.07	22.65	128.7	5.71	137.2	188.1	46.8
243121121	-2.77	16.26	177.6	6.32	153.4	234.7	40.8
245122122	-2.54	10.46	248.4	6.88	151.9	291.2	31.4
247123123	-2.38	5.11	332.6	7.35	106.9	349.3	17.8
249124124	-2.24	0.22	390.0	7.80	5.7	390.1	0.8
251125125	-2.16	-4.37	369.4	8.08	-112.0	386.0	-16.9
253126126	-2.11	-8.58	300.3	8.28	-182.8	351.6	-31.3
255127127	-2.06	-12.50	230.5	8.49	-208.8	311.0	-42.2
