Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.33,0.0,?,-293.6,293.6,-90.0
4373452,0.00,-27.55,0.0,?,-203.9,203.9,-90.0
7746904,-0.22,-37.90,6.1,78.14,-145.4,145.5,-87.6
11120356,-0.54,-49.59,8.8,32.22,-107.6,108.0,-85.3
14493808,-0.69,-62.19,7.4,25.24,-82.4,82.7,-84.9
17867260,-0.63,-72.86,5.1,27.57,-67.5,67.7,-85.7
21240712,-0.50,-83.00,3.3,34.77,-56.4,56.5,-86.7
24614164,-0.31,-91.48,1.8,55.51,-48.7,48.7,-87.9
27987616,-0.12,-98.64,0.6,147.02,-43.0,43.0,-89.2
31361068,0.00,-104.65,0.0,?,-38.6,38.6,-90.0
34734520,0.00,-109.76,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.09,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.82,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.19,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.18,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.93,0.0,?,-25.0,25.0,-90.0
54975232,0.00,-129.68,0.0,?,-23.5,23.5,-90.0
58348684,0.00,-132.46,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.21,0.0,?,-20.6,20.6,-90.0
65095588,0.00,-137.88,0.0,?,-19.3,19.3,-90.0
68469040,-0.05,-140.63,0.2,339.24,-17.9,17.9,-89.5
71842492,-0.10,-143.27,0.3,168.75,-16.6,16.6,-88.9
75215944,-0.15,-145.89,0.5,113.31,-15.3,15.3,-88.2
78589396,-0.18,-148.37,0.5,98.40,-14.2,14.2,-87.8
81962848,-0.17,-150.76,0.5,104.13,-13.0,13.1,-87.7
85336300,-0.15,-152.89,0.5,113.73,-12.1,12.1,-87.8
88709752,-0.11,-154.87,0.3,158.34,-11.1,11.1,-88.3
92083204,-0.07,-156.72,0.2,233.29,-10.3,10.3,-88.8
95456656,-0.03,-158.27,0.1,589.35,-9.6,9.6,-89.5
98830108,0.00,-159.70,0.0,?,-9.0,9.0,-90.0
102203560,0.00,-160.96,0.0,?,-8.4,8.4,-90.0
105577012,0.00,-162.09,0.0,?,-7.9,7.9,-90.0
108950464,0.00,-163.17,0.0,?,-7.4,7.4,-90.0
112323916,0.00,-164.23,0.0,?,-6.9,6.9,-90.0
115697368,0.00,-165.22,0.0,?,-6.5,6.5,-90.0
119070820,-0.01,-166.20,0.0,212.81,-6.1,6.1,-89.6
122444272,-0.06,-167.25,0.2,290.04,-5.6,5.6,-88.2
125817724,-0.11,-168.35,0.3,159.05,-5.1,5.1,-86.4
129191176,-0.17,-169.53,0.5,104.15,-4.6,4.6,-84.0
132564628,-0.21,-170.80,0.6,82.99,-4.0,4.1,-81.4
135938080,-0.24,-172.18,0.7,73.32,-3.4,3.5,-78.7
139311532,-0.27,-173.52,0.8,65.22,-2.8,2.9,-74.8
142684984,-0.26,-174.97,0.7,67.28,-2.2,2.3,-71.3
146058436,-0.23,-176.36,0.7,76.69,-1.6,1.7,-67.7
149431888,-0.18,-177.78,0.5,96.10,-1.0,1.1,-61.8
152805340,-0.11,-179.02,0.3,160.10,-0.4,0.5,-53.8
156178792,-0.02,179.88,0.1,909.97,0.1,0.1,42.6
159552244,0.00,179.03,0.0,?,0.4,0.4,90.0
162925696,0.00,178.33,0.0,?,0.7,0.7,90.0
166299148,0.00,177.81,0.0,?,1.0,1.0,90.0
169672600,0.00,177.51,0.0,?,1.1,1.1,90.0
173046052,0.00,177.30,0.0,?,1.2,1.2,90.0
176419504,0.00,177.12,0.0,?,1.3,1.3,90.0
179792956,0.00,177.04,0.0,?,1.3,1.3,90.0
183166408,0.00,176.84,0.0,?,1.4,1.4,90.0
186539860,0.00,176.60,0.0,?,1.5,1.5,90.0
189913312,0.00,176.23,0.0,?,1.6,1.6,90.0
193286764,0.00,175.80,0.0,?,1.8,1.8,90.0
196660216,0.00,175.31,0.0,?,2.0,2.0,90.0
200033668,-0.02,174.56,0.0,146.94,2.4,2.4,88.9
203407120,-0.11,173.81,0.3,151.26,2.7,2.7,83.0
206780572,-0.20,172.89,0.6,84.87,3.1,3.2,79.2
210154024,-0.30,171.98,0.9,58.07,3.5,3.6,76.1
213527476,-0.39,171.00,1.1,44.42,3.9,4.1,73.9
216900928,-0.46,169.82,1.3,37.71,4.5,4.6,73.3
220274380,-0.54,168.61,1.6,32.23,5.0,5.2,72.5
223647832,-0.58,167.35,1.7,29.73,5.5,5.8,72.9
227021284,-0.61,166.10,1.8,28.50,6.1,6.3,73.7
230394736,-0.62,164.75,1.8,27.87,6.7,6.9,74.7
233768188,-0.61,163.40,1.8,28.36,7.3,7.5,76.1
237141640,-0.59,162.10,1.8,29.26,7.9,8.1,77.4
240515092,-0.55,160.82,1.6,31.77,8.4,8.6,79.1
243888544,-0.48,159.72,1.4,36.39,8.9,9.0,81.0
247261996,-0.41,158.62,1.2,42.80,9.4,9.5,82.7
250635448,-0.31,157.64,0.9,56.68,9.9,9.9,84.7
254008900,-0.20,156.95,0.6,86.88,10.2,10.2,86.6
257382352,-0.09,156.33,0.3,191.62,10.5,10.5,88.5
260755804,0.00,155.85,0.0,?,10.7,10.7,90.0
264129256,0.00,155.42,0.0,?,10.9,10.9,90.0
267502708,0.00,155.33,0.0,?,10.9,10.9,90.0
270876160,0.00,155.24,0.0,?,11.0,11.0,90.0
274249612,0.00,155.20,0.0,?,11.0,11.0,90.0
277623064,0.00,155.32,0.0,?,10.9,10.9,90.0
280996516,0.00,155.37,0.0,?,10.9,10.9,90.0
284369968,0.00,155.49,0.0,?,10.9,10.9,90.0
287743420,0.00,155.52,0.0,?,10.8,10.8,90.0
291116872,0.00,155.52,0.0,?,10.8,10.8,90.0
294490324,-0.05,155.55,0.2,317.98,10.8,10.8,89.1
297863776,-0.17,155.42,0.5,101.96,10.9,10.9,87.3
301237228,-0.29,155.30,0.9,59.83,10.9,11.0,85.4
304610680,-0.45,155.02,1.4,38.22,11.1,11.2,82.9
307984132,-0.58,154.67,1.8,29.72,11.2,11.4,81.1
311357584,-0.74,154.29,2.2,23.62,11.4,11.6,78.9
314731036,-0.88,153.74,2.7,19.78,11.6,11.9,77.1
318104488,-1.02,153.15,3.1,17.06,11.9,12.3,75.4
321477940,-1.16,152.37,3.5,14.94,12.2,12.7,73.8
324851392,-1.29,151.62,4.0,13.44,12.6,13.2,72.5
328224844,-1.41,150.67,4.3,12.33,13.0,13.7,71.6
331598296,-1.50,149.90,4.6,11.61,13.3,14.1,70.9
334971748,-1.56,148.82,4.8,11.16,13.8,14.6,70.8
338345200,-1.58,147.93,4.9,11.00,14.2,15.1,71.0
341718652,-1.58,147.01,4.9,11.04,14.7,15.5,71.5
345092104,-1.54,146.00,4.8,11.32,15.2,15.9,72.3
348465556,-1.49,145.20,4.7,11.72,15.5,16.2,73.2
351839008,-1.42,144.47,4.5,12.30,15.9,16.5,74.3
355212460,-1.31,143.97,4.1,13.32,16.2,16.7,75.6
358585912,-1.19,143.45,3.8,14.68,16.4,16.9,77.1
361959364,-1.06,143.14,3.4,16.44,16.6,16.9,78.5
365332816,-0.92,143.02,2.9,18.89,16.7,16.9,80.0
368706268,-0.81,142.96,2.6,21.58,16.7,16.9,81.2
372079720,-0.71,143.07,2.3,24.60,16.7,16.8,82.3
375453172,-0.61,143.18,2.0,28.42,16.6,16.7,83.3
378826624,-0.55,143.36,1.8,31.51,16.5,16.6,83.9
382200076,-0.50,143.60,1.6,34.78,16.4,16.5,84.5
385573528,-0.45,143.90,1.4,38.68,16.3,16.3,85.0
388946980,-0.46,144.04,1.4,38.13,16.2,16.3,84.9
392320432,-0.44,144.22,1.4,39.65,16.1,16.2,85.1
395693884,-0.46,144.34,1.5,37.61,16.1,16.1,84.8
399067336,-0.49,144.46,1.6,35.44,16.0,16.1,84.5
402440788,-0.54,144.39,1.7,32.40,16.0,16.1,83.9
405814240,-0.61,144.37,1.9,28.65,16.0,16.2,83.2
409187692,-0.68,144.18,2.2,25.55,16.1,16.3,82.4
412561144,-0.76,143.87,2.4,22.98,16.3,16.5,81.6
415934596,-0.84,143.43,2.7,20.60,16.5,16.7,80.7
419308048,-0.91,142.90,2.9,19.09,16.7,17.0,80.1
422681500,-1.00,142.29,3.2,17.40,17.0,17.3,79.3
426054952,-1.07,141.43,3.5,16.26,17.4,17.8,78.8
429428404,-1.14,140.50,3.7,15.21,17.9,18.2,78.3
432801856,-1.19,139.59,3.9,14.63,18.3,18.7,78.0
436175308,-1.24,138.52,4.1,14.01,18.8,19.3,77.8
439548760,-1.25,137.48,4.1,13.96,19.3,19.8,78.0
442922212,-1.26,136.20,4.2,13.78,20.0,20.4,78.1
