Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.46,0.0,?,-291.6,291.6,-90.0
4373452,0.00,-27.57,0.0,?,-203.8,203.8,-90.0
7746904,-0.23,-37.91,6.1,77.02,-145.4,145.5,-87.6
11120356,-0.54,-49.56,8.9,31.98,-107.7,108.1,-85.3
14493808,-0.69,-62.15,7.5,25.07,-82.5,82.8,-84.8
17867260,-0.64,-72.78,5.2,27.32,-67.6,67.8,-85.6
21240712,-0.51,-82.92,3.4,33.91,-56.5,56.6,-86.6
24614164,-0.32,-91.42,1.8,53.80,-48.7,48.8,-87.9
27987616,-0.13,-98.59,0.7,132.76,-43.0,43.0,-89.1
31361068,0.00,-104.63,0.0,?,-38.6,38.6,-90.0
34734520,0.00,-109.75,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.14,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.78,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.16,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.16,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.99,0.0,?,-24.9,24.9,-90.0
54975232,0.00,-129.65,0.0,?,-23.5,23.5,-90.0
58348684,0.00,-132.48,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.14,0.0,?,-20.6,20.6,-90.0
65095588,0.00,-137.83,0.0,?,-19.3,19.3,-90.0
68469040,-0.05,-140.60,0.2,365.04,-17.9,17.9,-89.5
71842492,-0.10,-143.21,0.3,169.52,-16.6,16.6,-88.9
75215944,-0.15,-145.80,0.5,116.60,-15.4,15.4,-88.3
78589396,-0.19,-148.33,0.6,93.83,-14.2,14.2,-87.7
81962848,-0.17,-150.67,0.5,102.88,-13.1,13.1,-87.7
85336300,-0.16,-152.89,0.5,109.99,-12.1,12.1,-87.7
88709752,-0.12,-154.84,0.4,140.27,-11.2,11.2,-88.1
92083204,-0.08,-156.68,0.2,209.20,-10.3,10.3,-88.6
95456656,-0.04,-158.30,0.1,482.58,-9.6,9.6,-89.4
98830108,-0.00,-159.68,0.0,938.40,-9.0,9.0,-90.0
102203560,0.00,-160.97,0.0,?,-8.4,8.4,-90.0
105577012,0.00,-162.15,0.0,?,-7.9,7.9,-90.0
108950464,0.00,-163.22,0.0,?,-7.4,7.4,-90.0
112323916,0.00,-164.27,0.0,?,-6.9,6.9,-90.0
115697368,0.00,-165.21,0.0,?,-6.5,6.5,-90.0
119070820,-0.02,-166.24,0.1,736.80,-6.0,6.0,-89.3
122444272,-0.06,-167.27,0.2,277.12,-5.6,5.6,-88.1
125817724,-0.11,-168.37,0.3,152.99,-5.1,5.1,-86.3
129191176,-0.17,-169.53,0.5,102.71,-4.6,4.6,-83.9
132564628,-0.21,-170.80,0.6,81.46,-4.0,4.1,-81.3
135938080,-0.25,-172.13,0.7,70.16,-3.4,3.5,-78.2
