Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.07,0.0,?,-297.7,297.7,-90.0
4373452,0.00,-27.38,0.0,?,-205.3,205.3,-90.0
7746904,-0.22,-37.84,6.1,77.32,-145.7,145.8,-87.6
11120356,-0.54,-49.58,8.8,32.03,-107.7,108.0,-85.3
14493808,-0.69,-62.18,7.4,25.27,-82.4,82.8,-84.9
17867260,-0.63,-72.83,5.1,27.53,-67.5,67.7,-85.6
21240712,-0.50,-82.96,3.3,34.77,-56.4,56.5,-86.7
24614164,-0.32,-91.46,1.8,54.93,-48.7,48.7,-87.9
27987616,-0.11,-98.58,0.6,151.27,-43.0,43.0,-89.2
31361068,0.00,-104.58,0.0,?,-38.7,38.7,-90.0
34734520,0.00,-109.71,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.05,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.79,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.10,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.09,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.93,0.0,?,-25.0,25.0,-90.0
54975232,0.00,-129.61,0.0,?,-23.5,23.5,-90.0
58348684,0.00,-132.42,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.18,0.0,?,-20.6,20.6,-90.0
65095588,0.00,-137.81,0.0,?,-19.3,19.3,-90.0
68469040,-0.05,-140.59,0.2,317.20,-17.9,17.9,-89.4
71842492,-0.11,-143.23,0.3,164.54,-16.6,16.6,-88.8
75215944,-0.15,-145.86,0.5,112.41,-15.4,15.4,-88.2
78589396,-0.19,-148.35,0.6,93.64,-14.2,14.2,-87.7
81962848,-0.17,-150.71,0.5,104.31,-13.1,13.1,-87.8
85336300,-0.16,-152.89,0.5,110.73,-12.1,12.1,-87.7
88709752,-0.12,-154.84,0.4,148.01,-11.2,11.2,-88.2
92083204,-0.08,-156.67,0.2,221.19,-10.3,10.3,-88.7
95456656,-0.03,-158.25,0.1,552.50,-9.6,9.6,-89.4
98830108,0.00,-159.67,0.0,?,-9.0,9.0,-90.0
102203560,0.00,-160.91,0.0,?,-8.4,8.4,-90.0
105577012,0.00,-162.01,0.0,?,-7.9,7.9,-90.0
108950464,0.00,-163.11,0.0,?,-7.4,7.4,-90.0
112323916,0.00,-164.15,0.0,?,-7.0,7.0,-90.0
115697368,0.00,-165.11,0.0,?,-6.5,6.5,-90.0
119070820,-0.02,-166.14,0.1,733.92,-6.1,6.1,-89.3
122444272,-0.06,-167.18,0.2,283.24,-5.6,5.6,-88.2
125817724,-0.11,-168.27,0.3,152.79,-5.1,5.1,-86.3
129191176,-0.16,-169.46,0.5,106.44,-4.6,4.6,-84.1
132564628,-0.21,-170.73,0.6,81.97,-4.1,4.1,-81.4
135938080,-0.24,-172.07,0.7,71.84,-3.5,3.5,-78.6
139311532,-0.27,-173.44,0.8,65.52,-2.9,3.0,-75.0
142684984,-0.26,-174.94,0.8,66.35,-2.2,2.3,-71.1
146058436,-0.23,-176.33,0.7,74.72,-1.6,1.7,-67.3
149431888,-0.18,-177.72,0.5,94.39,-1.0,1.1,-61.9
152805340,-0.11,-178.92,0.3,158.37,-0.5,0.6,-56.1
156178792,-0.02,179.94,0.1,809.27,0.0,0.1,21.6
159552244,0.00,179.06,0.0,?,0.4,0.4,90.0
162925696,0.00,178.41,0.0,?,0.7,0.7,90.0
166299148,0.00,177.88,0.0,?,0.9,0.9,90.0
169672600,0.00,177.55,0.0,?,1.1,1.1,90.0
173046052,0.00,177.35,0.0,?,1.2,1.2,90.0
176419504,0.00,177.23,0.0,?,1.2,1.2,90.0
179792956,0.00,177.11,0.0,?,1.3,1.3,90.0
183166408,0.00,176.90,0.0,?,1.4,1.4,90.0
186539860,0.00,176.66,0.0,?,1.5,1.5,90.0
189913312,0.00,176.32,0.0,?,1.6,1.6,90.0
193286764,0.00,175.86,0.0,?,1.8,1.8,90.0
196660216,0.00,175.36,0.0,?,2.0,2.0,90.0
200033668,-0.02,174.68,0.1,783.28,2.3,2.3,88.4
203407120,-0.11,173.89,0.3,158.89,2.7,2.7,83.3
206780572,-0.21,172.94,0.6,82.56,3.1,3.1,78.9
210154024,-0.30,172.11,0.9,57.42,3.4,3.6,75.8
213527476,-0.39,171.02,1.1,44.64,3.9,4.1,74.0
216900928,-0.47,169.91,1.4,36.75,4.4,4.6,72.7
220274380,-0.55,168.63,1.6,31.85,5.0,5.2,72.3
223647832,-0.58,167.44,1.7,30.02,5.5,5.8,73.0
227021284,-0.62,166.18,1.8,28.23,6.1,6.3,73.5
230394736,-0.63,164.79,1.9,27.38,6.7,6.9,74.4
233768188,-0.62,163.44,1.8,27.86,7.3,7.5,75.8
237141640,-0.59,162.18,1.8,29.26,7.8,8.0,77.4
240515092,-0.56,160.87,1.6,31.17,8.4,8.6,78.9
243888544,-0.49,159.73,1.5,35.50,8.9,9.0,80.8
247261996,-0.41,158.74,1.2,42.05,9.4,9.5,82.5
250635448,-0.31,157.71,0.9,56.39,9.8,9.9,84.7
254008900,-0.20,156.96,0.6,87.30,10.2,10.2,86.6
257382352,-0.10,156.33,0.3,170.48,10.5,10.5,88.3
260755804,-0.00,155.87,0.0,706.69,10.7,10.7,90.0
264129256,0.00,155.54,0.0,?,10.8,10.8,90.0
267502708,0.00,155.38,0.0,?,10.9,10.9,90.0
270876160,0.00,155.37,0.0,?,10.9,10.9,90.0
274249612,0.00,155.27,0.0,?,11.0,11.0,90.0
277623064,0.00,155.40,0.0,?,10.9,10.9,90.0
280996516,0.00,155.45,0.0,?,10.9,10.9,90.0
284369968,0.00,155.60,0.0,?,10.8,10.8,90.0
287743420,0.00,155.64,0.0,?,10.8,10.8,90.0
291116872,0.00,155.67,0.0,?,10.8,10.8,90.0
294490324,-0.05,155.64,0.2,340.67,10.8,10.8,89.2
297863776,-0.17,155.55,0.5,101.61,10.8,10.8,87.3
301237228,-0.30,155.48,0.9,58.60,10.9,10.9,85.3
304610680,-0.45,155.20,1.4,38.62,11.0,11.1,83.0
307984132,-0.59,154.90,1.8,29.35,11.1,11.3,80.9
311357584,-0.72,154.50,2.2,23.98,11.3,11.5,79.0
314731036,-0.87,153.90,2.6,19.90,11.6,11.9,77.1
318104488,-1.02,153.30,3.1,17.06,11.8,12.2,75.3
321477940,-1.17,152.61,3.6,14.89,12.1,12.6,73.7
324851392,-1.28,151.72,3.9,13.58,12.5,13.1,72.6
328224844,-1.40,150.86,4.3,12.46,12.9,13.6,71.6
331598296,-1.49,150.05,4.6,11.72,13.3,14.0,71.0
334971748,-1.53,148.97,4.7,11.39,13.8,14.6,71.0
338345200,-1.56,148.07,4.8,11.20,14.2,15.0,71.2
341718652,-1.55,147.16,4.8,11.23,14.6,15.4,71.7
345092104,-1.52,146.16,4.8,11.43,15.1,15.8,72.4
348465556,-1.46,145.24,4.6,11.89,15.5,16.2,73.5
351839008,-1.38,144.56,4.4,12.60,15.9,16.5,74.6
355212460,-1.29,143.96,4.1,13.53,16.2,16.7,75.8
358585912,-1.16,143.53,3.7,15.06,16.4,16.8,77.4
361959364,-1.04,143.22,3.3,16.79,16.6,16.9,78.7
365332816,-0.90,143.05,2.9,19.36,16.7,16.9,80.2
368706268,-0.78,143.04,2.5,22.36,16.7,16.9,81.5
372079720,-0.69,143.02,2.2,25.35,16.7,16.8,82.5
375453172,-0.59,143.22,1.9,29.42,16.6,16.7,83.5
378826624,-0.53,143.33,1.7,33.00,16.6,16.6,84.2
382200076,-0.48,143.63,1.5,36.26,16.4,16.5,84.7
385573528,-0.44,143.84,1.4,39.60,16.3,16.4,85.1
388946980,-0.43,143.99,1.4,40.01,16.2,16.3,85.1
392320432,-0.43,144.20,1.4,40.55,16.1,16.2,85.2
395693884,-0.44,144.37,1.4,39.40,16.1,16.1,85.0
399067336,-0.47,144.40,1.5,36.62,16.0,16.1,84.6
402440788,-0.52,144.41,1.7,33.41,16.0,16.1,84.1
405814240,-0.59,144.38,1.9,29.68,16.0,16.1,83.4
409187692,-0.67,144.14,2.1,26.00,16.2,16.3,82.5
412561144,-0.75,143.90,2.4,23.11,16.3,16.4,81.6
