Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-3.60,114.06,14.3,4.89,30.5,33.7,65.0
1900550736,-3.51,113.87,13.9,5.02,30.7,33.8,65.6
1901102004,-3.50,113.44,14.0,5.03,31.0,34.0,65.7
1901653272,-3.56,112.84,14.3,4.95,31.3,34.4,65.4
1902204540,-3.52,113.53,14.0,5.00,30.9,34.0,65.6
1902755808,-3.51,112.68,14.1,5.02,31.4,34.5,65.8
1903307076,-3.51,112.41,14.2,5.02,31.6,34.6,65.8
1903858344,-3.52,111.94,14.3,5.00,31.8,34.9,65.8
1904409612,-3.49,112.28,14.1,5.04,31.7,34.7,65.9
1904960880,-3.49,111.99,14.2,5.04,31.8,34.8,66.0
1905512148,-3.51,111.87,14.3,5.01,31.9,34.9,65.9
1906063416,-3.58,111.85,14.5,4.92,31.8,35.0,65.4
1906614684,-3.54,111.42,14.5,4.97,32.1,35.2,65.7
1907165952,-3.62,111.12,14.8,4.87,32.2,35.4,65.3
1907717220,-3.58,110.37,14.8,4.92,32.7,35.9,65.7
1908268488,-3.57,110.46,14.7,4.94,32.6,35.8,65.7
1908819756,-3.55,110.22,14.7,4.96,32.8,35.9,65.9
1909371024,-3.61,110.59,14.9,4.88,32.5,35.8,65.4
1909922292,-3.66,110.57,15.1,4.81,32.5,35.8,65.1
1910473560,-3.76,110.11,15.5,4.69,32.6,36.1,64.6
1911024828,-3.64,109.10,15.2,4.84,33.4,36.7,65.5
1911576096,-3.65,109.31,15.2,4.83,33.2,36.5,65.4
1912127364,-3.63,108.63,15.3,4.85,33.6,37.0,65.6
1912678632,-3.68,107.32,15.7,4.79,34.4,37.8,65.4
1913229900,-3.69,107.77,15.7,4.77,34.1,37.5,65.3
1913781168,-3.76,107.59,16.0,4.69,34.1,37.7,64.9
1914332436,-3.81,106.68,16.4,4.63,34.6,38.3,64.7
1914883704,-3.77,106.11,16.3,4.68,35.0,38.6,65.0
1915434972,-3.74,106.35,16.1,4.72,34.9,38.4,65.2
1915986240,-3.76,105.11,16.5,4.69,35.6,39.2,65.2
1916537508,-3.75,105.26,16.4,4.70,35.5,39.1,65.2
1917088776,-3.72,104.84,16.4,4.74,35.8,39.4,65.5
1917640044,-3.76,105.22,16.5,4.69,35.5,39.2,65.1
1918191312,-3.67,103.95,16.4,4.80,36.4,39.9,65.8
1918742580,-3.81,103.52,17.0,4.63,36.5,40.3,65.0
1919293848,-3.76,103.18,16.9,4.69,36.8,40.5,65.3
1919845116,-3.78,103.37,16.9,4.67,36.6,40.4,65.2
1920396384,-3.71,103.09,16.7,4.76,36.9,40.5,65.7
1920947652,-3.80,102.23,17.3,4.64,37.3,41.1,65.2
1921498920,-3.70,101.97,16.9,4.77,37.6,41.3,65.9
1922050188,-3.73,100.88,17.3,4.73,38.3,42.0,65.7
1922601456,-3.73,100.99,17.2,4.73,38.2,41.9,65.7
1923152724,-3.74,100.71,17.4,4.71,38.4,42.1,65.7
1923703992,-3.72,100.33,17.4,4.74,38.7,42.4,65.8
1924255260,-3.73,100.49,17.3,4.73,38.5,42.3,65.8
1924806528,-3.71,100.50,17.3,4.76,38.6,42.2,65.9
1925357796,-3.79,100.17,17.7,4.66,38.7,42.5,65.4
1925909064,-3.66,99.74,17.2,4.82,39.1,42.8,66.3
1926460332,-3.63,99.59,17.1,4.85,39.3,42.9,66.4
1927011600,-3.61,98.66,17.3,4.89,39.9,43.5,66.6
