Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-3.57,114.68,14.0,4.94,30.2,33.3,65.1
1900550736,-3.50,114.21,13.9,5.04,30.6,33.6,65.6
1901102004,-3.57,113.92,14.2,4.94,30.7,33.8,65.2
1901653272,-3.54,113.37,14.2,4.97,31.0,34.1,65.5
1902204540,-3.55,113.44,14.2,4.96,30.9,34.0,65.4
1902755808,-3.57,113.53,14.2,4.93,30.9,34.0,65.2
1903307076,-3.47,112.84,14.0,5.08,31.4,34.3,66.0
1903858344,-3.49,112.33,14.1,5.04,31.6,34.7,65.9
1904409612,-3.65,113.12,14.6,4.83,31.0,34.3,64.8
1904960880,-3.59,112.35,14.5,4.91,31.5,34.7,65.3
1905512148,-3.59,111.97,14.6,4.90,31.7,34.9,65.3
1906063416,-3.55,112.15,14.4,4.96,31.7,34.8,65.6
1906614684,-3.55,111.40,14.5,4.96,32.1,35.2,65.7
1907165952,-3.60,110.66,14.8,4.90,32.5,35.7,65.5
1907717220,-3.63,110.96,14.9,4.86,32.3,35.5,65.3
1908268488,-3.53,110.33,14.6,4.98,32.8,35.9,66.0
1908819756,-3.62,110.25,15.0,4.87,32.7,36.0,65.4
1909371024,-3.63,110.52,14.9,4.86,32.5,35.8,65.4
1909922292,-3.61,109.75,15.0,4.89,33.0,36.3,65.6
1910473560,-3.57,109.50,14.9,4.93,33.2,36.4,65.8
1911024828,-3.60,108.99,15.1,4.90,33.5,36.7,65.8
1911576096,-3.66,108.44,15.4,4.82,33.7,37.1,65.4
1912127364,-3.61,108.52,15.2,4.88,33.7,37.0,65.7
1912678632,-3.62,107.88,15.4,4.87,34.1,37.4,65.8
1913229900,-3.67,107.44,15.7,4.80,34.3,37.7,65.5
1913781168,-3.65,107.03,15.6,4.84,34.6,38.0,65.7
1914332436,-3.69,106.89,15.9,4.77,34.6,38.1,65.4
1914883704,-3.70,106.17,16.0,4.77,35.0,38.5,65.5
1915434972,-3.80,106.41,16.3,4.65,34.8,38.4,64.8
1915986240,-3.78,105.70,16.4,4.66,35.2,38.9,65.0
1916537508,-3.77,105.31,16.5,4.68,35.5,39.1,65.1
1917088776,-3.73,104.91,16.4,4.73,35.8,39.3,65.4
1917640044,-3.82,104.49,16.8,4.62,35.9,39.6,64.9
1918191312,-3.62,104.13,16.1,4.86,36.4,39.8,66.1
1918742580,-3.61,104.24,16.0,4.89,36.3,39.7,66.2
1919293848,-3.73,103.66,16.6,4.73,36.5,40.2,65.5
1919845116,-3.72,103.24,16.7,4.75,36.8,40.4,65.6
1920396384,-3.68,103.00,16.6,4.79,37.0,40.6,65.9
1920947652,-3.70,101.99,16.9,4.77,37.6,41.2,65.8
1921498920,-3.70,102.17,16.9,4.76,37.5,41.1,65.8
1922050188,-3.65,101.45,16.8,4.83,38.0,41.6,66.2
1922601456,-3.73,101.07,17.2,4.72,38.2,41.9,65.7
1923152724,-3.70,100.67,17.2,4.76,38.5,42.1,65.9
1923703992,-3.73,100.32,17.4,4.73,38.6,42.4,65.8
1924255260,-3.63,100.51,16.9,4.86,38.7,42.2,66.4
1924806528,-3.69,100.65,17.1,4.78,38.5,42.1,66.0
1925357796,-3.72,100.54,17.3,4.74,38.5,42.2,65.8
1925909064,-3.71,100.06,17.4,4.75,38.8,42.6,65.9
1926460332,-3.64,99.37,17.2,4.84,39.4,43.0,66.4
1927011600,-3.65,99.12,17.3,4.83,39.6,43.2,66.3
1927562868,-3.53,97.99,17.1,4.99,40.5,44.0,67.1
1928114136,-3.57,97.51,17.4,4.93,40.7,44.3,66.9
1928665404,-3.60,97.12,17.6,4.89,41.0,44.6,66.7
1929216672,-3.51,96.69,17.3,5.02,41.4,44.9,67.3
1929767940,-3.54,96.42,17.5,4.98,41.5,45.1,67.1
1930319208,-3.52,96.35,17.4,5.01,41.6,45.1,67.3
1930870476,-3.62,95.74,18.0,4.87,41.9,45.6,66.7
1931421744,-3.66,95.28,18.4,4.81,42.1,45.9,66.4
1931973012,-3.57,94.77,18.1,4.93,42.6,46.3,67.0
1932524280,-3.54,94.69,18.0,4.98,42.7,46.4,67.2
1933075548,-3.46,94.33,17.7,5.08,43.1,46.6,67.7
1933626816,-3.47,94.11,17.8,5.08,43.3,46.8,67.7
1934178084,-3.43,93.39,17.8,5.13,43.9,47.3,67.9
1934729352,-3.44,93.20,17.9,5.12,44.0,47.5,67.9
1935280620,-3.40,92.90,17.8,5.18,44.3,47.7,68.1
1935831888,-3.28,92.85,17.2,5.35,44.5,47.7,68.8
