Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-3.59,114.47,14.2,4.91,30.3,33.5,65.0
1900550736,-3.60,114.16,14.3,4.89,30.5,33.7,64.9
1901102004,-3.56,113.60,14.2,4.95,30.8,34.0,65.3
1901653272,-3.62,113.45,14.4,4.87,30.9,34.1,65.0
1902204540,-3.61,113.40,14.4,4.88,30.9,34.1,65.0
1902755808,-3.55,113.09,14.2,4.96,31.1,34.2,65.5
1903307076,-3.67,113.24,14.6,4.80,30.9,34.2,64.7
1903858344,-3.59,112.37,14.5,4.91,31.5,34.7,65.3
1904409612,-3.64,112.28,14.7,4.84,31.5,34.8,65.0
1904960880,-3.63,112.23,14.7,4.86,31.6,34.8,65.1
1905512148,-3.58,111.84,14.5,4.93,31.8,35.0,65.5
1906063416,-3.60,111.79,14.6,4.89,31.8,35.0,65.3
1906614684,-3.59,111.47,14.6,4.91,32.0,35.2,65.4
1907165952,-3.65,111.41,14.9,4.84,32.0,35.3,65.1
1907717220,-3.62,111.40,14.8,4.87,32.0,35.3,65.2
1908268488,-3.73,110.76,15.3,4.73,32.3,35.7,64.7
1908819756,-3.69,110.89,15.1,4.78,32.3,35.6,64.9
1909371024,-3.60,110.59,14.8,4.89,32.5,35.8,65.5
1909922292,-3.68,110.40,15.2,4.79,32.5,35.9,65.0
1910473560,-3.69,109.85,15.3,4.78,32.9,36.2,65.1
1911024828,-3.67,109.19,15.3,4.80,33.3,36.6,65.2
1911576096,-3.70,108.93,15.5,4.77,33.4,36.8,65.1
1912127364,-3.74,108.32,15.8,4.71,33.7,37.2,64.9
1912678632,-3.69,108.19,15.6,4.78,33.8,37.3,65.3
1913229900,-3.77,107.58,16.0,4.68,34.1,37.7,64.8
1913781168,-3.75,107.24,16.0,4.70,34.3,37.9,65.0
1914332436,-3.75,106.58,16.1,4.70,34.7,38.3,65.1
1914883704,-3.79,106.73,16.2,4.66,34.6,38.2,64.8
1915434972,-3.83,106.12,16.6,4.60,34.9,38.6,64.6
1915986240,-3.78,105.99,16.4,4.67,35.0,38.7,65.0
1916537508,-3.86,105.98,16.7,4.57,34.9,38.7,64.5
1917088776,-3.72,105.48,16.2,4.74,35.4,39.0,65.4
1917640044,-3.76,105.26,16.4,4.70,35.5,39.1,65.2
1918191312,-3.83,104.34,16.9,4.61,36.0,39.7,64.8
1918742580,-3.72,103.68,16.6,4.74,36.5,40.1,65.6
1919293848,-3.72,104.18,16.5,4.75,36.2,39.8,65.5
1919845116,-3.75,103.38,16.8,4.70,36.7,40.3,65.4
1920396384,-3.79,103.10,17.0,4.65,36.8,40.5,65.2
1920947652,-3.72,101.94,17.0,4.75,37.6,41.3,65.7
1921498920,-3.72,102.12,17.0,4.74,37.5,41.2,65.7
1922050188,-3.77,101.04,17.4,4.68,38.1,41.9,65.5
1922601456,-3.73,101.22,17.2,4.73,38.1,41.8,65.7
1923152724,-3.70,100.93,17.1,4.76,38.3,42.0,65.9
1923703992,-3.74,101.01,17.3,4.72,38.2,41.9,65.7
1924255260,-3.70,101.03,17.1,4.77,38.2,41.9,65.9
1924806528,-3.74,100.53,17.4,4.72,38.5,42.2,65.7
1925357796,-3.74,100.53,17.4,4.71,38.5,42.2,65.7
1925909064,-3.78,100.07,17.7,4.67,38.7,42.6,65.5
1926460332,-3.71,98.93,17.6,4.75,39.6,43.3,66.0
1927011600,-3.59,98.26,17.3,4.91,40.2,43.8,66.8
1927562868,-3.64,97.94,17.6,4.84,40.3,44.0,66.4
1928114136,-3.59,97.60,17.4,4.91,40.7,44.2,66.8
1928665404,-3.53,96.69,17.4,4.98,41.4,44.9,67.2
1929216672,-3.58,96.61,17.6,4.92,41.3,45.0,66.9
1929767940,-3.62,96.92,17.7,4.87,41.1,44.7,66.6
1930319208,-3.57,96.21,17.7,4.93,41.6,45.2,66.9
1930870476,-3.65,95.75,18.2,4.82,41.8,45.6,66.5
1931421744,-3.66,95.84,18.2,4.82,41.7,45.5,66.5
1931973012,-3.66,95.16,18.4,4.82,42.2,46.0,66.5
1932524280,-3.52,94.75,17.9,5.00,42.7,46.3,67.3
1933075548,-3.50,94.19,17.9,5.03,43.2,46.7,67.5
1933626816,-3.51,93.56,18.1,5.01,43.6,47.2,67.4
1934178084,-3.50,93.33,18.1,5.04,43.8,47.4,67.5
1934729352,-3.46,93.20,18.0,5.09,43.9,47.5,67.7
1935280620,-3.40,92.92,17.8,5.18,44.3,47.7,68.1
1935831888,-3.42,92.64,18.0,5.14,44.4,47.9,68.0
1936383156,-3.39,92.20,17.9,5.20,44.8,48.2,68.2
1936934424,-3.29,91.84,17.6,5.34,45.2,48.5,68.8
1937485692,-3.33,91.68,17.8,5.28,45.3,48.7,68.6
1938036960,-3.27,90.60,17.8,5.38,46.2,49.5,68.9
1938588228,-3.18,90.53,17.4,5.52,46.4,49.6,69.5
1939139496,-3.27,90.12,17.9,5.38,46.6,49.9,68.9
1939690764,-3.12,89.75,17.3,5.63,47.1,50.2,69.8
1940242032,-3.09,89.41,17.2,5.69,47.5,50.5,70.1
1940793300,-3.16,88.70,17.8,5.56,47.9,51.1,69.6
1941344568,-3.06,88.78,17.3,5.74,48.0,51.0,70.2
1941895836,-3.13,88.30,17.8,5.61,48.2,51.4,69.8
1942447104,-3.05,87.82,17.5,5.76,48.8,51.8,70.3
1942998372,-3.03,87.71,17.4,5.79,48.9,51.9,70.4
1943549640,-3.02,87.28,17.5,5.81,49.3,52.3,70.4
1944100908,-3.04,86.90,17.7,5.78,49.6,52.6,70.3
1944652176,-2.93,86.75,17.2,5.98,49.9,52.8,71.0
1945203444,-2.96,86.61,17.4,5.92,49.9,52.9,70.8
1945754712,-2.93,86.74,17.2,5.99,49.9,52.8,71.0
1946305980,-2.87,86.35,17.0,6.11,50.3,53.1,71.4
1946857248,-2.83,85.37,17.1,6.18,51.2,54.0,71.6
1947408516,-2.77,85.91,16.5,6.33,50.9,53.5,72.0
1947959784,-2.76,85.79,16.5,6.36,51.0,53.6,72.1
1948511052,-2.78,85.57,16.7,6.31,51.2,53.8,71.9
1949062320,-2.67,84.96,16.2,6.57,51.9,54.4,72.6
1949613588,-2.69,84.76,16.4,6.52,52.0,54.6,72.5
1950164856,-2.60,84.96,15.9,6.73,52.0,54.4,73.0
1950716124,-2.64,84.31,16.3,6.63,52.5,55.0,72.8
1951267392,-2.54,84.15,15.7,6.89,52.9,55.2,73.4
1951818660,-2.52,83.86,15.7,6.94,53.1,55.4,73.5
1952369928,-2.52,83.52,15.8,6.95,53.5,55.7,73.5
1952921196,-2.42,84.04,15.1,7.24,53.2,55.3,74.2
1953472464,-2.42,83.36,15.3,7.23,53.8,55.9,74.1
1954023732,-2.38,83.03,15.2,7.33,54.1,56.2,74.4
1954575000,-2.31,83.09,14.7,7.57,54.2,56.2,74.9
1955126268,-2.26,83.13,14.4,7.74,54.3,56.2,75.2
1955677536,-2.19,82.92,14.0,7.97,54.6,56.4,75.6
1956228804,-2.15,82.79,13.8,8.14,54.8,56.5,75.9
1956780072,-2.08,82.98,13.3,8.41,54.7,56.3,76.3
1957331340,-2.10,82.49,13.6,8.30,55.2,56.8,76.1
1957882608,-2.16,82.39,14.0,8.08,55.1,56.9,75.8
1958433876,-2.01,82.23,13.1,8.67,55.6,57.1,76.7
1958985144,-2.01,82.07,13.1,8.69,55.7,57.2,76.8
1959536412,-2.04,82.14,13.3,8.54,55.6,57.2,76.5
1960087680,-1.97,81.50,13.0,8.86,56.3,57.8,77.0
1960638948,-1.97,81.83,12.9,8.86,56.0,57.5,77.0
1961190216,-1.94,81.73,12.8,8.98,56.2,57.6,77.2
1961741484,-1.92,81.52,12.7,9.09,56.4,57.8,77.3
1962292752,-1.87,81.44,12.4,9.31,56.5,57.9,77.6
1962844020,-1.95,81.42,12.9,8.97,56.4,57.9,77.1
1963395288,-1.94,81.29,12.9,9.00,56.6,58.0,77.2
1963946556,-1.87,80.97,12.5,9.31,57.0,58.4,77.6
1964497824,-1.82,80.95,12.2,9.57,57.1,58.4,77.9
1965049092,-1.80,80.95,12.1,9.68,57.1,58.4,78.1
1965600360,-1.72,80.74,11.6,10.12,57.5,58.6,78.6
1966151628,-1.61,80.85,10.9,10.81,57.5,58.5,79.3
1966702896,-1.64,79.99,11.3,10.61,58.3,59.4,79.1
