Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-2.28,151.01,7.0,7.65,12.7,14.5,61.3
1900550736,-2.42,150.33,7.4,7.21,13.0,14.9,60.3
1901102004,-2.38,150.20,7.3,7.36,13.0,14.9,60.9
1901653272,-2.33,149.33,7.2,7.50,13.4,15.2,62.0
1902204540,-2.33,148.84,7.2,7.49,13.7,15.4,62.3
1902755808,-2.44,148.67,7.5,7.16,13.7,15.7,61.3
1903307076,-2.37,147.96,7.3,7.38,14.1,15.9,62.5
1903858344,-2.39,147.53,7.4,7.32,14.3,16.1,62.6
1904409612,-2.35,147.62,7.3,7.43,14.2,16.0,62.9
1904960880,-2.38,146.34,7.4,7.36,14.8,16.6,63.5
1905512148,-2.40,146.00,7.5,7.29,15.0,16.7,63.4
1906063416,-2.36,145.27,7.4,7.40,15.3,17.0,64.2
1906614684,-2.42,144.97,7.6,7.23,15.4,17.2,63.8
1907165952,-2.37,144.12,7.5,7.37,15.9,17.5,64.7
1907717220,-2.39,143.70,7.5,7.33,16.1,17.7,64.8
1908268488,-2.34,143.37,7.4,7.46,16.2,17.8,65.4
1908819756,-2.42,142.51,7.7,7.21,16.6,18.3,65.1
1909371024,-2.44,142.46,7.8,7.16,16.6,18.4,64.9
1909922292,-2.42,141.94,7.7,7.22,16.9,18.6,65.4
1910473560,-2.45,141.62,7.8,7.15,17.0,18.7,65.3
1911024828,-2.36,141.12,7.6,7.39,17.3,18.9,66.3
1911576096,-2.40,140.85,7.7,7.30,17.4,19.0,66.1
1912127364,-2.43,140.21,7.8,7.19,17.7,19.4,66.1
1912678632,-2.45,139.33,7.9,7.15,18.1,19.8,66.4
1913229900,-2.42,138.70,7.9,7.23,18.4,20.0,66.9
1913781168,-2.45,138.20,8.0,7.15,18.7,20.3,66.8
1914332436,-2.36,137.89,7.7,7.40,18.8,20.4,67.7
1914883704,-2.48,137.12,8.2,7.06,19.2,20.8,67.0
1915434972,-2.39,136.64,7.9,7.33,19.5,21.0,68.0
1915986240,-2.47,135.85,8.2,7.07,19.8,21.4,67.5
1916537508,-2.39,135.50,8.0,7.31,20.0,21.5,68.3
1917088776,-2.44,134.89,8.1,7.18,20.3,21.9,68.1
1917640044,-2.40,134.62,8.0,7.28,20.4,22.0,68.5
1918191312,-2.43,134.16,8.2,7.20,20.7,22.2,68.5
1918742580,-2.41,133.76,8.1,7.25,20.9,22.4,68.7
1919293848,-2.43,133.27,8.2,7.19,21.1,22.7,68.7
1919845116,-2.42,132.59,8.2,7.22,21.5,23.0,69.0
1920396384,-2.37,132.38,8.1,7.37,21.6,23.0,69.5
1920947652,-2.39,131.29,8.2,7.33,22.1,23.6,69.7
1921498920,-2.42,130.75,8.3,7.24,22.4,23.9,69.6
1922050188,-2.36,130.15,8.2,7.39,22.7,24.2,70.2
1922601456,-2.43,129.50,8.5,7.20,23.0,24.5,69.8
1923152724,-2.41,128.90,8.4,7.26,23.3,24.8,70.2
1923703992,-2.45,128.02,8.6,7.13,23.8,25.3,70.0
1924255260,-2.41,127.91,8.5,7.24,23.9,25.3,70.4
1924806528,-2.47,127.18,8.8,7.08,24.2,25.8,70.1
1925357796,-2.47,126.80,8.8,7.07,24.4,26.0,70.2
1925909064,-2.41,126.18,8.6,7.27,24.8,26.2,70.8
1926460332,-2.39,125.47,8.6,7.31,25.2,26.6,71.1
1927011600,-2.39,124.74,8.7,7.31,25.6,27.0,71.3
1927562868,-2.43,124.61,8.8,7.19,25.6,27.1,71.0
1928114136,-2.46,123.65,9.0,7.12,26.1,27.6,71.0
1928665404,-2.41,123.21,8.9,7.24,26.4,27.8,71.4
1929216672,-2.44,122.85,9.0,7.17,26.5,28.0,71.3
1929767940,-2.37,122.35,8.8,7.37,26.9,28.3,71.9
1930319208,-2.36,121.27,8.8,7.40,27.5,28.9,72.1
1930870476,-2.32,121.07,8.7,7.54,27.6,28.9,72.5
1931421744,-2.34,120.43,8.8,7.48,27.9,29.3,72.5
1931973012,-2.34,120.27,8.8,7.48,28.0,29.4,72.5
1932524280,-2.33,119.29,8.9,7.49,28.6,29.9,72.7
1933075548,-2.35,118.90,9.0,7.44,28.8,30.2,72.6
1933626816,-2.32,117.85,9.0,7.53,29.4,30.8,73.0
1934178084,-2.33,117.41,9.1,7.51,29.7,31.0,73.0
1934729352,-2.29,116.89,9.0,7.62,30.0,31.3,73.3
1935280620,-2.25,116.39,8.9,7.76,30.3,31.6,73.7
1935831888,-2.20,115.95,8.7,7.92,30.6,31.8,74.1
1936383156,-2.19,115.26,8.7,7.99,31.0,32.2,74.3
1936934424,-2.23,114.71,8.9,7.85,31.3,32.5,74.1
1937485692,-2.18,114.09,8.8,8.00,31.7,32.9,74.5
1938036960,-2.14,113.84,8.7,8.16,31.9,33.0,74.8
1938588228,-2.19,113.38,8.9,7.97,32.1,33.3,74.5
1939139496,-2.14,113.05,8.7,8.17,32.4,33.5,74.9
1939690764,-2.09,112.63,8.6,8.33,32.6,33.8,75.2
1940242032,-2.16,112.13,8.9,8.09,32.9,34.1,74.8
1940793300,-2.11,111.66,8.8,8.28,33.2,34.4,75.2
1941344568,-2.18,111.08,9.1,8.02,33.5,34.7,74.8
1941895836,-2.16,109.96,9.1,8.10,34.2,35.4,75.1
1942447104,-2.12,109.88,9.0,8.24,34.3,35.5,75.3
1942998372,-2.07,109.14,8.9,8.44,34.8,35.9,75.7
1943549640,-2.11,108.19,9.1,8.27,35.4,36.6,75.5
1944100908,-2.09,107.79,9.1,8.37,35.7,36.8,75.7
1944652176,-2.13,107.12,9.3,8.20,36.1,37.3,75.5
1945203444,-2.07,107.09,9.1,8.45,36.1,37.3,75.9
1945754712,-2.08,106.33,9.2,8.40,36.6,37.8,75.9
1946305980,-2.10,105.89,9.4,8.30,36.9,38.1,75.7
1946857248,-2.10,105.41,9.4,8.33,37.2,38.4,75.8
1947408516,-2.02,104.80,9.1,8.66,37.7,38.8,76.4
1947959784,-2.02,104.62,9.2,8.65,37.8,38.9,76.4
1948511052,-2.02,103.92,9.2,8.66,38.3,39.4,76.4
1949062320,-1.98,104.07,9.1,8.82,38.2,39.3,76.7
1949613588,-1.94,103.02,9.0,8.99,39.0,40.0,77.0
1950164856,-1.96,102.63,9.1,8.92,39.2,40.3,76.9
1950716124,-1.91,102.48,9.0,9.12,39.4,40.4,77.2
1951267392,-1.92,101.77,9.1,9.10,39.9,40.9,77.2
1951818660,-1.87,101.04,8.9,9.34,40.4,41.4,77.6
1952369928,-1.87,100.74,8.9,9.35,40.6,41.6,77.6
1952921196,-1.86,99.99,9.0,9.37,41.2,42.1,77.6
1953472464,-1.87,99.74,9.1,9.32,41.3,42.3,77.6
1954023732,-1.80,99.10,8.9,9.68,41.9,42.8,78.1
1954575000,-1.78,98.71,8.8,9.81,42.2,43.1,78.2
1955126268,-1.79,98.43,8.9,9.74,42.4,43.3,78.1
1955677536,-1.75,97.71,8.8,9.96,42.9,43.8,78.4
1956228804,-1.74,97.43,8.8,10.00,43.1,44.0,78.5
