Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-2.39,151.05,7.3,7.33,12.6,14.6,60.1
1900550736,-2.38,150.68,7.3,7.33,12.8,14.7,60.4
1901102004,-2.39,150.10,7.3,7.32,13.1,15.0,60.8
1901653272,-2.42,149.78,7.4,7.22,13.2,15.2,60.7
1902204540,-2.42,149.09,7.4,7.24,13.5,15.4,61.3
1902755808,-2.39,148.64,7.4,7.30,13.7,15.6,61.8
1903307076,-2.38,148.22,7.4,7.34,13.9,15.8,62.2
1903858344,-2.38,147.30,7.4,7.33,14.4,16.2,62.8
1904409612,-2.32,146.94,7.2,7.54,14.6,16.2,63.7
1904960880,-2.37,146.28,7.4,7.38,14.8,16.6,63.6
1905512148,-2.40,145.93,7.5,7.30,15.0,16.8,63.5
1906063416,-2.34,145.17,7.3,7.47,15.4,17.0,64.5
1906614684,-2.41,144.79,7.6,7.25,15.5,17.3,64.0
1907165952,-2.37,144.19,7.5,7.37,15.8,17.5,64.7
1907717220,-2.39,143.58,7.5,7.33,16.1,17.8,64.9
1908268488,-2.40,143.39,7.6,7.30,16.2,17.9,64.9
1908819756,-2.44,142.94,7.7,7.17,16.4,18.1,64.7
1909371024,-2.42,142.44,7.7,7.24,16.6,18.3,65.2
1909922292,-2.48,142.10,7.9,7.05,16.8,18.6,64.8
1910473560,-2.39,141.81,7.6,7.31,16.9,18.6,65.7
1911024828,-2.47,141.31,7.9,7.07,17.2,18.9,65.2
1911576096,-2.48,140.58,8.0,7.05,17.5,19.2,65.5
1912127364,-2.47,140.19,8.0,7.08,17.7,19.4,65.8
1912678632,-2.46,139.58,8.0,7.12,18.0,19.7,66.2
1913229900,-2.44,139.20,7.9,7.17,18.2,19.8,66.5
1913781168,-2.40,138.28,7.8,7.29,18.6,20.2,67.2
1914332436,-2.43,137.88,8.0,7.18,18.8,20.4,67.1
1914883704,-2.47,136.78,8.1,7.09,19.4,21.0,67.2
1915434972,-2.40,136.65,7.9,7.30,19.4,21.0,67.9
1915986240,-2.45,136.16,8.1,7.14,19.7,21.3,67.6
1916537508,-2.44,135.59,8.1,7.17,20.0,21.5,67.9
1917088776,-2.43,135.14,8.1,7.20,20.2,21.7,68.1
1917640044,-2.45,134.33,8.2,7.15,20.6,22.1,68.3
1918191312,-2.50,134.04,8.4,7.01,20.7,22.3,67.9
1918742580,-2.44,133.77,8.2,7.17,20.9,22.4,68.5
1919293848,-2.44,133.31,8.2,7.17,21.1,22.6,68.6
1919845116,-2.38,132.45,8.1,7.34,21.5,23.0,69.4
1920396384,-2.44,132.03,8.3,7.17,21.7,23.3,69.0
1920947652,-2.41,131.53,8.3,7.24,22.0,23.5,69.4
1921498920,-2.39,130.74,8.2,7.32,22.4,23.9,69.8
1922050188,-2.49,129.92,8.6,7.04,22.8,24.4,69.3
1922601456,-2.38,129.85,8.3,7.34,22.9,24.3,70.1
1923152724,-2.44,129.01,8.5,7.17,23.3,24.8,69.9
1923703992,-2.42,128.50,8.5,7.21,23.5,25.0,70.1
1924255260,-2.43,127.65,8.6,7.19,24.0,25.5,70.3
1924806528,-2.46,127.50,8.7,7.10,24.1,25.6,70.1
1925357796,-2.42,127.14,8.6,7.22,24.3,25.7,70.5
1925909064,-2.41,126.27,8.6,7.25,24.7,26.2,70.8
1926460332,-2.46,125.49,8.9,7.11,25.1,26.6,70.6
1927011600,-2.43,125.12,8.8,7.19,25.3,26.8,70.9
1927562868,-2.53,124.23,9.2,6.93,25.8,27.3,70.4
1928114136,-2.48,123.83,9.1,7.05,26.0,27.5,70.8
1928665404,-2.38,123.16,8.7,7.35,26.4,27.8,71.7
1929216672,-2.40,122.92,8.9,7.28,26.5,28.0,71.5
1929767940,-2.40,122.27,8.9,7.28,26.9,28.3,71.7
1930319208,-2.34,121.83,8.7,7.46,27.2,28.5,72.2
1930870476,-2.34,121.07,8.8,7.47,27.6,28.9,72.4
1931421744,-2.33,120.51,8.8,7.52,27.9,29.3,72.5
1931973012,-2.34,120.21,8.9,7.47,28.1,29.4,72.5
1932524280,-2.34,119.06,8.9,7.47,28.7,30.1,72.7
1933075548,-2.34,118.74,9.0,7.47,28.9,30.3,72.7
1933626816,-2.34,117.98,9.0,7.48,29.3,30.7,72.9
1934178084,-2.32,117.44,9.0,7.54,29.6,31.0,73.1
1934729352,-2.29,116.64,9.0,7.64,30.1,31.4,73.4
1935280620,-2.30,116.44,9.1,7.59,30.2,31.6,73.3
1935831888,-2.28,115.91,9.0,7.66,30.6,31.9,73.5
1936383156,-2.26,115.21,9.0,7.72,31.0,32.3,73.8
1936934424,-2.28,114.59,9.2,7.66,31.3,32.6,73.7
1937485692,-2.21,114.19,8.9,7.92,31.6,32.9,74.3
1938036960,-2.20,113.89,8.9,7.93,31.8,33.0,74.3
1938588228,-2.18,113.51,8.9,8.00,32.0,33.3,74.5
1939139496,-2.15,113.54,8.7,8.13,32.1,33.2,74.8
1939690764,-2.22,112.59,9.1,7.88,32.6,33.8,74.4
1940242032,-2.14,112.55,8.8,8.14,32.7,33.8,74.9
1940793300,-2.15,111.29,9.0,8.11,33.4,34.6,75.0
1941344568,-2.16,111.05,9.0,8.08,33.6,34.8,74.9
1941895836,-2.13,110.37,9.0,8.20,34.0,35.2,75.2
1942447104,-2.19,109.50,9.3,7.99,34.5,35.7,74.9
1942998372,-2.12,109.27,9.1,8.22,34.7,35.9,75.3
1943549640,-2.11,108.73,9.1,8.28,35.1,36.2,75.5
1944100908,-2.17,108.01,9.4,8.03,35.5,36.7,75.1
1944652176,-2.17,107.24,9.5,8.05,36.0,37.2,75.2
1945203444,-2.14,106.84,9.4,8.15,36.2,37.5,75.4
1945754712,-2.06,106.34,9.2,8.46,36.6,37.8,76.0
1946305980,-2.09,106.00,9.3,8.36,36.8,38.0,75.8
1946857248,-2.13,105.45,9.6,8.18,37.2,38.4,75.6
1947408516,-2.03,104.98,9.2,8.61,37.6,38.7,76.3
1947959784,-2.02,104.47,9.2,8.64,37.9,39.0,76.4
1948511052,-1.96,104.34,8.9,8.92,38.1,39.1,76.8
1949062320,-1.95,103.77,8.9,8.96,38.4,39.5,76.9
1949613588,-1.96,103.39,9.0,8.91,38.7,39.7,76.8
1950164856,-1.93,102.63,9.0,9.02,39.2,40.3,77.0
1950716124,-1.92,102.17,9.0,9.07,39.6,40.6,77.1
1951267392,-1.93,101.43,9.2,9.03,40.1,41.1,77.1
1951818660,-1.91,101.18,9.1,9.13,40.3,41.3,77.3
1952369928,-1.86,100.71,8.9,9.36,40.6,41.6,77.6
1952921196,-1.90,99.96,9.2,9.17,41.1,42.2,77.4
1953472464,-1.86,100.30,9.0,9.39,40.9,41.9,77.7
1954023732,-1.82,99.61,8.9,9.61,41.5,42.4,77.9
1954575000,-1.83,98.67,9.1,9.51,42.1,43.1,77.9
1955126268,-1.81,98.46,9.0,9.62,42.3,43.3,78.0
1955677536,-1.80,97.91,9.0,9.70,42.7,43.7,78.1
1956228804,-1.82,97.36,9.2,9.58,43.1,44.1,78.0
1956780072,-1.84,97.07,9.3,9.46,43.3,44.3,77.8
1957331340,-1.81,96.62,9.2,9.65,43.7,44.6,78.1
1957882608,-1.75,96.30,9.0,9.94,44.0,44.9,78.4
1958433876,-1.79,96.08,9.2,9.75,44.1,45.1,78.2
1958985144,-1.76,95.08,9.2,9.93,44.9,45.8,78.5
1959536412,-1.72,94.64,9.1,10.11,45.3,46.2,78.7
1960087680,-1.72,94.30,9.1,10.15,45.5,46.4,78.7
1960638948,-1.68,93.99,8.9,10.37,45.8,46.7,79.0
1961190216,-1.69,93.04,9.1,10.33,46.6,47.5,78.9
1961741484,-1.71,92.66,9.3,10.20,46.9,47.8,78.8
1962292752,-1.71,92.43,9.3,10.21,47.0,48.0,78.8
1962844020,-1.69,91.63,9.3,10.31,47.7,48.6,78.9
1963395288,-1.72,91.35,9.5,10.16,47.9,48.9,78.8
1963946556,-1.64,91.05,9.1,10.65,48.2,49.1,79.3
1964497824,-1.72,91.16,9.6,10.12,48.1,49.0,78.7
1965049092,-1.72,90.07,9.7,10.16,49.0,49.9,78.8
1965600360,-1.68,89.85,9.6,10.38,49.2,50.1,79.0
1966151628,-1.68,89.25,9.7,10.39,49.7,50.6,79.0
1966702896,-1.66,88.99,9.6,10.51,50.0,50.9,79.1
1967254164,-1.69,88.59,9.9,10.29,50.3,51.2,78.9
1967805432,-1.66,88.15,9.8,10.48,50.7,51.6,79.1
1968356700,-1.68,87.82,9.9,10.39,50.9,51.9,79.0
1968907968,-1.77,87.34,10.5,9.85,51.3,52.3,78.4
1969459236,-1.75,86.90,10.5,9.96,51.7,52.7,78.5
1970010504,-1.68,87.37,10.0,10.35,51.3,52.3,79.0
1970561772,-1.70,87.17,10.2,10.23,51.5,52.5,78.8
1971113040,-1.72,86.23,10.4,10.13,52.3,53.3,78.7
1971664308,-1.72,85.75,10.5,10.15,52.7,53.8,78.7
1972215576,-1.75,85.28,10.8,9.96,53.1,54.2,78.5
1972766844,-1.77,84.62,11.1,9.85,53.7,54.8,78.4
1973318112,-1.74,83.87,11.0,10.01,54.4,55.5,78.5
1973869380,-1.70,83.22,10.9,10.27,55.1,56.2,78.8
1974420648,-1.74,82.69,11.3,10.00,55.5,56.7,78.5
1974971916,-1.79,82.26,11.7,9.76,55.9,57.1,78.2
1975523184,-1.73,81.63,11.5,10.05,56.6,57.7,78.5
1976074452,-1.77,81.48,11.7,9.85,56.7,57.9,78.3
1976625720,-1.71,80.93,11.5,10.17,57.3,58.4,78.6
1977176988,-1.78,80.46,12.1,9.80,57.6,58.9,78.2
1977728256,-1.79,79.97,12.2,9.75,58.1,59.4,78.1
1978279524,-1.83,79.65,12.6,9.53,58.4,59.7,77.8
1978830792,-1.87,79.28,12.9,9.35,58.7,60.1,77.6
1979382060,-1.86,79.09,13.0,9.37,58.9,60.3,77.6
1979933328,-1.89,78.46,13.3,9.25,59.5,60.9,77.4
1980484596,-1.86,77.73,13.3,9.37,60.3,61.7,77.5
1981035864,-1.90,77.73,13.6,9.19,60.2,61.7,77.3
1981587132,-1.89,76.98,13.7,9.25,61.0,62.5,77.3
1982138400,-1.87,76.38,13.8,9.32,61.7,63.2,77.4
1982689668,-1.92,75.91,14.2,9.10,62.1,63.7,77.1
1983240936,-1.95,75.46,14.6,8.94,62.5,64.2,76.8
1983792204,-1.92,74.96,14.6,9.07,63.1,64.8,77.0
1984343472,-2.02,74.92,15.3,8.65,62.9,64.8,76.4
1984894740,-2.07,74.46,15.8,8.45,63.3,65.3,76.0
1985446008,-2.12,74.22,16.2,8.25,63.5,65.5,75.7
1985997276,-2.11,73.70,16.4,8.25,64.1,66.1,75.6
1986548544,-2.14,72.88,16.9,8.16,64.9,67.1,75.4
1987099812,-2.12,72.43,16.9,8.24,65.5,67.6,75.5
1987651080,-2.19,71.82,17.7,7.97,66.0,68.3,75.0
1988202348,-2.19,71.18,18.0,7.96,66.7,69.1,74.9
1988753616,-2.24,70.69,18.6,7.79,67.1,69.7,74.5
1989304884,-2.26,69.87,19.1,7.72,68.0,70.7,74.3
1989856152,-2.24,69.40,19.1,7.81,68.7,71.3,74.5
1990407420,-2.32,69.09,19.9,7.53,68.8,71.6,73.8
1990958688,-2.41,68.68,20.8,7.25,69.0,72.1,73.2
1991509956,-2.41,68.02,21.1,7.25,69.8,72.9,73.1
1992061224,-2.38,67.78,21.0,7.36,70.2,73.3,73.3
1992612492,-2.39,67.44,21.3,7.33,70.6,73.7,73.2
1993163760,-2.36,66.66,21.4,7.41,71.6,74.8,73.3
1993715028,-2.43,66.16,22.3,7.20,72.0,75.4,72.8
1994266296,-2.46,65.86,22.7,7.11,72.3,75.8,72.5
1994817564,-2.43,64.90,23.1,7.19,73.6,77.1,72.6
1995368832,-2.49,64.63,23.7,7.04,73.7,77.4,72.2
1995920100,-2.46,63.64,24.1,7.10,75.1,78.9,72.2
1996471368,-2.61,63.39,25.5,6.71,74.8,79.1,71.2
1997022636,-2.62,62.93,25.9,6.68,75.4,79.7,71.0
1997573904,-2.67,62.33,26.7,6.56,75.9,80.5,70.6
1998125172,-2.67,61.54,27.3,6.57,77.0,81.7,70.5
1998676440,-2.74,61.16,28.3,6.39,77.1,82.1,69.9
1999227708,-2.79,60.37,29.3,6.27,77.9,83.3,69.4
1999778976,-2.79,59.89,29.7,6.28,78.6,84.0,69.3
2000330244,-2.90,59.35,31.1,6.04,78.7,84.6,68.4
2000881512,-2.85,58.45,31.4,6.16,80.3,86.2,68.6
2001432780,-2.89,57.72,32.4,6.07,81.0,87.3,68.2
2001984048,-2.95,57.31,33.4,5.95,81.3,87.8,67.7
2002535316,-2.93,56.16,34.4,5.98,82.9,89.8,67.5
2003086584,-3.00,55.75,35.4,5.85,83.1,90.3,66.9
