Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.75,-17.57,86.0,23.10,-299.4,311.5,-74.0
4373452,-1.30,-29.58,53.1,13.37,-174.3,182.2,-73.0
7746904,-1.73,-42.35,35.8,10.05,-119.9,125.1,-73.4
11120356,-1.96,-56.24,24.2,8.92,-88.5,91.7,-74.7
14493808,-1.99,-71.03,16.5,8.78,-67.4,69.4,-76.3
17867260,-1.83,-83.54,11.7,9.51,-54.6,55.8,-77.9
21240712,-1.63,-95.36,8.5,10.71,-44.8,45.6,-79.3
24614164,-1.39,-105.62,6.3,12.55,-37.6,38.1,-80.5
27987616,-1.16,-114.54,4.7,15.04,-31.9,32.3,-81.6
31361068,-0.97,-122.36,3.6,17.86,-27.4,27.6,-82.4
34734520,-0.84,-129.32,2.9,20.79,-23.6,23.8,-82.9
38107972,-0.77,-135.79,2.6,22.72,-20.3,20.4,-82.8
41481424,-0.74,-141.61,2.4,23.54,-17.4,17.5,-82.2
44854876,-0.75,-147.10,2.3,23.25,-14.7,14.9,-81.0
48228328,-0.77,-152.45,2.4,22.47,-12.2,12.5,-79.1
51601780,-0.83,-157.57,2.5,20.99,-9.9,10.2,-75.9
54975232,-0.90,-162.78,2.6,19.38,-7.5,8.0,-70.7
58348684,-0.97,-167.84,2.8,17.89,-5.3,6.0,-62.0
61722136,-1.03,-172.94,3.0,16.91,-3.1,4.3,-46.0
65095588,-1.08,-178.07,3.1,16.05,-0.8,3.2,-15.0
68469040,-1.12,176.89,3.2,15.56,1.4,3.5,22.8
71842492,-1.13,171.90,3.3,15.45,3.5,4.8,47.3
75215944,-1.11,167.11,3.2,15.66,5.6,6.5,60.1
78589396,-1.09,162.38,3.2,16.00,7.7,8.4,67.5
81962848,-1.03,157.85,3.1,16.82,9.8,10.2,72.4
85336300,-0.97,153.48,2.9,17.98,11.7,12.1,76.0
88709752,-0.90,149.42,2.8,19.24,13.6,13.9,78.4
92083204,-0.83,145.49,2.6,20.93,15.5,15.7,80.4
95456656,-0.78,141.72,2.5,22.41,17.3,17.5,81.8
98830108,-0.73,138.24,2.4,23.65,19.0,19.2,82.8
102203560,-0.71,134.90,2.4,24.63,20.7,20.9,83.4
105577012,-0.68,131.54,2.4,25.54,22.5,22.6,84.0
108950464,-0.69,128.22,2.4,25.34,24.2,24.3,84.3
112323916,-0.72,124.94,2.6,24.18,26.0,26.1,84.2
115697368,-0.78,121.73,2.9,22.35,27.8,28.0,84.0
119070820,-0.86,118.47,3.3,20.25,29.7,29.9,83.6
122444272,-0.95,115.11,3.8,18.25,31.7,31.9,83.1
125817724,-1.06,111.71,4.5,16.34,33.7,34.0,82.5
129191176,-1.19,108.15,5.2,14.63,36.0,36.3,81.8
132564628,-1.31,104.42,6.0,13.25,38.4,38.9,81.1
135938080,-1.43,100.65,6.9,12.15,41.0,41.6,80.4
139311532,-1.57,96.71,8.0,11.08,43.8,44.6,79.6
142684984,-1.66,92.52,9.1,10.48,47.0,47.9,79.1
146058436,-1.74,88.32,10.2,9.99,50.4,51.5,78.6
149431888,-1.79,84.16,11.3,9.73,54.1,55.3,78.2
152805340,-1.81,79.93,12.4,9.63,58.1,59.4,78.0
156178792,-1.81,75.63,13.6,9.64,62.6,64.1,77.8
159552244,-1.78,71.57,14.6,9.80,67.3,68.9,77.7
162925696,-1.72,67.59,15.6,10.12,72.4,74.1,77.8
166299148,-1.63,63.86,16.4,10.67,77.8,79.5,78.1
169672600,-1.56,60.15,17.4,11.19,83.7,85.5,78.3
173046052,-1.47,56.70,18.2,11.87,89.8,91.7,78.5
176419504,-1.37,53.39,19.0,12.73,96.5,98.3,78.9
179792956,-1.28,50.29,19.9,13.56,103.4,105.3,79.1
183166408,-1.21,47.37,20.9,14.43,110.7,112.6,79.3
186539860,-1.13,44.47,22.2,15.37,118.8,120.8,79.4
189913312,-1.08,41.70,23.9,16.09,127.4,129.6,79.4
193286764,-1.03,38.94,26.0,16.84,137.1,139.5,79.3
196660216,-1.01,36.08,29.4,17.18,148.3,151.2,78.8
200033668,-1.01,33.54,33.8,17.15,159.4,162.9,78.0
203407120,-1.03,30.88,40.0,16.87,172.5,177.0,76.9
206780572,-1.07,28.04,49.3,16.29,188.1,194.5,75.3
210154024,-1.12,25.26,62.1,15.55,205.3,214.5,73.2
213527476,-1.18,22.36,80.5,14.79,225.5,239.4,70.3
216900928,-1.24,19.35,107.5,14.02,248.3,270.6,66.6
220274380,-1.31,16.18,148.7,13.24,272.7,310.7,61.4
223647832,-1.40,12.82,213.0,12.48,293.1,362.3,54.0
227021284,-1.48,9.37,306.9,11.80,292.6,424.1,43.6
230394736,-1.55,5.83,424.1,11.22,239.9,487.2,29.5
233768188,-1.61,2.16,520.2,10.83,105.1,530.7,11.4
237141640,-1.64,-1.63,518.6,10.61,-77.5,524.4,-8.5
240515092,-1.66,-5.53,419.1,10.52,-210.5,469.0,-26.7
243888544,-1.65,-9.25,307.3,10.56,-258.4,401.5,-40.1
247261996,-1.65,-13.19,214.8,10.58,-256.9,334.8,-50.1
250635448,-1.59,-16.99,152.3,10.95,-241.6,285.6,-57.8
254008900,-1.53,-20.69,110.8,11.35,-220.4,246.7,-63.3
257382352,-1.44,-24.35,81.0,12.10,-200.7,216.5,-68.0
260755804,-1.35,-28.02,60.3,12.89,-181.6,191.4,-71.6
264129256,-1.25,-31.38,46.2,13.89,-166.1,172.4,-74.5
267502708,-1.15,-34.82,35.5,15.07,-151.9,156.0,-76.9
270876160,-1.06,-38.00,28.0,16.35,-140.2,143.0,-78.7
274249612,-0.97,-40.98,22.2,17.98,-130.5,132.4,-80.3
277623064,-0.90,-44.01,18.0,19.42,-121.4,122.8,-81.5
280996516,-0.82,-46.85,14.7,21.31,-113.8,114.8,-82.7
284369968,-0.77,-49.63,12.5,22.56,-106.9,107.7,-83.4
287743420,-0.74,-52.43,10.8,23.60,-100.6,101.2,-83.9
291116872,-0.72,-55.14,9.6,24.10,-95.0,95.5,-84.2
294490324,-0.74,-57.76,9.1,23.45,-89.9,90.4,-84.2
297863776,-0.76,-60.50,8.6,22.79,-85.1,85.5,-84.2
301237228,-0.81,-63.21,8.4,21.50,-80.6,81.1,-84.0
304610680,-0.88,-65.91,8.5,19.86,-76.5,76.9,-83.7
307984132,-0.95,-68.82,8.5,18.31,-72.3,72.8,-83.3
311357584,-1.05,-71.70,8.7,16.61,-68.5,69.0,-82.7
314731036,-1.16,-74.61,9.0,15.01,-64.8,65.5,-82.1
318104488,-1.27,-77.99,9.1,13.75,-60.9,61.6,-81.5
321477940,-1.39,-81.18,9.4,12.50,-57.5,58.2,-80.7
324851392,-1.54,-84.70,9.6,11.33,-53.9,54.8,-79.9
328224844,-1.66,-88.35,9.7,10.52,-50.5,51.4,-79.1
331598296,-1.78,-92.05,9.8,9.79,-47.3,48.3,-78.3
334971748,-1.88,-95.83,9.7,9.29,-44.2,45.3,-77.7
338345200,-1.95,-99.82,9.5,8.95,-41.2,42.3,-77.1
341718652,-2.02,-103.82,9.3,8.62,-38.3,39.5,-76.4
345092104,-2.07,-107.97,9.0,8.42,-35.6,36.7,-75.8
348465556,-2.09,-112.12,8.6,8.34,-33.0,34.1,-75.3
351839008,-2.10,-116.14,8.3,8.32,-30.5,31.6,-74.8
355212460,-2.07,-120.09,7.9,8.44,-28.3,29.4,-74.5
358585912,-2.04,-123.90,7.5,8.56,-26.2,27.2,-74.1
361959364,-1.98,-127.48,7.0,8.81,-24.3,25.3,-73.8
365332816,-1.94,-131.16,6.7,9.00,-22.4,23.3,-73.4
368706268,-1.91,-134.60,6.4,9.12,-20.6,21.6,-72.7
372079720,-1.88,-137.89,6.2,9.30,-19.0,20.0,-72.0
375453172,-1.85,-140.99,6.0,9.40,-17.5,18.5,-71.1
378826624,-1.85,-144.10,5.9,9.42,-16.0,17.0,-69.9
382200076,-1.87,-146.94,5.8,9.31,-14.7,15.8,-68.3
385573528,-1.91,-149.77,5.9,9.11,-13.3,14.6,-66.2
388946980,-1.99,-152.52,6.0,8.76,-12.1,13.5,-63.4
392320432,-2.08,-155.22,6.2,8.39,-10.8,12.5,-60.0
395693884,-2.20,-157.82,6.5,7.94,-9.6,11.6,-55.9
399067336,-2.35,-160.43,6.9,7.45,-8.5,10.9,-50.8
402440788,-2.50,-162.93,7.3,6.99,-7.3,10.4,-45.1
405814240,-2.69,-165.36,7.8,6.51,-6.3,10.0,-38.8
409187692,-2.89,-167.68,8.3,6.06,-5.2,9.9,-32.1
412561144,-3.10,-169.86,8.9,5.66,-4.3,9.9,-25.8
415934596,-3.31,-171.98,9.5,5.31,-3.4,10.0,-19.7
419308048,-3.51,-173.82,10.0,5.01,-2.6,10.3,-14.5
422681500,-3.68,-175.52,10.5,4.78,-1.9,10.6,-10.1
426054952,-3.83,-176.94,10.9,4.61,-1.3,10.9,-6.7
429428404,-3.94,-178.34,11.2,4.48,-0.7,11.2,-3.5
432801856,-4.02,-179.50,11.4,4.40,-0.2,11.4,-1.0
436175308,-4.02,179.34,11.4,4.39,0.3,11.4,1.4
439548760,-4.00,178.12,11.3,4.42,0.8,11.3,3.9
442922212,-3.92,176.77,11.1,4.51,1.3,11.2,6.9
446295664,-3.81,175.34,10.8,4.63,1.9,11.0,10.2
449669116,-3.66,173.72,10.4,4.82,2.6,10.7,14.2
453042568,-3.51,171.73,10.0,5.02,3.5,10.6,19.1
456416020,-3.34,169.74,9.6,5.27,4.3,10.5,24.4
459789472,-3.15,167.54,9.1,5.58,5.3,10.5,30.2
463162924,-2.96,165.21,8.6,5.92,6.3,10.7,36.3
466536376,-2.77,162.88,8.1,6.31,7.3,10.9,42.2
469909828,-2.59,160.45,7.6,6.76,8.4,11.4,47.9
473283280,-2.41,158.04,7.1,7.25,9.5,11.9,53.1
476656732,-2.24,155.70,6.7,7.80,10.6,12.5,57.7
480030184,-2.09,153.37,6.3,8.36,11.7,13.3,61.6
483403636,-1.94,151.23,5.9,9.00,12.7,14.0,65.0
486777088,-1.81,149.00,5.6,9.63,13.7,14.8,67.8
490150540,-1.72,146.85,5.4,10.13,14.7,15.7,70.0
493523992,-1.63,144.79,5.1,10.70,15.7,16.5,71.9
496897444,-1.58,142.62,5.0,11.06,16.8,17.5,73.3
500270896,-1.56,140.61,5.1,11.15,17.7,18.4,74.1
503644348,-1.54,138.44,5.1,11.30,18.8,19.5,75.0
507017800,-1.56,136.27,5.2,11.15,19.9,20.5,75.3
510391252,-1.59,134.14,5.4,10.94,20.9,21.6,75.6
513764704,-1.63,131.85,5.6,10.69,22.1,22.8,75.8
517138156,-1.70,129.39,5.9,10.27,23.4,24.1,75.7
520511608,-1.77,126.86,6.3,9.85,24.7,25.5,75.6
523885060,-1.86,124.23,6.8,9.38,26.1,26.9,75.4
527258512,-1.94,121.41,7.3,8.98,27.6,28.5,75.2
530631964,-2.04,118.43,7.9,8.55,29.2,30.3,74.9
534005416,-2.12,115.35,8.5,8.22,31.0,32.1,74.7
537378868,-2.21,112.12,9.1,7.90,32.9,34.1,74.5
540752320,-2.26,108.86,9.7,7.72,34.9,36.2,74.4
544125772,-2.31,105.34,10.3,7.58,37.1,38.5,74.4
547499224,-2.33,101.81,11.0,7.49,39.4,40.9,74.5
550872676,-2.37,98.43,11.6,7.39,41.8,43.4,74.4
554246128,-2.36,94.80,12.3,7.41,44.5,46.1,74.6
557619580,-2.33,91.29,12.8,7.50,47.2,48.9,74.8
560993032,-2.27,88.00,13.2,7.69,50.0,51.7,75.2
564366484,-2.22,84.55,13.8,7.88,53.1,54.8,75.5
567739936,-2.14,81.37,14.1,8.18,56.2,57.9,75.9
571113388,-2.06,78.12,14.5,8.49,59.5,61.2,76.3
574486840,-1.95,75.09,14.8,8.93,62.9,64.6,76.8
577860292,-1.83,72.06,14.9,9.52,66.6,68.2,77.4
581233744,-1.72,69.04,15.0,10.14,70.5,72.1,78.0
584607196,-1.61,66.38,15.2,10.80,74.3,75.8,78.5
587980648,-1.49,63.68,15.1,11.65,78.4,79.9,79.1
591354100,-1.39,61.11,15.1,12.55,82.6,84.0,79.6
594727552,-1.31,58.56,15.4,13.30,87.1,88.5,79.9
598101004,-1.23,56.05,15.7,14.16,91.9,93.2,80.3
601474456,-1.16,53.60,16.1,15.04,96.9,98.2,80.6
604847908,-1.10,51.22,16.6,15.83,102.1,103.5,80.8
608221360,-1.02,48.61,17.0,17.06,108.5,109.8,81.1
611594812,-1.00,46.17,18.3,17.43,114.8,116.3,80.9
614968264,-0.95,43.77,19.2,18.36,121.8,123.4,81.0
618341716,-0.93,41.05,21.2,18.78,130.5,132.3,80.8
