Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.76,-16.66,95.3,22.98,-313.2,327.4,-73.1
4373452,-1.31,-28.73,56.4,13.24,-178.6,187.3,-72.5
7746904,-1.77,-41.60,37.7,9.82,-121.5,127.2,-72.8
11120356,-2.00,-55.64,25.2,8.70,-89.3,92.8,-74.2
14493808,-2.04,-70.46,17.1,8.55,-68.0,70.1,-75.9
17867260,-1.90,-83.17,12.2,9.20,-54.9,56.2,-77.5
21240712,-1.68,-95.06,8.8,10.36,-45.0,45.8,-78.9
24614164,-1.42,-105.37,6.4,12.22,-37.7,38.3,-80.3
27987616,-1.18,-114.25,4.8,14.70,-32.1,32.5,-81.5
31361068,-1.00,-122.15,3.7,17.42,-27.5,27.8,-82.3
34734520,-0.85,-129.02,3.0,20.38,-23.8,24.0,-82.8
38107972,-0.78,-135.43,2.6,22.27,-20.4,20.6,-82.7
41481424,-0.75,-141.15,2.4,23.33,-17.6,17.8,-82.2
44854876,-0.75,-146.62,2.4,23.08,-15.0,15.1,-81.0
48228328,-0.79,-151.90,2.4,22.02,-12.5,12.7,-79.1
51601780,-0.84,-157.00,2.5,20.70,-10.1,10.5,-76.1
54975232,-0.91,-162.16,2.7,19.10,-7.8,8.3,-71.1
58348684,-0.99,-167.19,2.9,17.58,-5.6,6.3,-62.8
61722136,-1.06,-172.32,3.1,16.40,-3.3,4.5,-47.5
65095588,-1.12,-177.40,3.2,15.56,-1.1,3.4,-19.4
68469040,-1.15,177.55,3.3,15.07,1.1,3.5,17.8
71842492,-1.17,172.51,3.4,14.81,3.3,4.7,43.9
75215944,-1.16,167.65,3.4,14.94,5.4,6.4,57.8
78589396,-1.14,162.89,3.4,15.24,7.5,8.2,65.9
81962848,-1.09,158.33,3.2,16.01,9.5,10.1,71.2
85336300,-1.02,153.91,3.1,17.09,11.5,11.9,75.1
88709752,-0.95,149.80,2.9,18.34,13.4,13.8,77.7
92083204,-0.88,145.81,2.8,19.87,15.3,15.6,79.8
95456656,-0.81,142.13,2.6,21.39,17.1,17.3,81.3
98830108,-0.76,138.60,2.5,22.89,18.9,19.0,82.5
102203560,-0.73,135.26,2.4,23.92,20.5,20.7,83.2
105577012,-0.70,131.93,2.4,24.83,22.3,22.4,83.8
108950464,-0.70,128.60,2.5,24.73,24.0,24.1,84.1
112323916,-0.73,125.39,2.6,23.89,25.8,25.9,84.1
115697368,-0.79,122.22,3.0,21.95,27.5,27.7,83.8
119070820,-0.87,119.03,3.4,19.99,29.3,29.5,83.5
122444272,-0.97,115.67,3.9,17.95,31.3,31.6,82.9
125817724,-1.09,112.25,4.5,15.97,33.4,33.7,82.3
129191176,-1.21,108.74,5.3,14.34,35.6,36.0,81.6
132564628,-1.34,105.01,6.1,12.98,38.0,38.5,80.9
135938080,-1.47,101.25,7.0,11.85,40.5,41.1,80.2
139311532,-1.60,97.24,8.1,10.88,43.4,44.1,79.4
142684984,-1.70,93.03,9.2,10.26,46.6,47.5,78.9
146058436,-1.78,88.83,10.3,9.81,50.0,51.0,78.4
149431888,-1.82,84.57,11.4,9.58,53.7,54.9,78.0
152805340,-1.84,80.27,12.5,9.47,57.7,59.1,77.8
156178792,-1.83,76.00,13.6,9.52,62.2,63.6,77.6
159552244,-1.80,71.92,14.7,9.67,66.8,68.4,77.6
162925696,-1.74,67.88,15.7,9.99,72.0,73.7,77.7
166299148,-1.65,64.21,16.4,10.54,77.2,78.9,78.0
169672600,-1.58,60.47,17.5,11.02,83.1,84.9,78.1
173046052,-1.49,57.08,18.3,11.68,89.1,90.9,78.4
176419504,-1.40,53.79,19.2,12.44,95.5,97.4,78.7
179792956,-1.31,50.70,20.1,13.25,102.3,104.3,78.9
183166408,-1.23,47.78,21.0,14.12,109.5,111.5,79.1
186539860,-1.16,44.92,22.3,14.98,117.3,119.4,79.2
189913312,-1.12,42.21,24.1,15.55,125.5,127.8,79.1
193286764,-1.07,39.33,26.4,16.24,135.4,137.9,79.0
196660216,-1.05,36.59,29.8,16.50,145.8,148.8,78.5
200033668,-1.06,34.06,34.1,16.44,156.5,160.1,77.7
203407120,-1.08,31.31,40.7,16.10,169.4,174.2,76.5
206780572,-1.12,28.52,49.7,15.59,184.2,190.8,74.9
210154024,-1.17,25.71,62.4,14.91,200.8,210.2,72.7
213527476,-1.22,22.78,80.4,14.21,220.1,234.3,69.9
216900928,-1.31,19.75,107.9,13.27,240.5,263.6,65.8
220274380,-1.37,16.56,146.8,12.69,264.0,302.1,60.9
223647832,-1.45,13.22,207.2,12.00,282.4,350.3,53.7
227021284,-1.52,9.77,294.5,11.44,283.8,409.0,43.9
230394736,-1.59,6.24,404.6,10.94,238.7,469.8,30.5
233768188,-1.63,2.59,504.2,10.67,120.4,518.4,13.4
237141640,-1.67,-1.27,515.8,10.45,-59.3,519.2,-6.6
240515092,-1.68,-5.07,428.8,10.36,-194.7,471.0,-24.4
243888544,-1.67,-8.85,317.8,10.43,-252.4,405.9,-38.5
247261996,-1.65,-12.75,223.5,10.56,-258.1,341.4,-49.1
250635448,-1.60,-16.48,159.5,10.88,-244.1,291.6,-56.8
254008900,-1.54,-20.26,114.9,11.29,-222.9,250.8,-62.7
257382352,-1.45,-23.78,84.8,12.01,-203.9,220.9,-67.4
260755804,-1.35,-27.34,63.0,12.89,-185.5,195.9,-71.2
264129256,-1.25,-30.71,48.1,13.88,-169.5,176.2,-74.2
267502708,-1.16,-34.08,37.1,14.99,-155.1,159.4,-76.5
270876160,-1.05,-37.11,28.9,16.57,-143.8,146.6,-78.6
274249612,-0.96,-40.27,22.9,18.03,-132.9,134.9,-80.2
277623064,-0.90,-43.22,18.8,19.33,-123.8,125.2,-81.4
280996516,-0.83,-46.08,15.4,20.94,-115.8,116.9,-82.4
284369968,-0.77,-48.72,12.9,22.56,-109.2,109.9,-83.3
287743420,-0.73,-51.56,10.9,23.97,-102.6,103.2,-83.9
291116872,-0.72,-54.26,9.8,24.27,-96.8,97.3,-84.2
294490324,-0.73,-56.85,9.2,23.81,-91.7,92.1,-84.3
297863776,-0.75,-59.62,8.7,23.15,-86.6,87.0,-84.3
301237228,-0.79,-62.26,8.5,21.90,-82.1,82.6,-84.1
304610680,-0.86,-64.97,8.5,20.20,-77.9,78.3,-83.7
307984132,-0.92,-67.75,8.4,18.98,-73.8,74.3,-83.5
311357584,-1.02,-70.63,8.7,17.09,-69.9,70.4,-82.9
314731036,-1.12,-73.61,8.9,15.57,-66.1,66.7,-82.3
318104488,-1.21,-76.80,8.9,14.42,-62.3,62.9,-81.9
321477940,-1.33,-80.07,9.1,13.13,-58.7,59.4,-81.2
324851392,-1.45,-83.47,9.3,11.99,-55.2,56.0,-80.4
328224844,-1.54,-87.01,9.3,11.28,-51.8,52.6,-79.9
331598296,-1.65,-90.58,9.3,10.55,-48.6,49.5,-79.2
334971748,-1.74,-94.32,9.2,10.02,-45.5,46.4,-78.6
338345200,-1.79,-98.25,8.9,9.72,-42.5,43.4,-78.1
341718652,-1.87,-102.17,8.8,9.35,-39.6,40.6,-77.5
345092104,-1.89,-106.14,8.4,9.22,-36.9,37.8,-77.1
348465556,-1.89,-110.14,8.0,9.25,-34.3,35.2,-76.9
351839008,-1.88,-114.16,7.6,9.28,-31.8,32.7,-76.6
355212460,-1.82,-117.97,7.1,9.56,-29.6,30.5,-76.5
358585912,-1.78,-121.76,6.7,9.77,-27.5,28.3,-76.3
361959364,-1.70,-125.32,6.2,10.23,-25.5,26.3,-76.4
365332816,-1.62,-128.91,5.7,10.73,-23.6,24.3,-76.4
368706268,-1.56,-132.33,5.4,11.14,-21.9,22.5,-76.2
372079720,-1.50,-135.65,5.0,11.64,-20.2,20.8,-76.1
375453172,-1.41,-138.76,4.6,12.34,-18.7,19.2,-76.1
378826624,-1.37,-141.83,4.4,12.74,-17.2,17.7,-75.7
382200076,-1.31,-144.75,4.1,13.30,-15.8,16.3,-75.3
385573528,-1.28,-147.71,4.0,13.64,-14.4,14.9,-74.6
388946980,-1.26,-150.53,3.9,13.86,-13.1,13.6,-73.6
392320432,-1.24,-153.33,3.8,14.00,-11.8,12.4,-72.3
395693884,-1.25,-156.17,3.7,13.93,-10.5,11.1,-70.3
399067336,-1.28,-159.00,3.8,13.60,-9.2,10.0,-67.6
402440788,-1.32,-161.83,3.9,13.23,-7.9,8.8,-64.0
405814240,-1.36,-164.68,4.0,12.81,-6.7,7.8,-59.3
409187692,-1.43,-167.61,4.1,12.20,-5.4,6.8,-52.4
412561144,-1.49,-170.64,4.3,11.66,-4.1,5.9,-43.3
415934596,-1.58,-173.80,4.6,11.00,-2.7,5.3,-30.5
419308048,-1.68,-177.06,4.8,10.39,-1.3,5.0,-14.8
422681500,-1.77,179.54,5.1,9.85,0.2,5.1,2.2
426054952,-1.86,176.03,5.3,9.39,1.7,5.6,17.8
429428404,-1.95,172.44,5.6,8.95,3.3,6.5,30.2
432801856,-2.04,168.66,5.9,8.55,4.9,7.7,39.7
436175308,-2.13,164.69,6.2,8.21,6.6,9.1,46.9
439548760,-2.19,160.81,6.4,7.98,8.3,10.5,52.2
442922212,-2.26,156.74,6.7,7.73,10.1,12.1,56.3
446295664,-2.33,152.79,7.1,7.50,11.9,13.8,59.3
449669116,-2.40,148.79,7.4,7.28,13.7,15.6,61.6
453042568,-2.52,144.81,7.9,6.93,15.5,17.4,62.9
456416020,-2.68,140.95,8.6,6.52,17.3,19.3,63.5
459789472,-2.88,137.16,9.4,6.09,19.0,21.2,63.6
463162924,-3.19,133.48,10.7,5.51,20.7,23.3,62.6
466536376,-3.63,130.10,12.4,4.85,22.1,25.3,60.6
469909828,-4.24,126.96,14.7,4.18,23.2,27.5,57.6
473283280,-5.05,124.75,17.6,3.54,23.6,29.4,53.2
476656732,-6.12,123.95,21.0,2.96,22.8,31.0,47.4
480030184,-7.37,125.55,24.3,2.50,20.7,31.9,40.5
483403636,-8.59,131.20,26.5,2.18,17.2,31.6,33.0
486777088,-9.27,140.85,26.7,2.05,13.1,29.8,26.2
490150540,-8.97,151.29,24.9,2.11,9.8,26.8,21.4
493523992,-7.88,158.15,21.9,2.35,7.9,23.2,19.8
496897444,-6.64,160.25,18.7,2.74,7.5,20.2,21.9
500270896,-5.52,159.82,15.8,3.25,8.0,17.7,26.9
503644348,-4.61,157.41,13.4,3.86,9.3,16.3,34.6
507017800,-3.89,154.46,11.6,4.54,10.8,15.8,42.9
510391252,-3.37,151.14,10.2,5.22,12.4,16.0,50.5
513764704,-3.00,147.76,9.2,5.85,14.0,16.8,56.6
517138156,-2.74,144.39,8.6,6.38,15.6,17.8,61.1
520511608,-2.58,140.82,8.3,6.78,17.4,19.2,64.5
523885060,-2.50,137.49,8.2,6.99,19.0,20.7,66.6
527258512,-2.45,133.96,8.3,7.12,20.8,22.3,68.3
530631964,-2.46,130.50,8.5,7.11,22.5,24.0,69.3
534005416,-2.48,126.92,8.8,7.05,24.3,25.9,70.1
537378868,-2.50,123.27,9.2,6.99,26.3,27.8,70.7
540752320,-2.55,119.54,9.7,6.86,28.3,29.9,71.1
544125772,-2.57,115.69,10.2,6.81,30.5,32.1,71.6
547499224,-2.59,111.88,10.7,6.76,32.7,34.4,72.0
550872676,-2.59,108.04,11.2,6.76,35.1,36.8,72.4
554246128,-2.59,104.03,11.8,6.75,37.7,39.5,72.7
557619580,-2.54,100.11,12.2,6.88,40.4,42.2,73.2
560993032,-2.49,96.41,12.6,7.04,43.1,44.9,73.7
564366484,-2.40,92.57,12.9,7.28,46.1,47.9,74.3
567739936,-2.30,88.94,13.2,7.60,49.2,50.9,75.0
571113388,-2.21,85.36,13.5,7.90,52.4,54.1,75.5
574486840,-2.10,81.95,13.8,8.30,55.7,57.3,76.1
577860292,-1.96,78.59,13.8,8.89,59.2,60.8,76.9
581233744,-1.83,75.28,13.8,9.54,63.0,64.4,77.6
584607196,-1.71,72.32,13.8,10.22,66.6,68.0,78.3
587980648,-1.56,69.36,13.6,11.20,70.5,71.8,79.1
591354100,-1.44,66.44,13.5,12.13,74.6,75.9,79.7
594727552,-1.33,63.80,13.5,13.04,78.7,79.8,80.2
598101004,-1.24,61.11,13.6,13.99,83.1,84.2,80.7
601474456,-1.15,58.43,13.7,15.13,87.8,88.8,81.1
604847908,-1.08,55.87,13.9,16.14,92.7,93.7,81.5
608221360,-0.98,53.23,13.8,17.82,98.2,99.2,82.0
611594812,-0.94,50.69,14.6,18.48,103.9,104.9,82.0
614968264,-0.90,48.13,15.3,19.41,110.2,111.3,82.1
618341716,-0.87,45.49,16.4,20.07,117.3,118.5,82.0
621715168,-0.83,42.70,17.8,20.84,125.7,127.0,81.9
625088620,-0.80,39.91,19.6,21.60,135.2,136.6,81.8
628462072,-0.78,37.10,21.8,22.30,146.1,147.7,81.5
631835524,-0.79,34.12,25.7,22.09,159.1,161.2,80.8
635208976,-0.75,31.02,29.5,23.12,175.6,178.1,80.5
638582428,-0.71,27.65,34.9,24.44,197.4,200.4,80.0
641955880,-0.68,24.31,42.8,25.50,224.4,228.4,79.2
645329332,-0.66,20.90,55.2,26.41,259.7,265.6,78.0
648702784,-0.62,17.40,73.5,28.25,309.8,318.4,76.7
652076236,-0.57,13.76,107.1,30.26,385.0,399.6,74.5
655449688,-0.50,10.02,170.4,34.77,514.7,542.2,71.7
658823140,-0.42,6.32,333.0,41.55,760.8,830.5,66.4
662196592,-0.30,2.70,1016.5,57.02,1365.0,1701.9,53.3
665570044,-0.22,-1.20,2332.8,77.74,-1903.9,3011.1,-39.2
668943496,-0.12,-4.51,217.4,144.05,-1231.3,1250.4,-80.0
672316948,0.00,-8.49,0.0,?,-673.3,673.3,-90.0
675690400,0.00,-12.46,0.0,?,-458.1,458.1,-90.0
679063852,0.00,-15.96,0.0,?,-356.6,356.6,-90.0
682437304,0.00,-19.69,0.0,?,-288.2,288.2,-90.0
685810756,0.00,-22.86,0.0,?,-247.3,247.3,-90.0
689184208,0.00,-26.66,0.0,?,-211.0,211.0,-90.0
692557660,0.00,-29.77,0.0,?,-188.1,188.1,-90.0
695931112,0.00,-33.01,0.0,?,-168.8,168.8,-90.0
699304564,0.00,-36.34,0.0,?,-152.4,152.4,-90.0
702678016,0.00,-39.39,0.0,?,-139.7,139.7,-90.0
706051468,0.00,-42.67,0.0,?,-128.0,128.0,-90.0
709424920,0.00,-45.74,0.0,?,-118.5,118.5,-90.0
712798372,0.00,-48.78,0.0,?,-110.3,110.3,-90.0
716171824,0.00,-52.18,0.0,?,-102.1,102.1,-90.0
719545276,0.00,-55.31,0.0,?,-95.4,95.4,-90.0
722918728,0.00,-58.46,0.0,?,-89.3,89.3,-90.0
726292180,0.00,-61.94,0.0,?,-83.3,83.3,-90.0
729665632,0.00,-65.34,0.0,?,-78.0,78.0,-90.0
733039084,0.00,-68.61,0.0,?,-73.3,73.3,-90.0
736412536,0.00,-72.23,0.0,?,-68.5,68.5,-90.0
739785988,0.00,-75.96,0.0,?,-64.0,64.0,-90.0
743159440,-0.09,-79.71,0.6,198.12,-59.9,59.9,-89.4
746532892,-0.25,-83.70,1.6,69.85,-55.8,55.8,-88.3
749906344,-0.33,-87.59,2.0,52.63,-52.1,52.1,-87.8
753279796,-0.47,-91.71,2.6,37.17,-48.5,48.5,-86.9
756653248,-0.60,-95.78,3.1,28.93,-45.1,45.2,-86.0
760026700,-0.68,-100.10,3.3,25.47,-41.8,41.9,-85.4
763400152,-0.76,-104.35,3.5,22.91,-38.7,38.9,-84.8
766773604,-0.82,-108.58,3.6,21.12,-35.8,36.0,-84.3
770147056,-0.87,-112.71,3.6,19.92,-33.2,33.4,-83.8
773520508,-0.88,-116.79,3.5,19.66,-30.7,30.9,-83.5
776893960,-0.88,-120.82,3.3,19.87,-28.3,28.5,-83.3
780267412,-0.88,-124.68,3.2,19.84,-26.1,26.3,-83.0
783640864,-0.84,-128.40,3.0,20.76,-24.1,24.3,-83.0
787014316,-0.79,-131.98,2.7,22.11,-22.2,22.4,-83.0
790387768,-0.76,-135.43,2.6,22.86,-20.4,20.6,-82.9
793761220,-0.71,-138.58,2.3,24.34,-18.9,19.0,-82.9
797134672,-0.68,-141.81,2.2,25.48,-17.3,17.4,-82.8
800508124,-0.65,-145.07,2.0,26.86,-15.7,15.8,-82.6
803881576,-0.61,-147.85,1.9,28.43,-14.4,14.5,-82.5
807255028,-0.59,-150.69,1.8,29.36,-13.1,13.2,-82.1
810628480,-0.60,-153.45,1.8,29.13,-11.8,11.9,-81.3
814001932,-0.61,-156.13,1.8,28.32,-10.6,10.7,-80.1
817375384,-0.62,-158.80,1.9,27.93,-9.3,9.5,-78.8
820748836,-0.65,-161.51,1.9,26.63,-8.1,8.4,-76.7
824122288,-0.71,-164.11,2.1,24.37,-7.0,7.3,-73.3
827495740,-0.76,-166.84,2.2,22.97,-5.8,6.2,-69.0
830869192,-0.82,-169.61,2.4,21.32,-4.5,5.1,-62.5
834242644,-0.88,-172.45,2.5,19.76,-3.3,4.2,-52.3
837616096,-0.93,-175.35,2.7,18.64,-2.0,3.4,-37.0
840989548,-0.99,-178.36,2.8,17.64,-0.7,2.9,-14.2
844363000,-1.04,178.56,3.0,16.76,0.6,3.0,11.8
847736452,-1.07,175.49,3.1,16.20,2.0,3.7,32.4
851109904,-1.09,172.37,3.1,16.00,3.3,4.6,46.6
854483356,-1.10,169.22,3.2,15.85,4.7,5.7,55.9
857856808,-1.07,166.06,3.1,16.32,6.1,6.8,63.0
861230260,-1.03,163.02,3.0,16.82,7.4,8.0,67.8
864603712,-0.99,160.04,2.9,17.48,8.8,9.3,71.4
867977164,-0.93,157.16,2.8,18.74,10.1,10.4,74.6
871350616,-0.85,154.49,2.6,20.37,11.3,11.6,77.1
874724068,-0.79,151.85,2.4,21.92,12.5,12.7,79.0
878097520,-0.74,149.34,2.3,23.47,13.7,13.9,80.5
881470972,-0.69,146.92,2.2,25.24,14.8,15.0,81.7
884844424,-0.63,144.70,2.0,27.42,15.9,16.0,82.8
888217876,-0.61,142.49,1.9,28.60,17.0,17.1,83.4
891591328,-0.56,140.39,1.8,31.04,18.0,18.1,84.2
894964780,-0.58,138.11,1.9,29.91,19.1,19.2,84.3
898338232,-0.62,136.11,2.1,28.04,20.1,20.2,84.1
901711684,-0.66,133.91,2.2,26.45,21.2,21.4,84.0
905085136,-0.72,131.77,2.5,24.05,22.3,22.5,83.6
908458588,-0.81,129.51,2.9,21.39,23.5,23.7,83.1
911832040,-0.90,127.11,3.2,19.23,24.8,25.0,82.5
915205492,-1.04,124.54,3.8,16.67,26.2,26.4,81.7
918578944,-1.16,121.96,4.4,14.94,27.6,27.9,81.0
921952396,-1.30,119.15,5.0,13.34,29.1,29.6,80.2
925325848,-1.46,116.01,5.8,11.96,30.9,31.5,79.4
928699300,-1.62,112.88,6.7,10.77,32.8,33.4,78.5
932072752,-1.75,109.39,7.5,9.97,34.9,35.7,77.9
935446204,-1.89,105.88,8.5,9.23,37.1,38.0,77.2
938819656,-2.04,101.95,9.6,8.54,39.6,40.8,76.4
942193108,-2.14,97.84,10.7,8.15,42.4,43.8,75.9
945566560,-2.24,93.60,11.9,7.79,45.5,47.0,75.3
948940012,-2.33,89.32,13.3,7.48,48.8,50.6,74.8
952313464,-2.41,84.61,14.9,7.25,52.7,54.7,74.2
955686916,-2.49,79.48,16.9,7.03,57.2,59.7,73.5
959060368,-2.57,74.55,19.3,6.81,62.0,64.9,72.7
962433820,-2.64,69.40,22.2,6.63,67.4,70.9,71.8
965807272,-2.72,63.97,26.0,6.44,73.6,78.1,70.5
969180724,-2.83,58.20,31.5,6.19,80.7,86.6,68.7
972554176,-3.07,51.96,40.3,5.72,88.1,96.9,65.4
975927628,-3.42,45.18,54.1,5.14,94.9,109.2,60.3
979301080,-4.03,37.88,75.1,4.39,95.9,121.8,51.9
982674532,-5.03,29.55,101.2,3.55,81.5,129.9,38.9
986047984,-6.82,20.16,112.6,2.68,44.7,121.1,21.6
989421436,-10.03,10.41,93.9,1.92,11.9,94.7,7.2
992794888,-16.93,6.01,66.5,1.33,2.0,66.5,1.7
996168340,-23.35,112.64,47.1,1.15,5.9,47.5,7.2
999541792,-12.61,123.11,36.1,1.61,15.0,39.0,22.5
1002915244,-8.40,111.52,30.1,2.23,24.8,39.0,39.6
1006288696,-5.99,99.84,26.3,3.01,34.7,43.6,52.9
1009662148,-4.45,90.03,23.6,3.99,44.1,50.0,61.9
1013035600,-3.44,81.79,21.7,5.12,52.8,57.1,67.7
1016409052,-2.75,74.80,20.4,6.38,61.2,64.5,71.6
1019782504,-2.29,68.85,19.8,7.64,69.2,71.9,74.1
1023155956,-1.95,63.40,19.6,8.96,77.4,79.9,75.8
1026529408,-1.72,58.48,20.0,10.16,85.8,88.1,76.9
1029902860,-1.56,54.06,21.0,11.17,94.3,96.6,77.4
1033276312,-1.45,49.84,22.7,12.01,103.5,106.0,77.6
1036649764,-1.38,45.43,25.7,12.57,114.5,117.4,77.3
1040023216,-1.37,41.16,30.5,12.70,126.7,130.4,76.5
1043396668,-0.06,106.91,0.3,277.17,37.1,37.1,89.6
1046770120,-0.05,107.38,0.2,366.58,36.7,36.7,89.7
1050143572,-1.70,26.01,81.8,10.23,181.9,199.4,65.8
1053517024,-1.70,22.09,106.2,10.27,203.2,229.3,62.4
