Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.77,-16.71,95.9,22.64,-311.6,326.0,-72.9
4373452,-1.31,-28.81,56.1,13.25,-178.1,186.8,-72.5
7746904,-1.77,-41.62,37.6,9.84,-121.5,127.2,-72.8
11120356,-2.00,-55.65,25.1,8.72,-89.3,92.7,-74.3
14493808,-2.04,-70.50,17.1,8.57,-67.9,70.0,-75.9
17867260,-1.89,-83.18,12.1,9.23,-54.9,56.2,-77.6
21240712,-1.68,-95.11,8.8,10.38,-45.0,45.8,-79.0
24614164,-1.42,-105.37,6.4,12.26,-37.7,38.3,-80.3
27987616,-1.18,-114.30,4.8,14.77,-32.1,32.4,-81.5
31361068,-0.99,-122.13,3.7,17.50,-27.5,27.8,-82.3
34734520,-0.85,-129.02,3.0,20.41,-23.8,24.0,-82.8
38107972,-0.77,-135.39,2.6,22.51,-20.5,20.6,-82.8
41481424,-0.75,-141.16,2.4,23.27,-17.6,17.8,-82.2
44854876,-0.76,-146.69,2.4,22.99,-14.9,15.1,-81.0
48228328,-0.79,-151.91,2.4,21.97,-12.5,12.7,-79.0
51601780,-0.84,-157.00,2.5,20.71,-10.1,10.5,-76.1
54975232,-0.91,-162.21,2.7,19.17,-7.8,8.2,-71.1
58348684,-0.99,-167.23,2.9,17.62,-5.6,6.3,-62.7
61722136,-1.06,-172.34,3.1,16.46,-3.3,4.5,-47.5
65095588,-1.12,-177.46,3.2,15.52,-1.1,3.4,-18.9
68469040,-1.15,177.49,3.3,15.15,1.1,3.5,18.3
71842492,-1.17,172.49,3.4,14.90,3.3,4.7,44.1
75215944,-1.16,167.63,3.4,15.00,5.4,6.4,58.0
78589396,-1.13,162.84,3.3,15.37,7.5,8.2,66.1
81962848,-1.08,158.31,3.2,16.14,9.5,10.1,71.4
85336300,-1.02,153.88,3.1,17.10,11.6,12.0,75.1
88709752,-0.95,149.78,2.9,18.39,13.5,13.8,77.8
92083204,-0.87,145.83,2.7,20.08,15.3,15.6,79.9
95456656,-0.81,142.07,2.6,21.40,17.1,17.3,81.3
98830108,-0.76,138.58,2.5,22.87,18.9,19.0,82.5
102203560,-0.73,135.20,2.5,23.85,20.6,20.7,83.2
105577012,-0.70,131.94,2.4,24.98,22.3,22.4,83.8
108950464,-0.70,128.61,2.5,24.81,24.0,24.1,84.1
112323916,-0.73,125.41,2.7,23.88,25.7,25.9,84.1
115697368,-0.79,122.25,3.0,21.98,27.5,27.7,83.8
119070820,-0.87,119.02,3.4,20.05,29.3,29.5,83.5
122444272,-0.97,115.65,3.9,18.00,31.3,31.6,83.0
125817724,-1.09,112.25,4.5,15.97,33.4,33.7,82.3
129191176,-1.21,108.71,5.3,14.35,35.6,36.0,81.6
132564628,-1.34,105.00,6.1,13.01,38.0,38.5,80.9
135938080,-1.47,101.22,7.0,11.84,40.6,41.2,80.2
139311532,-1.60,97.25,8.1,10.87,43.4,44.1,79.4
142684984,-1.69,93.01,9.1,10.31,46.6,47.5,78.9
146058436,-1.77,88.76,10.3,9.83,50.0,51.1,78.4
149431888,-1.82,84.53,11.4,9.60,53.7,54.9,78.1
152805340,-1.84,80.22,12.5,9.49,57.8,59.1,77.8
156178792,-1.82,75.97,13.6,9.57,62.2,63.7,77.7
159552244,-1.80,71.92,14.7,9.70,66.8,68.4,77.6
162925696,-1.74,67.85,15.7,10.01,72.0,73.7,77.7
166299148,-1.66,64.16,16.5,10.52,77.3,79.0,78.0
169672600,-1.58,60.44,17.5,11.03,83.1,84.9,78.1
173046052,-1.49,57.02,18.3,11.71,89.2,91.0,78.4
176419504,-1.40,53.79,19.1,12.45,95.5,97.4,78.7
179792956,-1.31,50.67,20.0,13.31,102.4,104.4,78.9
183166408,-1.24,47.74,21.2,14.06,109.6,111.6,79.1
186539860,-1.16,44.86,22.4,14.97,117.5,119.6,79.2
189913312,-1.12,42.12,24.2,15.59,125.8,128.1,79.1
193286764,-1.07,39.34,26.4,16.23,135.3,137.9,79.0
196660216,-1.06,36.53,29.9,16.48,146.0,149.0,78.4
200033668,-1.06,34.01,34.2,16.46,156.7,160.4,77.7
203407120,-1.08,31.31,40.5,16.18,169.5,174.3,76.6
206780572,-1.11,28.47,49.6,15.70,184.7,191.2,75.0
210154024,-1.16,25.69,62.3,14.96,201.0,210.4,72.8
213527476,-1.23,22.73,81.0,14.14,220.2,234.6,69.8
216900928,-1.29,19.71,107.0,13.49,242.1,264.7,66.1
220274380,-1.37,16.49,147.8,12.70,264.8,303.2,60.8
223647832,-1.45,13.10,209.5,12.03,283.7,352.7,53.6
227021284,-1.52,9.72,296.1,11.47,284.4,410.5,43.8
230394736,-1.58,6.22,406.7,11.01,240.6,472.6,30.6
233768188,-1.64,2.47,506.2,10.66,115.4,519.2,12.8
237141640,-1.67,-1.24,513.8,10.41,-57.5,517.0,-6.4
240515092,-1.68,-5.08,428.6,10.37,-194.9,470.9,-24.5
243888544,-1.68,-8.87,316.8,10.40,-251.7,404.7,-38.5
247261996,-1.65,-12.77,223.1,10.57,-258.2,341.3,-49.2
250635448,-1.59,-16.53,158.5,10.93,-244.4,291.3,-57.0
254008900,-1.53,-20.18,115.3,11.35,-223.9,251.9,-62.8
257382352,-1.45,-23.81,84.7,12.00,-203.7,220.6,-67.4
260755804,-1.37,-27.41,63.3,12.74,-184.6,195.2,-71.1
264129256,-1.26,-30.82,47.9,13.81,-168.8,175.5,-74.1
267502708,-1.15,-34.04,36.9,15.09,-155.3,159.7,-76.6
270876160,-1.05,-37.24,28.7,16.56,-143.2,146.1,-78.7
