Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.25,0.0,?,-294.8,294.8,-90.0
4373452,0.00,-27.65,0.0,?,-203.2,203.2,-90.0
7746904,-0.24,-37.97,6.5,72.20,-145.1,145.2,-87.4
11120356,-0.56,-49.63,9.1,31.13,-107.5,107.9,-85.2
14493808,-0.71,-62.13,7.7,24.32,-82.5,82.8,-84.7
17867260,-0.65,-72.78,5.3,26.59,-67.6,67.8,-85.5
21240712,-0.52,-82.95,3.4,33.20,-56.4,56.6,-86.5
24614164,-0.34,-91.40,1.9,51.74,-48.8,48.8,-87.8
27987616,-0.14,-98.60,0.7,122.70,-43.0,43.0,-89.1
31361068,0.00,-104.62,0.0,?,-38.6,38.6,-90.0
34734520,0.00,-109.78,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.07,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.78,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.11,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.07,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.91,0.0,?,-25.0,25.0,-90.0
54975232,0.00,-129.61,0.0,?,-23.5,23.5,-90.0
58348684,0.00,-132.43,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.10,0.0,?,-20.7,20.7,-90.0
65095588,0.00,-137.80,0.0,?,-19.3,19.3,-90.0
68469040,-0.05,-140.56,0.2,321.25,-17.9,17.9,-89.4
71842492,-0.12,-143.24,0.4,143.87,-16.6,16.6,-88.7
75215944,-0.17,-145.88,0.5,104.25,-15.3,15.4,-88.0
78589396,-0.20,-148.42,0.6,88.98,-14.1,14.1,-87.5
81962848,-0.18,-150.80,0.6,95.13,-13.0,13.0,-87.5
85336300,-0.17,-153.01,0.5,102.01,-12.0,12.0,-87.5
88709752,-0.13,-154.99,0.4,135.41,-11.1,11.1,-88.0
92083204,-0.09,-156.84,0.3,195.07,-10.2,10.2,-88.5
95456656,-0.04,-158.47,0.1,439.15,-9.5,9.5,-89.3
98830108,-0.00,-159.91,0.0,757.95,-8.9,8.9,-89.9
102203560,0.00,-161.16,0.0,?,-8.3,8.3,-90.0
105577012,0.00,-162.28,0.0,?,-7.8,7.8,-90.0
108950464,0.00,-163.37,0.0,?,-7.3,7.3,-90.0
112323916,0.00,-164.38,0.0,?,-6.9,6.9,-90.0
115697368,0.00,-165.37,0.0,?,-6.4,6.4,-90.0
119070820,-0.04,-166.43,0.1,427.64,-6.0,6.0,-88.9
122444272,-0.09,-167.43,0.3,183.22,-5.5,5.5,-87.1
125817724,-0.15,-168.53,0.4,118.64,-5.0,5.0,-85.2
129191176,-0.21,-169.75,0.6,83.97,-4.5,4.5,-82.4
132564628,-0.26,-171.08,0.8,66.78,-3.9,4.0,-79.1
135938080,-0.30,-172.44,0.9,57.86,-3.3,3.4,-75.3
139311532,-0.33,-173.83,0.9,53.01,-2.7,2.9,-70.7
142684984,-0.33,-175.31,1.0,52.01,-2.0,2.3,-64.8
146058436,-0.31,-176.71,0.9,56.15,-1.4,1.7,-58.2
149431888,-0.27,-178.16,0.8,64.70,-0.8,1.1,-46.1
152805340,-0.20,-179.38,0.6,85.36,-0.3,0.6,-24.8
156178792,-0.14,179.50,0.4,126.95,0.2,0.5,29.2
159552244,-0.05,178.63,0.1,364.67,0.6,0.6,77.0
162925696,0.00,177.97,0.0,?,0.9,0.9,90.0
166299148,0.00,177.41,0.0,?,1.1,1.1,90.0
169672600,0.00,177.16,0.0,?,1.2,1.2,90.0
173046052,0.00,176.93,0.0,?,1.3,1.3,90.0
176419504,0.00,176.85,0.0,?,1.4,1.4,90.0
179792956,0.00,176.72,0.0,?,1.4,1.4,90.0
183166408,0.00,176.57,0.0,?,1.5,1.5,90.0
186539860,0.00,176.35,0.0,?,1.6,1.6,90.0
189913312,-0.07,176.09,0.2,245.20,1.7,1.7,83.2
193286764,-0.17,175.77,0.5,99.68,1.8,1.9,74.8
196660216,-0.28,175.34,0.8,62.27,2.0,2.2,68.4
200033668,-0.39,174.84,1.1,44.53,2.3,2.5,63.4
203407120,-0.50,174.25,1.4,34.78,2.5,2.9,60.1
206780572,-0.61,173.48,1.8,28.38,2.8,3.3,58.1
210154024,-0.71,172.81,2.0,24.50,3.1,3.7,56.8
213527476,-0.81,172.05,2.3,21.54,3.5,4.2,56.1
