Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.37,0.0,?,-293.0,293.0,-90.0
4373452,0.00,-27.68,0.0,?,-202.9,202.9,-90.0
7746904,-0.25,-38.02,6.7,70.49,-144.9,145.0,-87.4
11120356,-0.56,-49.63,9.1,30.99,-107.5,107.9,-85.2
14493808,-0.71,-62.15,7.7,24.37,-82.5,82.8,-84.7
17867260,-0.65,-72.79,5.3,26.73,-67.6,67.8,-85.5
21240712,-0.52,-82.98,3.4,33.40,-56.4,56.5,-86.5
24614164,-0.34,-91.48,1.9,50.98,-48.7,48.7,-87.8
27987616,-0.14,-98.63,0.7,124.88,-43.0,43.0,-89.1
31361068,0.00,-104.66,0.0,?,-38.6,38.6,-90.0
34734520,0.00,-109.72,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.07,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.81,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.10,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.08,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.90,0.0,?,-25.0,25.0,-90.0
54975232,0.00,-129.56,0.0,?,-23.6,23.6,-90.0
58348684,0.00,-132.41,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.09,0.0,?,-20.7,20.7,-90.0
65095588,0.00,-137.79,0.0,?,-19.3,19.3,-90.0
68469040,-0.06,-140.52,0.2,285.38,-17.9,17.9,-89.4
71842492,-0.12,-143.21,0.4,140.19,-16.6,16.6,-88.6
75215944,-0.17,-145.86,0.5,105.23,-15.4,15.4,-88.1
78589396,-0.20,-148.40,0.6,88.17,-14.1,14.2,-87.5
81962848,-0.18,-150.79,0.6,94.28,-13.0,13.0,-87.5
85336300,-0.17,-153.01,0.5,103.79,-12.0,12.0,-87.6
88709752,-0.13,-155.02,0.4,128.97,-11.1,11.1,-87.9
92083204,-0.09,-156.90,0.3,197.82,-10.2,10.2,-88.5
95456656,-0.04,-158.49,0.1,436.28,-9.5,9.5,-89.3
98830108,-0.00,-159.86,0.0,424.67,-8.9,8.9,-89.9
102203560,0.00,-161.15,0.0,?,-8.3,8.3,-90.0
105577012,0.00,-162.29,0.0,?,-7.8,7.8,-90.0
108950464,0.00,-163.36,0.0,?,-7.3,7.3,-90.0
112323916,0.00,-164.40,0.0,?,-6.8,6.8,-90.0
115697368,-0.01,-165.39,0.0,063.27,-6.4,6.4,-89.8
119070820,-0.05,-166.40,0.1,378.36,-6.0,6.0,-88.7
122444272,-0.09,-167.46,0.3,190.74,-5.5,5.5,-87.2
125817724,-0.15,-168.55,0.4,114.38,-5.0,5.0,-85.0
129191176,-0.21,-169.76,0.6,83.11,-4.5,4.5,-82.3
132564628,-0.26,-171.04,0.7,67.09,-3.9,4.0,-79.2
135938080,-0.30,-172.46,0.9,57.83,-3.3,3.4,-75.2
139311532,-0.33,-173.81,0.9,52.92,-2.7,2.9,-70.7
142684984,-0.34,-175.29,1.0,51.86,-2.1,2.3,-64.8
146058436,-0.31,-176.71,0.9,55.31,-1.4,1.7,-57.8
149431888,-0.27,-178.12,0.8,63.35,-0.8,1.1,-46.1
152805340,-0.21,-179.38,0.6,83.85,-0.3,0.7,-24.6
156178792,-0.14,179.51,0.4,127.71,0.2,0.4,28.7
159552244,-0.05,178.72,0.1,333.96,0.6,0.6,75.0
162925696,0.00,178.00,0.0,?,0.9,0.9,90.0
166299148,0.00,177.51,0.0,?,1.1,1.1,90.0
169672600,0.00,177.22,0.0,?,1.2,1.2,90.0
173046052,0.00,176.96,0.0,?,1.3,1.3,90.0
176419504,0.00,176.82,0.0,?,1.4,1.4,90.0
179792956,0.00,176.77,0.0,?,1.4,1.4,90.0
183166408,0.00,176.59,0.0,?,1.5,1.5,90.0
186539860,0.00,176.39,0.0,?,1.6,1.6,90.0
189913312,-0.07,176.11,0.2,238.14,1.7,1.7,82.9
193286764,-0.17,175.84,0.5,100.73,1.8,1.9,74.7
196660216,-0.28,175.43,0.8,62.78,2.0,2.1,68.2
200033668,-0.39,174.84,1.1,44.94,2.3,2.5,63.6
203407120,-0.49,174.27,1.4,35.24,2.5,2.9,60.4
206780572,-0.60,173.58,1.7,28.95,2.8,3.3,58.3
210154024,-0.70,172.82,2.0,24.93,3.1,3.7,57.3
213527476,-0.79,172.07,2.3,21.95,3.5,4.1,56.5
216900928,-0.87,171.24,2.5,19.98,3.8,4.6,56.6
220274380,-0.95,170.29,2.8,18.26,4.2,5.1,56.9
223647832,-0.97,169.31,2.8,17.95,4.7,5.4,58.9
227021284,-1.00,168.34,2.9,17.36,5.1,5.9,60.2
230394736,-1.01,167.31,2.9,17.23,5.5,6.3,62.1
233768188,-1.00,166.27,2.9,17.43,6.0,6.7,64.1
237141640,-0.96,165.29,2.8,18.08,6.4,7.0,66.4
240515092,-0.91,164.27,2.7,19.04,6.9,7.4,68.8
243888544,-0.83,163.46,2.4,20.89,7.2,7.6,71.4
247261996,-0.76,162.74,2.2,23.02,7.6,7.9,73.7
250635448,-0.64,161.99,1.9,26.99,7.9,8.1,76.5
254008900,-0.53,161.42,1.6,32.83,8.2,8.3,79.2
257382352,-0.42,161.03,1.3,41.03,8.3,8.4,81.5
260755804,-0.31,160.70,0.9,56.27,8.5,8.5,83.9
264129256,-0.21,160.41,0.6,82.91,8.6,8.7,85.9
