Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.26,0.0,?,-294.7,294.7,-90.0
4373452,0.00,-27.66,0.0,?,-203.1,203.1,-90.0
7746904,-0.24,-38.01,6.6,70.94,-144.9,145.1,-87.4
11120356,-0.55,-49.64,9.0,31.33,-107.5,107.9,-85.2
14493808,-0.71,-62.13,7.6,24.62,-82.5,82.8,-84.7
17867260,-0.65,-72.81,5.3,26.61,-67.5,67.7,-85.5
21240712,-0.53,-82.98,3.4,33.08,-56.4,56.5,-86.5
24614164,-0.33,-91.44,1.9,52.16,-48.7,48.8,-87.8
27987616,-0.14,-98.64,0.7,123.68,-43.0,43.0,-89.1
31361068,0.00,-104.63,0.0,?,-38.6,38.6,-90.0
34734520,0.00,-109.77,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.07,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.76,0.0,?,-30.2,30.2,-90.0
44854876,0.00,-121.11,0.0,?,-28.2,28.2,-90.0
48228328,0.00,-124.12,0.0,?,-26.5,26.5,-90.0
51601780,0.00,-126.95,0.0,?,-25.0,25.0,-90.0
54975232,0.00,-129.60,0.0,?,-23.5,23.5,-90.0
58348684,0.00,-132.41,0.0,?,-22.0,22.0,-90.0
61722136,0.00,-135.11,0.0,?,-20.7,20.7,-90.0
65095588,0.00,-137.86,0.0,?,-19.3,19.3,-90.0
68469040,-0.06,-140.59,0.2,271.80,-17.9,17.9,-89.3
71842492,-0.12,-143.23,0.4,148.41,-16.6,16.6,-88.7
75215944,-0.17,-145.88,0.5,103.59,-15.3,15.3,-88.0
78589396,-0.20,-148.43,0.6,87.50,-14.1,14.1,-87.5
81962848,-0.19,-150.79,0.6,92.20,-13.0,13.0,-87.5
85336300,-0.17,-152.98,0.5,102.35,-12.0,12.0,-87.5
88709752,-0.14,-154.99,0.4,125.10,-11.1,11.1,-87.8
92083204,-0.09,-156.83,0.3,183.61,-10.2,10.3,-88.4
95456656,-0.05,-158.47,0.1,356.27,-9.5,9.5,-89.1
98830108,-0.01,-159.85,0.0,307.18,-8.9,8.9,-89.7
102203560,0.00,-161.12,0.0,?,-8.3,8.3,-90.0
105577012,0.00,-162.29,0.0,?,-7.8,7.8,-90.0
108950464,0.00,-163.34,0.0,?,-7.3,7.3,-90.0
112323916,0.00,-164.36,0.0,?,-6.9,6.9,-90.0
115697368,-0.01,-165.34,0.0,252.33,-6.4,6.4,-89.6
119070820,-0.06,-166.37,0.2,300.11,-6.0,6.0,-88.4
122444272,-0.10,-167.40,0.3,167.86,-5.5,5.5,-86.9
125817724,-0.16,-168.47,0.5,110.17,-5.0,5.1,-84.8
129191176,-0.22,-169.69,0.6,78.06,-4.5,4.6,-81.8
132564628,-0.27,-170.95,0.8,63.79,-4.0,4.0,-78.7
135938080,-0.31,-172.31,0.9,55.32,-3.4,3.5,-74.9
139311532,-0.34,-173.64,1.0,51.52,-2.8,2.9,-70.7
142684984,-0.35,-175.10,1.0,49.91,-2.1,2.4,-64.9
146058436,-0.33,-176.49,0.9,52.96,-1.5,1.8,-58.3
149431888,-0.28,-177.82,0.8,62.00,-1.0,1.2,-49.7
152805340,-0.22,-179.09,0.6,78.29,-0.4,0.8,-31.9
156178792,-0.15,179.82,0.4,118.39,0.1,0.4,10.7
159552244,-0.07,179.02,0.2,258.14,0.4,0.5,65.7
162925696,0.00,178.36,0.0,?,0.7,0.7,90.0
166299148,0.00,177.79,0.0,?,1.0,1.0,90.0
169672600,0.00,177.60,0.0,?,1.0,1.0,90.0
173046052,0.00,177.41,0.0,?,1.1,1.1,90.0
176419504,0.00,177.30,0.0,?,1.2,1.2,90.0
179792956,0.00,177.18,0.0,?,1.2,1.2,90.0
183166408,0.00,177.03,0.0,?,1.3,1.3,90.0
186539860,0.00,176.86,0.0,?,1.4,1.4,90.0
189913312,-0.02,176.56,0.1,967.06,1.5,1.5,88.0
193286764,-0.10,176.27,0.3,168.32,1.6,1.7,79.7
196660216,-0.20,175.83,0.6,88.94,1.8,1.9,72.8
200033668,-0.30,175.28,0.9,57.51,2.1,2.2,67.1
203407120,-0.39,174.58,1.1,44.15,2.4,2.6,64.4
206780572,-0.49,173.81,1.4,35.15,2.7,3.1,62.2
210154024,-0.59,173.08,1.7,29.35,3.0,3.5,60.5
213527476,-0.67,172.23,1.9,25.79,3.4,3.9,60.1
216900928,-0.75,171.27,2.2,23.05,3.8,4.4,60.2
220274380,-0.82,170.24,2.4,21.16,4.3,4.9,60.8
223647832,-0.86,169.23,2.5,20.13,4.7,5.3,61.9
227021284,-0.88,168.15,2.6,19.70,5.2,5.8,63.6
230394736,-0.90,167.08,2.6,19.40,5.6,6.2,65.2
233768188,-0.88,165.97,2.6,19.66,6.1,6.7,67.2
237141640,-0.85,164.88,2.5,20.35,6.6,7.1,69.3
240515092,-0.81,163.83,2.4,21.50,7.1,7.5,71.5
243888544,-0.74,163.02,2.2,23.64,7.5,7.8,73.8
247261996,-0.65,162.16,1.9,26.67,7.8,8.1,76.2
250635448,-0.55,161.39,1.6,31.43,8.2,8.3,78.7
254008900,-0.45,160.82,1.3,38.38,8.4,8.5,81.0
257382352,-0.34,160.36,1.0,51.63,8.6,8.7,83.4
260755804,-0.24,160.03,0.7,73.72,8.8,8.8,85.5
264129256,-0.14,159.79,0.4,121.19,8.9,8.9,87.3
267502708,-0.07,159.74,0.2,259.77,8.9,8.9,88.7
270876160,-0.00,159.78,0.0,188.88,8.9,8.9,90.0
274249612,0.00,159.81,0.0,?,8.9,8.9,90.0
277623064,0.00,160.00,0.0,?,8.8,8.8,90.0
280996516,0.00,160.11,0.0,?,8.8,8.8,90.0
284369968,0.00,160.18,0.0,?,8.7,8.7,90.0
287743420,0.00,160.23,0.0,?,8.7,8.7,90.0
291116872,0.00,160.27,0.0,?,8.7,8.7,90.0
294490324,0.00,160.26,0.0,?,8.7,8.7,90.0
297863776,-0.06,160.18,0.2,291.57,8.7,8.7,88.8
301237228,-0.12,160.11,0.4,139.29,8.8,8.8,87.6
304610680,-0.22,159.89,0.7,79.09,8.9,8.9,85.8
307984132,-0.30,159.53,0.9,58.87,9.0,9.1,84.5
311357584,-0.37,159.13,1.1,47.23,9.2,9.3,83.2
314731036,-0.46,158.49,1.4,37.68,9.5,9.6,81.8
318104488,-0.53,157.89,1.6,32.67,9.8,9.9,80.8
321477940,-0.62,157.13,1.9,28.01,10.1,10.3,79.6
324851392,-0.70,156.21,2.1,24.66,10.5,10.7,78.6
328224844,-0.76,155.16,2.3,22.79,11.0,11.2,78.2
331598296,-0.81,154.34,2.4,21.48,11.4,11.6,77.8
334971748,-0.83,153.09,2.5,20.84,11.9,12.2,78.0
338345200,-0.85,152.02,2.6,20.41,12.4,12.7,78.2
341718652,-0.84,150.89,2.6,20.76,13.0,13.2,78.8
345092104,-0.79,149.70,2.5,21.88,13.5,13.7,79.7
348465556,-0.73,148.63,2.3,23.79,14.0,14.2,80.8
351839008,-0.68,147.66,2.1,25.73,14.5,14.6,81.7
355212460,-0.58,146.80,1.8,29.77,14.9,15.0,83.0
358585912,-0.46,146.03,1.5,37.62,15.3,15.3,84.6
361959364,-0.36,145.46,1.1,48.20,15.5,15.6,85.8
365332816,-0.24,145.02,0.8,71.66,15.8,15.8,87.2
368706268,-0.14,144.75,0.5,120.09,15.9,15.9,88.3
372079720,-0.05,144.63,0.1,374.39,15.9,15.9,89.5
375453172,0.00,144.50,0.0,?,16.0,16.0,90.0
378826624,0.00,144.47,0.0,?,16.0,16.0,90.0
382200076,0.00,144.54,0.0,?,16.0,16.0,90.0
385573528,0.00,144.67,0.0,?,15.9,15.9,90.0
388946980,0.00,144.67,0.0,?,15.9,15.9,90.0
392320432,0.00,144.81,0.0,?,15.9,15.9,90.0
395693884,0.00,144.87,0.0,?,15.8,15.8,90.0
399067336,0.00,144.89,0.0,?,15.8,15.8,90.0
402440788,0.00,144.78,0.0,?,15.9,15.9,90.0
405814240,-0.03,144.72,0.1,546.78,15.9,15.9,89.6
409187692,-0.10,144.61,0.3,172.12,16.0,16.0,88.9
412561144,-0.19,144.31,0.6,92.47,16.1,16.1,87.9
415934596,-0.27,143.86,0.9,64.49,16.3,16.3,87.0
419308048,-0.33,143.41,1.1,52.15,16.5,16.6,86.3
422681500,-0.43,142.85,1.4,40.70,16.8,16.8,85.3
426054952,-0.51,142.01,1.6,34.32,17.2,17.3,84.6
429428404,-0.58,141.24,1.9,30.13,17.6,17.7,83.9
432801856,-0.64,140.33,2.1,27.23,18.0,18.1,83.4
436175308,-0.69,139.22,2.2,25.36,18.5,18.7,83.1
439548760,-0.70,138.32,2.3,24.96,19.0,19.1,83.1
442922212,-0.71,137.09,2.4,24.34,19.6,19.8,83.1
446295664,-0.71,135.95,2.4,24.57,20.2,20.3,83.3
449669116,-0.66,134.93,2.2,26.38,20.7,20.8,83.9
453042568,-0.60,133.88,2.0,29.00,21.3,21.4,84.5
456416020,-0.51,132.96,1.7,34.30,21.7,21.8,85.4
459789472,-0.41,132.13,1.4,41.90,22.2,22.2,86.3
463162924,-0.32,131.51,1.1,54.57,22.5,22.5,87.2
466536376,-0.19,130.94,0.7,90.57,22.8,22.8,88.3
469909828,-0.08,130.70,0.3,206.96,22.9,22.9,89.3
473283280,0.00,130.49,0.0,?,23.1,23.1,90.0
476656732,0.00,130.59,0.0,?,23.0,23.0,90.0
480030184,0.00,130.67,0.0,?,23.0,23.0,90.0
483403636,0.00,130.93,0.0,?,22.8,22.8,90.0
486777088,0.00,131.16,0.0,?,22.7,22.7,90.0
490150540,0.00,131.62,0.0,?,22.5,22.5,90.0
493523992,0.00,131.75,0.0,?,22.4,22.4,90.0
496897444,0.00,132.26,0.0,?,22.1,22.1,90.0
500270896,0.00,132.38,0.0,?,22.1,22.1,90.0
503644348,0.00,132.35,0.0,?,22.1,22.1,90.0
507017800,-0.05,132.27,0.2,346.27,22.1,22.1,89.6
510391252,-0.18,132.12,0.6,97.77,22.2,22.2,88.4
513764704,-0.30,131.71,1.0,57.30,22.4,22.4,87.3
517138156,-0.43,131.20,1.5,40.79,22.7,22.7,86.3
520511608,-0.56,130.47,2.0,31.04,23.0,23.1,85.2
523885060,-0.66,129.64,2.3,26.25,23.5,23.6,84.3
527258512,-0.76,128.63,2.7,22.82,24.0,24.1,83.6
530631964,-0.86,127.56,3.1,20.24,24.6,24.7,82.9
534005416,-0.91,126.23,3.3,19.03,25.3,25.5,82.6
537378868,-0.97,124.97,3.5,17.90,25.9,26.2,82.2
540752320,-0.99,123.56,3.7,17.53,26.7,27.0,82.2
544125772,-0.98,122.15,3.7,17.79,27.5,27.8,82.4
547499224,-0.94,120.82,3.6,18.57,28.3,28.5,82.8
550872676,-0.84,119.47,3.2,20.62,29.1,29.3,83.6
554246128,-0.75,118.23,2.9,23.11,29.8,30.0,84.4
557619580,-0.64,117.00,2.5,27.15,30.6,30.7,85.3
560993032,-0.52,116.30,2.1,33.61,31.0,31.1,86.2
564366484,-0.35,115.42,1.4,50.15,31.6,31.6,87.5
567739936,-0.20,114.94,0.8,85.97,31.9,31.9,88.5
571113388,-0.07,114.61,0.3,264.40,32.1,32.1,89.5
574486840,0.00,114.60,0.0,?,32.1,32.1,90.0
577860292,0.00,114.59,0.0,?,32.1,32.1,90.0
581233744,0.00,114.97,0.0,?,31.9,31.9,90.0
584607196,0.00,115.26,0.0,?,31.7,31.7,90.0
587980648,0.00,115.66,0.0,?,31.4,31.4,90.0
591354100,0.00,116.21,0.0,?,31.1,31.1,90.0
594727552,0.00,116.73,0.0,?,30.8,30.8,90.0
598101004,0.00,117.10,0.0,?,30.6,30.6,90.0
601474456,0.00,117.48,0.0,?,30.4,30.4,90.0
604847908,0.00,117.81,0.0,?,30.2,30.2,90.0
608221360,0.00,117.91,0.0,?,30.1,30.1,90.0
611594812,0.00,118.05,0.0,?,30.0,30.0,90.0
