Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1899999468,-1.20,92.27,6.6,14.50,47.6,48.1,82.1
1900550736,-1.28,91.73,7.1,13.61,48.0,48.5,81.6
1901102004,-1.27,91.23,7.1,13.72,48.4,49.0,81.7
1901653272,-1.26,91.19,7.1,13.77,48.5,49.0,81.7
1902204540,-1.36,91.39,7.6,12.76,48.2,48.8,81.0
1902755808,-1.36,90.81,7.7,12.76,48.7,49.3,81.0
1903307076,-1.35,90.86,7.6,12.90,48.7,49.3,81.1
1903858344,-1.40,90.96,7.9,12.41,48.5,49.2,80.8
1904409612,-1.46,90.63,8.2,11.91,48.8,49.5,80.4
1904960880,-1.38,90.12,7.9,12.58,49.3,49.9,80.9
1905512148,-1.44,89.93,8.2,12.13,49.4,50.1,80.6
1906063416,-1.52,89.46,8.8,11.42,49.7,50.5,80.0
1906614684,-1.47,89.05,8.5,11.83,50.1,50.8,80.3
1907165952,-1.49,88.93,8.6,11.70,50.2,50.9,80.2
1907717220,-1.57,88.36,9.2,11.07,50.6,51.4,79.7
1908268488,-1.60,88.69,9.3,10.91,50.3,51.1,79.5
1908819756,-1.59,87.99,9.4,10.93,50.9,51.8,79.5
1909371024,-1.57,87.58,9.3,11.07,51.3,52.1,79.7
1909922292,-1.69,87.85,10.0,10.31,50.9,51.9,78.9
1910473560,-1.63,87.07,9.8,10.69,51.7,52.6,79.3
1911024828,-1.63,87.25,9.7,10.72,51.5,52.4,79.3
1911576096,-1.70,86.56,10.3,10.23,52.0,53.0,78.8
1912127364,-1.74,85.80,10.6,10.04,52.7,53.7,78.6
1912678632,-1.72,85.33,10.6,10.16,53.1,54.2,78.7
1913229900,-1.76,84.93,11.0,9.88,53.4,54.5,78.4
1913781168,-1.76,84.77,11.0,9.88,53.6,54.7,78.4
1914332436,-1.79,83.95,11.4,9.71,54.3,55.5,78.2
1914883704,-1.77,84.32,11.2,9.82,54.0,55.1,78.3
1915434972,-1.84,83.59,11.7,9.45,54.5,55.8,77.8
1915986240,-1.86,83.25,11.9,9.39,54.8,56.1,77.8
1916537508,-1.81,82.66,11.8,9.62,55.5,56.7,78.0
1917088776,-1.84,82.55,12.0,9.46,55.5,56.8,77.8
1917640044,-1.83,82.33,11.9,9.52,55.8,57.0,77.9
1918191312,-1.88,82.08,12.3,9.28,55.9,57.3,77.6
1918742580,-1.79,81.86,11.8,9.75,56.3,57.5,78.2
1919293848,-1.81,82.07,11.9,9.64,56.0,57.3,78.0
1919845116,-1.85,81.41,12.3,9.44,56.6,57.9,77.8
1920396384,-1.85,80.49,12.5,9.42,57.5,58.9,77.7
1920947652,-1.85,80.15,12.6,9.43,57.8,59.2,77.7
1921498920,-1.87,79.50,12.9,9.31,58.5,59.9,77.5
1922050188,-1.94,79.46,13.4,8.97,58.4,59.9,77.1
1922601456,-1.88,78.35,13.3,9.27,59.6,61.1,77.4
1923152724,-1.94,79.13,13.5,9.00,58.7,60.2,77.1
1923703992,-1.96,78.65,13.8,8.88,59.1,60.7,76.9
1924255260,-1.93,78.58,13.6,9.02,59.3,60.8,77.1
1924806528,-1.95,78.33,13.8,8.93,59.5,61.1,77.0
1925357796,-1.99,77.94,14.1,8.77,59.8,61.5,76.7
1925909064,-1.99,77.60,14.2,8.78,60.2,61.8,76.7
1926460332,-1.89,77.03,13.7,9.21,61.0,62.5,77.3
1927011600,-1.93,76.53,14.2,9.02,61.4,63.0,77.0
1927562868,-1.81,75.89,13.5,9.62,62.3,63.8,77.8
1928114136,-1.77,75.44,13.4,9.83,62.9,64.3,78.0
1928665404,-1.82,75.16,13.8,9.59,63.1,64.6,77.7
1929216672,-1.81,75.00,13.7,9.64,63.3,64.8,77.7
1929767940,-1.83,74.63,14.0,9.50,63.7,65.2,77.6
1930319208,-1.82,74.65,13.9,9.58,63.7,65.2,77.7
1930870476,-1.91,73.71,14.9,9.14,64.5,66.2,77.0
1931421744,-1.88,73.47,14.8,9.26,64.9,66.5,77.2
1931973012,-1.90,73.06,15.0,9.18,65.3,67.0,77.0
1932524280,-1.88,72.95,14.9,9.27,65.4,67.1,77.1
1933075548,-1.80,72.29,14.5,9.71,66.4,68.0,77.7
1933626816,-1.84,71.79,15.1,9.45,66.9,68.6,77.3
1934178084,-1.77,71.72,14.5,9.88,67.1,68.7,77.8
1934729352,-1.82,71.66,14.9,9.57,67.1,68.7,77.4
1935280620,-1.71,71.13,14.2,10.21,68.0,69.5,78.2
1935831888,-1.74,70.90,14.5,10.04,68.2,69.7,78.0
1936383156,-1.65,71.00,13.8,10.53,68.3,69.6,78.5
1936934424,-1.65,70.55,14.0,10.54,68.8,70.2,78.5
1937485692,-1.68,70.14,14.3,10.37,69.3,70.7,78.3
1938036960,-1.70,69.56,14.7,10.26,69.9,71.5,78.1
1938588228,-1.62,69.10,14.2,10.76,70.7,72.1,78.6
