Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
827495740,-0.08,87.14,0.5,209.94,52.6,52.6,89.5
830869192,-0.21,86.94,1.3,83.79,52.7,52.7,88.6
834242644,-0.32,86.42,2.0,54.15,53.2,53.2,87.9
837616096,-0.43,86.05,2.6,40.70,53.5,53.6,87.2
840989548,-0.53,85.25,3.3,33.06,54.2,54.3,86.5
844363000,-0.65,84.19,4.1,26.93,55.2,55.3,85.7
847736452,-0.75,82.99,4.9,23.22,56.3,56.5,85.0
851109904,-0.83,81.67,5.6,20.84,57.5,57.8,84.4
854483356,-0.93,80.04,6.4,18.79,59.1,59.5,83.8
857856808,-0.94,78.64,6.7,18.43,60.6,61.0,83.7
861230260,-0.95,77.15,7.0,18.36,62.2,62.6,83.6
864603712,-0.93,75.59,7.1,18.77,64.0,64.4,83.7
867977164,-0.87,74.07,6.9,19.92,65.8,66.2,84.0
871350616,-0.78,72.73,6.3,22.40,67.5,67.8,84.6
874724068,-0.69,71.55,5.8,25.20,69.1,69.3,85.2
878097520,-0.61,70.34,5.3,28.29,70.7,70.9,85.7
881470972,-0.46,69.20,4.1,37.72,72.3,72.4,86.8
884844424,-0.36,68.59,3.3,47.93,73.2,73.3,87.4
888217876,-0.25,67.89,2.3,70.29,74.2,74.3,88.2
891591328,-0.12,67.54,1.1,149.90,74.8,74.8,89.2
894964780,-0.04,67.07,0.4,428.76,75.4,75.4,89.7
898338232,0.00,66.92,0.0,?,75.7,75.7,90.0
901711684,0.00,66.78,0.0,?,75.9,75.9,90.0
905085136,0.00,66.52,0.0,?,76.2,76.2,90.0
908458588,0.00,66.43,0.0,?,76.4,76.4,90.0
911832040,0.00,65.96,0.0,?,77.1,77.1,90.0
915205492,0.00,65.89,0.0,?,77.2,77.2,90.0
918578944,-0.03,65.59,0.3,668.52,77.6,77.6,89.8
921952396,-0.13,64.87,1.3,137.54,78.7,78.7,89.1
925325848,-0.26,64.24,2.7,65.94,79.6,79.6,88.1
928699300,-0.38,63.34,3.9,46.16,80.9,81.0,87.2
932072752,-0.53,62.44,5.6,32.86,82.2,82.4,86.1
935446204,-0.70,60.73,7.8,24.81,84.8,85.2,84.7
938819656,-0.81,59.22,9.5,21.42,87.2,87.7,83.8
942193108,-1.01,57.41,12.4,17.24,90.0,90.8,82.1
945566560,-1.11,55.16,14.7,15.65,93.9,95.1,81.1
948940012,-1.26,52.61,18.0,13.82,98.5,100.1,79.6
952313464,-1.39,50.00,21.8,12.50,103.5,105.8,78.1
955686916,-1.48,46.99,25.7,11.80,110.0,113.0,76.9
959060368,-1.55,43.77,30.5,11.23,117.7,121.6,75.5
962433820,-1.67,40.58,37.3,10.45,125.6,131.0,73.5
965807272,-1.82,36.99,47.3,9.58,134.7,142.8,70.7
969180724,-1.92,32.81,60.5,9.09,147.2,159.2,67.6
972554176,-2.12,28.47,81.8,8.22,157.8,177.8,62.6
975927628,-2.50,23.66,116.0,6.99,159.5,197.3,54.0
979301080,-3.02,18.00,161.2,5.81,140.5,213.8,41.1
982674532,-3.95,11.25,189.0,4.47,78.3,204.6,22.5
986047984,-5.48,2.97,162.6,3.27,12.5,163.1,4.4
989421436,-8.29,-7.03,110.9,2.25,-12.3,111.6,-6.3
992794888,-13.86,-19.95,72.7,1.51,-10.5,73.4,-8.2
996168340,-41.37,-108.89,49.7,1.02,-0.8,49.7,-0.9
999541792,-14.52,135.46,37.0,1.46,10.1,38.4,15.3
1002915244,-8.82,120.39,29.0,2.14,20.9,35.7,35.7
1006288696,-5.80,108.68,23.2,3.11,30.5,38.3,52.8
1009662148,-3.90,99.94,18.2,4.53,38.6,42.7,64.8
1013035600,-2.68,93.09,14.2,6.53,45.3,47.5,72.6
1016409052,-1.83,88.18,10.7,9.53,50.5,51.6,78.0
1019782504,-1.26,84.82,7.9,13.79,54.1,54.7,81.7
1023155956,-0.86,81.71,5.8,20.12,57.5,57.8,84.2
1026529408,-0.64,79.93,4.5,27.18,59.5,59.6,85.7
1029902860,-0.46,77.84,3.4,37.54,61.8,61.9,86.9
1033276312,-0.37,76.39,2.8,46.93,63.5,63.5,87.5
1036649764,-0.35,74.87,2.7,49.24,65.2,65.3,87.6
1040023216,-0.42,73.53,3.4,41.05,66.8,66.9,87.1
1043396668,0.00,149.17,0.0,?,13.8,13.8,90.0
1046770120,0.00,150.01,0.0,?,13.4,13.4,90.0
1050143572,-0.34,59.21,4.0,51.16,87.9,87.9,87.4
1053517024,-0.20,58.32,2.5,85.67,89.6,89.6,88.4
1056890476,-0.08,57.59,1.0,216.22,91.0,91.0,89.4
1060263928,0.00,57.06,0.0,?,92.0,92.0,90.0
1063637380,0.00,56.75,0.0,?,92.6,92.6,90.0
1067010832,0.00,56.58,0.0,?,92.9,92.9,90.0
1070384284,0.00,56.12,0.0,?,93.8,93.8,90.0
1073757736,-0.03,55.62,0.4,571.24,94.8,94.8,89.8
1077131188,-0.11,55.08,1.5,161.09,95.9,95.9,89.1
1080504640,-0.26,54.73,3.6,66.59,96.5,96.6,87.9
1083878092,-0.36,54.00,5.0,48.25,97.9,98.1,87.1
1087251544,-0.50,52.96,7.2,34.73,100.0,100.2,85.9
1090624996,-0.67,51.84,10.0,26.01,102.1,102.6,84.4
1093998448,-0.79,50.47,12.4,21.90,104.9,105.6,83.2
1097371900,-0.91,49.01,15.0,19.07,108.0,109.0,82.1
1100745352,-1.03,47.29,18.1,16.87,111.8,113.2,80.8
1104118804,-1.14,45.55,21.4,15.22,115.7,117.7,79.5
1107492256,-1.20,43.41,24.4,14.56,121.4,123.8,78.6
1110865708,-1.22,41.56,27.0,14.22,126.8,129.6,78.0
1114239160,-1.23,39.60,29.6,14.19,133.1,136.3,77.5
1117612612,-1.23,37.71,32.6,14.09,139.7,143.4,76.9
1120986064,-1.24,35.78,36.0,14.02,146.9,151.3,76.2
1124359516,-1.20,33.91,38.5,14.52,155.3,160.0,76.1
1127732968,-1.13,32.11,40.3,15.45,164.7,169.5,76.3
1131106420,-1.06,30.57,41.7,16.46,173.7,178.6,76.5
1134479872,-0.96,29.14,41.7,18.15,183.5,188.2,77.2
1137853324,-0.89,27.62,43.2,19.48,194.4,199.1,77.5
1141226776,-0.84,26.25,45.1,20.62,205.1,209.9,77.6
1144600228,-0.78,25.13,45.7,22.22,215.1,219.9,78.0
1147973680,-0.73,23.87,47.2,23.82,227.2,232.0,78.3
1151347132,-0.69,22.73,49.4,25.08,239.0,244.0,78.3
1154720584,-0.71,21.75,54.9,24.48,248.6,254.5,77.5
1158094036,-0.74,20.65,63.1,23.37,259.7,267.2,76.3
1161467488,-0.79,19.32,75.1,22.10,273.8,283.9,74.7
1164840940,-0.87,17.94,93.1,20.08,287.3,302.1,72.0
1168214392,-1.01,16.43,122.2,17.25,297.2,321.4,67.6
1171587844,-1.17,14.53,164.3,14.89,305.6,346.9,61.7
1174961296,-1.35,12.52,217.5,12.88,301.8,372.0,54.2
1178334748,-1.61,10.17,283.0,10.82,268.1,389.8,43.5
1181708200,-1.95,7.37,337.2,8.94,190.9,387.5,29.5
1185081652,-2.38,4.25,342.2,7.34,91.4,354.2,15.0
1188455104,-2.96,1.37,294.6,5.92,20.3,295.3,3.9
1191828556,-3.83,-1.05,230.1,4.61,-9.3,230.3,-2.3
1195202008,-5.08,-0.67,175.8,3.52,-3.3,175.8,-1.1
1198575460,-6.57,5.85,136.1,2.77,16.7,137.1,7.0
1201948912,-7.30,19.58,109.1,2.52,38.8,115.7,19.6
1205322364,-6.40,31.06,94.2,2.84,60.4,111.9,32.7
1208695816,-5.05,34.49,87.9,3.54,81.0,119.5,42.6
1212069268,-3.94,32.76,89.0,4.49,102.6,135.8,49.1
1215442720,-3.21,29.37,95.7,5.47,124.0,156.6,52.3
1218816172,-2.67,25.94,105.3,6.56,147.4,181.1,54.5
1222189624,-2.33,22.30,122.3,7.49,170.8,210.1,54.4
1225563076,-2.07,19.36,141.5,8.42,194.6,240.6,54.0
1228936528,-1.90,16.83,164.9,9.18,216.5,272.2,52.7
1232309980,-1.76,14.60,193.1,9.88,237.8,306.3,50.9
1235683432,-1.70,12.55,228.4,10.26,252.1,340.2,47.8
1239056884,-1.67,10.55,272.9,10.43,258.3,375.7,43.4
1242430336,-1.69,8.91,315.3,10.30,248.9,401.7,38.3
1245803788,-1.70,7.24,362.7,10.28,232.5,430.8,32.7
1249177240,-1.74,5.71,402.4,10.04,198.9,448.9,26.3
1252550692,-1.81,4.06,432.2,9.64,146.1,456.2,18.7
1255924144,-1.90,2.66,438.7,9.17,92.4,448.4,11.9
1259297596,-2.01,1.01,432.0,8.69,32.7,433.3,4.3
1262671048,-2.08,-0.54,418.7,8.39,-16.4,419.0,-2.2
1266044500,-2.22,-2.02,386.1,7.87,-52.7,389.7,-7.8
1269417952,-2.31,-3.51,358.9,7.56,-81.6,368.0,-12.8
1272791404,-2.37,-5.00,335.0,7.38,-105.9,351.4,-17.5
1276164856,-2.50,-6.47,303.2,6.99,-116.9,325.0,-21.1
1279538308,-2.57,-7.97,279.0,6.80,-128.5,307.2,-24.7
1282911760,-2.66,-9.27,257.5,6.57,-133.1,289.9,-27.3
1286285212,-2.78,-10.58,237.0,6.30,-133.6,272.1,-29.4
1289658664,-2.84,-11.80,221.7,6.17,-136.2,260.2,-31.6
1293032116,-2.86,-13.17,206.9,6.12,-140.3,249.9,-34.1
1296405568,-2.97,-14.05,195.9,5.90,-136.2,238.6,-34.8
1299779020,-3.02,-14.81,188.2,5.82,-135.9,232.1,-35.8
1303152472,-3.09,-15.89,177.8,5.67,-133.8,222.5,-37.0
1306525924,-3.16,-16.08,175.3,5.55,-130.4,218.5,-36.6
1309899376,-3.26,-16.98,167.2,5.38,-126.9,210.0,-37.2
1313272828,-3.32,-17.62,162.0,5.29,-125.1,204.6,-37.7
1316646280,-3.40,-18.22,157.2,5.18,-122.6,199.4,-37.9
1320019732,-3.49,-18.60,153.9,5.04,-118.9,194.5,-37.7
1323393184,-3.64,-18.78,151.6,4.85,-113.2,189.2,-36.8
1326766636,-3.70,-19.65,146.0,4.77,-111.9,183.9,-37.5
1330140088,-3.83,-20.08,142.7,4.61,-107.5,178.6,-37.0
1333513540,-3.88,-20.59,139.6,4.55,-106.3,175.5,-37.3
1336886992,-4.01,-20.86,137.4,4.41,-102.4,171.4,-36.7
1340260444,-4.09,-21.49,133.8,4.32,-100.2,167.2,-36.8
1343633896,-4.18,-22.37,129.4,4.24,-98.6,162.6,-37.3
1347007348,-4.32,-22.71,127.1,4.10,-94.6,158.5,-36.7
1350380800,-4.42,-23.32,124.1,4.02,-92.5,154.8,-36.7
1353754252,-4.42,-23.55,123.2,4.02,-92.8,154.2,-37.0
1357127704,-4.57,-24.57,118.6,3.89,-89.5,148.6,-37.0
1360501156,-4.61,-25.47,115.2,3.86,-89.2,145.7,-37.7
1363874608,-4.63,-26.19,112.6,3.84,-88.9,143.4,-38.3
1367248060,-4.58,-27.43,108.4,3.88,-90.3,141.1,-39.8
1370621512,-4.61,-28.26,105.6,3.85,-89.8,138.6,-40.4
