Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
900000000,0.00,72.55,0.0,?,68.1,68.1,90.0
900551267,0.00,72.48,0.0,?,68.2,68.2,90.0
901102534,0.00,72.42,0.0,?,68.3,68.3,90.0
901653801,0.00,72.44,0.0,?,68.3,68.3,90.0
902205068,0.00,72.41,0.0,?,68.3,68.3,90.0
902756335,0.00,72.34,0.0,?,68.4,68.4,90.0
903307602,0.00,72.35,0.0,?,68.4,68.4,90.0
903858869,0.00,72.27,0.0,?,68.5,68.5,90.0
904410136,0.00,72.24,0.0,?,68.5,68.5,90.0
904961403,0.00,72.18,0.0,?,68.6,68.6,90.0
905512670,0.00,72.11,0.0,?,68.7,68.7,90.0
906063937,0.00,72.23,0.0,?,68.5,68.5,90.0
906615204,0.00,72.15,0.0,?,68.6,68.6,90.0
907166471,0.00,72.13,0.0,?,68.7,68.7,90.0
907717738,0.00,72.06,0.0,?,68.7,68.7,90.0
908269005,0.00,72.02,0.0,?,68.8,68.8,90.0
908820272,0.00,71.95,0.0,?,68.9,68.9,90.0
909371539,0.00,71.87,0.0,?,69.0,69.0,90.0
909922806,0.00,71.88,0.0,?,69.0,69.0,90.0
910474073,0.00,71.75,0.0,?,69.1,69.1,90.0
911025340,0.00,71.74,0.0,?,69.1,69.1,90.0
911576607,0.00,71.67,0.0,?,69.2,69.2,90.0
912127874,0.00,71.75,0.0,?,69.1,69.1,90.0
912679141,0.00,71.70,0.0,?,69.2,69.2,90.0
913230408,0.00,71.70,0.0,?,69.2,69.2,90.0
913781675,0.00,71.65,0.0,?,69.3,69.3,90.0
914332942,0.00,71.63,0.0,?,69.3,69.3,90.0
914884209,0.00,71.66,0.0,?,69.3,69.3,90.0
915435476,0.00,71.64,0.0,?,69.3,69.3,90.0
915986743,0.00,71.57,0.0,?,69.4,69.4,90.0
916538010,0.00,71.57,0.0,?,69.4,69.4,90.0
917089277,0.00,71.48,0.0,?,69.5,69.5,90.0
917640544,0.00,71.42,0.0,?,69.6,69.6,90.0
918191811,0.00,71.27,0.0,?,69.7,69.7,90.0
918743078,-0.00,71.25,0.0,958.05,69.8,69.8,90.0
919294345,-0.02,71.09,0.2,713.12,70.0,70.0,89.8
919845612,-0.03,70.91,0.3,517.15,70.2,70.2,89.8
920396879,-0.05,70.84,0.5,324.52,70.3,70.3,89.6
920948146,-0.07,70.73,0.6,266.39,70.4,70.5,89.5
921499413,-0.09,70.61,0.8,185.56,70.6,70.6,89.3
922050680,-0.11,70.62,1.0,156.46,70.6,70.6,89.2
922601947,-0.15,70.51,1.3,117.32,70.7,70.7,89.0
923153214,-0.15,70.35,1.3,115.40,70.9,70.9,88.9
923704481,-0.17,70.24,1.5,101.46,71.1,71.1,88.8
924255748,-0.20,70.16,1.7,86.78,71.2,71.2,88.6
924807015,-0.23,70.09,2.0,74.81,71.2,71.3,88.4
925358282,-0.26,69.88,2.3,67.68,71.5,71.6,88.2
925909549,-0.29,69.75,2.5,60.00,71.7,71.7,88.0
926460816,-0.28,69.52,2.5,62.42,72.0,72.0,88.0
