Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
105577012,-0.82,135.05,2.8,21.18,20.6,20.8,82.4
108950464,-0.86,131.72,3.0,20.22,22.3,22.5,82.4
112323916,-0.92,128.47,3.2,18.98,24.0,24.3,82.3
115697368,-1.00,125.21,3.6,17.40,25.8,26.1,82.0
119070820,-1.10,121.87,4.1,15.81,27.6,27.9,81.5
122444272,-1.22,118.33,4.7,14.29,29.6,30.0,80.9
125817724,-1.35,114.68,5.5,12.90,31.8,32.2,80.3
129191176,-1.48,110.88,6.2,11.80,34.1,34.6,79.6
132564628,-1.60,106.87,7.1,10.88,36.6,37.3,79.0
135938080,-1.71,102.76,8.0,10.17,39.3,40.1,78.5
139311532,-1.83,98.51,9.1,9.51,42.2,43.2,77.9
142684984,-1.89,94.03,10.0,9.23,45.6,46.7,77.6
146058436,-1.92,89.65,11.0,9.06,49.1,50.3,77.4
149431888,-1.93,85.31,11.9,9.02,52.8,54.2,77.3
152805340,-1.90,80.92,12.7,9.18,57.0,58.4,77.4
156178792,-1.84,76.64,13.5,9.45,61.5,62.9,77.6
159552244,-1.77,72.68,14.2,9.83,66.0,67.5,77.9
162925696,-1.69,68.71,14.9,10.30,71.0,72.6,78.1
166299148,-1.58,65.10,15.3,11.03,76.2,77.7,78.6
169672600,-1.49,61.48,16.0,11.72,81.8,83.3,78.9
173046052,-1.39,58.14,16.5,12.54,87.6,89.1,79.3
176419504,-1.29,55.01,17.0,13.50,93.6,95.1,79.7
179792956,-1.21,51.98,17.8,14.37,100.0,101.6,79.9
183166408,-1.15,49.10,18.7,15.14,106.8,108.4,80.0
186539860,-1.10,46.27,20.1,15.80,114.0,115.8,80.0
189913312,-1.07,43.47,22.0,16.19,122.0,124.0,79.8
193286764,-1.05,40.80,24.2,16.57,130.5,132.7,79.5
196660216,-1.05,37.82,28.0,16.49,141.0,143.7,78.8
200033668,-1.09,35.23,32.8,16.01,151.0,154.5,77.7
203407120,-1.14,32.34,40.2,15.24,163.3,168.2,76.2
206780572,-1.19,29.42,49.6,14.65,177.6,184.3,74.4
210154024,-1.26,26.45,63.3,13.78,193.2,203.3,71.9
213527476,-1.34,23.20,83.6,12.96,212.1,228.0,68.5
216900928,-1.43,19.97,112.0,12.22,232.0,257.6,64.2
220274380,-1.50,16.46,155.3,11.58,253.0,296.9,58.5
223647832,-1.58,12.86,219.6,11.00,266.6,345.3,50.5
227021284,-1.66,9.12,310.8,10.53,256.8,403.2,39.6
230394736,-1.71,5.36,416.2,10.19,196.1,460.1,25.2
233768188,-1.75,1.41,492.0,9.99,59.8,495.7,6.9
237141640,-1.75,-2.52,474.3,9.94,-102.7,485.3,-12.2
240515092,-1.74,-6.45,381.4,10.03,-212.6,436.7,-29.1
243888544,-1.70,-10.37,277.0,10.25,-253.2,375.3,-42.4
247261996,-1.65,-14.24,195.7,10.55,-251.6,318.8,-52.1
250635448,-1.57,-17.91,140.0,11.12,-237.5,275.6,-59.5
254008900,-1.48,-21.70,100.1,11.80,-216.7,238.7,-65.2
257382352,-1.38,-25.25,73.6,12.64,-197.2,210.5,-69.5
260755804,-1.27,-28.59,55.4,13.69,-180.3,188.7,-72.9
264129256,-1.15,-31.89,41.6,15.13,-165.4,170.5,-75.9
267502708,-1.06,-35.03,32.3,16.46,-152.2,155.6,-78.0
270876160,-0.96,-37.95,25.5,18.09,-141.3,143.6,-79.8
274249612,-0.88,-40.81,20.4,19.78,-131.6,133.2,-81.2
277623064,-0.83,-43.65,17.1,20.90,-122.8,124.0,-82.1
280996516,-0.78,-46.29,14.4,22.16,-115.4,116.3,-82.9
284369968,-0.75,-48.88,12.6,23.04,-108.8,109.6,-83.4
287743420,-0.74,-51.42,11.2,23.47,-102.8,103.5,-83.8
291116872,-0.77,-54.08,10.6,22.65,-97.0,97.6,-83.8
294490324,-0.82,-56.66,10.4,21.15,-91.8,92.4,-83.5
297863776,-0.90,-59.29,10.5,19.39,-86.9,87.5,-83.1
301237228,-0.97,-61.97,10.4,17.96,-82.3,82.9,-82.8
304610680,-1.07,-64.73,10.6,16.26,-77.9,78.6,-82.2
307984132,-1.18,-67.61,10.9,14.70,-73.6,74.4,-81.6
311357584,-1.33,-70.51,11.3,13.09,-69.5,70.4,-80.7
314731036,-1.47,-73.69,11.6,11.81,-65.4,66.4,-79.9
318104488,-1.60,-76.96,11.7,10.89,-61.6,62.7,-79.2
321477940,-1.76,-80.43,11.9,9.91,-57.7,58.9,-78.3
324851392,-1.91,-84.05,12.1,9.11,-54.0,55.3,-77.4
328224844,-2.04,-87.88,12.0,8.54,-50.4,51.8,-76.6
331598296,-2.17,-91.69,11.9,8.05,-47.1,48.6,-75.8
334971748,-2.28,-95.56,11.7,7.66,-44.0,45.5,-75.1
338345200,-2.34,-99.66,11.3,7.47,-40.9,42.5,-74.5
341718652,-2.41,-103.66,11.0,7.26,-38.1,39.7,-73.9
345092104,-2.46,-107.65,10.7,7.12,-35.5,37.0,-73.3
348465556,-2.47,-111.62,10.2,7.09,-33.0,34.5,-72.8
351839008,-2.46,-115.45,9.8,7.11,-30.7,32.2,-72.4
355212460,-2.44,-119.08,9.3,7.17,-28.6,30.1,-72.0
358585912,-2.43,-122.54,9.0,7.21,-26.7,28.2,-71.4
361959364,-2.40,-125.77,8.6,7.28,-25.0,26.4,-71.0
365332816,-2.39,-128.88,8.4,7.31,-23.4,24.8,-70.3
368706268,-2.40,-131.83,8.2,7.29,-21.8,23.3,-69.4
372079720,-2.42,-134.52,8.1,7.23,-20.5,22.0,-68.4
375453172,-2.45,-137.04,8.1,7.15,-19.2,20.9,-67.3
378826624,-2.51,-139.37,8.1,6.96,-18.1,19.8,-65.8
382200076,-2.59,-141.56,8.3,6.76,-17.0,18.9,-64.1
385573528,-2.68,-143.66,8.5,6.54,-16.0,18.1,-62.1
388946980,-2.77,-145.58,8.6,6.33,-15.1,17.4,-60.2
392320432,-2.87,-147.42,8.9,6.11,-14.2,16.7,-58.0
395693884,-2.97,-149.23,9.1,5.91,-13.3,16.1,-55.8
399067336,-3.05,-150.92,9.3,5.75,-12.6,15.6,-53.6
402440788,-3.13,-152.56,9.4,5.62,-11.8,15.1,-51.4
405814240,-3.18,-154.15,9.5,5.53,-11.1,14.6,-49.4
409187692,-3.21,-155.87,9.6,5.47,-10.3,14.1,-47.2
412561144,-3.22,-157.49,9.5,5.45,-9.6,13.5,-45.2
415934596,-3.22,-159.30,9.5,5.46,-8.8,12.9,-43.0
419308048,-3.19,-161.21,9.3,5.50,-8.0,12.3,-40.6
422681500,-3.15,-163.27,9.2,5.57,-7.1,11.6,-37.8
426054952,-3.10,-165.40,9.0,5.66,-6.2,10.9,-34.6
429428404,-3.04,-167.68,8.7,5.78,-5.2,10.2,-30.9
432801856,-2.97,-170.07,8.5,5.90,-4.2,9.5,-26.3
436175308,-2.90,-172.65,8.3,6.05,-3.1,8.9,-20.6
439548760,-2.82,-175.28,8.1,6.22,-2.0,8.3,-14.0
442922212,-2.73,-178.02,7.8,6.42,-0.8,7.8,-6.2
446295664,-2.63,179.23,7.5,6.65,0.3,7.5,2.5
449669116,-2.51,176.39,7.2,6.96,1.5,7.4,12.1
453042568,-2.41,173.59,6.9,7.27,2.7,7.4,21.7
456416020,-2.28,170.83,6.6,7.66,3.9,7.7,31.0
459789472,-2.14,168.15,6.2,8.14,5.1,8.0,39.5
463162924,-2.01,165.51,5.9,8.67,6.3,8.6,46.9
466536376,-1.90,163.01,5.6,9.20,7.4,9.2,53.0
469909828,-1.77,160.52,5.2,9.83,8.5,10.0,58.3
473283280,-1.66,158.23,4.9,10.53,9.5,10.7,62.7
476656732,-1.56,156.03,4.7,11.16,10.5,11.5,66.0
480030184,-1.47,153.84,4.4,11.85,11.5,12.4,68.9
483403636,-1.40,151.76,4.3,12.46,12.5,13.2,71.1
486777088,-1.35,149.70,4.2,12.92,13.5,14.1,72.8
490150540,-1.33,147.69,4.1,13.09,14.4,15.0,74.0
493523992,-1.33,145.72,4.2,13.12,15.3,15.9,74.8
496897444,-1.33,143.63,4.2,13.07,16.3,16.9,75.5
500270896,-1.39,141.64,4.5,12.49,17.3,17.8,75.4
503644348,-1.43,139.39,4.7,12.18,18.4,18.9,75.7
507017800,-1.51,137.21,5.0,11.50,19.4,20.1,75.5
510391252,-1.61,134.91,5.4,10.79,20.6,21.3,75.2
513764704,-1.71,132.56,5.8,10.20,21.7,22.5,75.0
517138156,-1.81,130.01,6.3,9.61,23.0,23.9,74.6
520511608,-1.92,127.24,6.8,9.10,24.4,25.4,74.4
523885060,-2.04,124.50,7.4,8.55,25.9,26.9,74.0
527258512,-2.14,121.50,8.0,8.17,27.5,28.6,73.8
530631964,-2.24,118.34,8.6,7.80,29.2,30.4,73.5
534005416,-2.33,115.15,9.3,7.49,31.0,32.3,73.3
537378868,-2.40,111.88,9.9,7.28,32.9,34.3,73.2
540752320,-2.44,108.51,10.5,7.16,34.9,36.5,73.3
544125772,-2.46,105.12,11.0,7.10,37.1,38.7,73.4
547499224,-2.48,101.70,11.7,7.04,39.4,41.0,73.5
550872676,-2.46,98.32,12.1,7.10,41.7,43.5,73.8
554246128,-2.43,94.84,12.6,7.20,44.3,46.1,74.1
557619580,-2.37,91.50,13.0,7.39,47.0,48.8,74.6
560993032,-2.29,88.36,13.3,7.62,49.7,51.4,75.0
564366484,-2.20,85.24,13.5,7.95,52.5,54.2,75.6
567739936,-2.09,82.20,13.6,8.35,55.4,57.1,76.2
571113388,-1.99,79.21,13.8,8.77,58.5,60.1,76.8
574486840,-1.89,76.36,13.9,9.24,61.7,63.2,77.3
577860292,-1.75,73.53,13.8,9.96,65.1,66.5,78.1
581233744,-1.65,70.56,13.9,10.59,68.8,70.2,78.6
584607196,-1.54,68.10,13.8,11.34,72.2,73.5,79.2
587980648,-1.44,65.38,13.9,12.10,76.1,77.4,79.6
591354100,-1.33,62.86,13.9,13.05,80.1,81.3,80.2
594727552,-1.28,60.30,14.3,13.63,84.3,85.5,80.4
598101004,-1.22,57.87,14.8,14.21,88.6,89.8,80.5
601474456,-1.17,55.22,15.4,14.85,93.6,94.9,80.6
604847908,-1.14,52.68,16.3,15.27,98.8,100.2,80.6
608221360,-1.08,50.04,17.0,16.16,104.9,106.2,80.8
611594812,-1.08,47.43,18.8,16.10,111.2,112.7,80.4
614968264,-1.06,44.72,20.5,16.46,118.5,120.3,80.2
618341716,-1.03,41.82,22.7,16.87,127.3,129.3,79.9
621715168,-1.04,38.93,26.1,16.79,137.1,139.5,79.2
625088620,-1.01,35.84,29.8,17.19,149.2,152.2,78.7
628462072,-1.01,32.72,35.1,17.27,163.4,167.1,77.9
631835524,-0.99,29.42,42.1,17.60,181.4,186.2,76.9
635208976,-0.96,26.15,50.9,18.16,203.2,209.5,75.9
638582428,-0.89,22.58,62.6,19.54,234.4,242.6,75.0
641955880,-0.84,18.99,81.9,20.70,275.3,287.2,73.4
645329332,-0.76,15.44,109.8,22.84,333.3,350.9,71.8
648702784,-0.69,11.89,162.0,25.12,418.4,448.6,68.8
652076236,-0.59,8.16,272.2,29.67,572.4,633.8,64.6
655449688,-0.48,4.42,614.7,36.01,852.8,1051.3,54.2
658823140,-0.34,0.81,2245.4,50.63,801.1,2384.0,19.6
662196592,-0.20,-2.72,822.0,87.48,-1708.1,1895.6,-64.3
665570044,-0.07,-6.25,65.9,253.52,-910.5,912.9,-85.9
668943496,0.00,-9.50,0.0,?,-602.0,602.0,-90.0
672316948,0.00,-13.18,0.0,?,-432.9,432.9,-90.0
675690400,0.00,-16.75,0.0,?,-339.6,339.6,-90.0
679063852,0.00,-20.24,0.0,?,-280.1,280.1,-90.0
682437304,0.00,-23.44,0.0,?,-241.0,241.0,-90.0
685810756,0.00,-26.53,0.0,?,-212.1,212.1,-90.0
689184208,0.00,-29.93,0.0,?,-187.0,187.0,-90.0
692557660,0.00,-32.70,0.0,?,-170.4,170.4,-90.0
695931112,0.00,-35.85,0.0,?,-154.6,154.6,-90.0
699304564,0.00,-38.93,0.0,?,-141.5,141.5,-90.0
702678016,0.00,-41.90,0.0,?,-130.6,130.6,-90.0
706051468,0.00,-45.02,0.0,?,-120.7,120.7,-90.0
709424920,0.00,-47.93,0.0,?,-112.5,112.5,-90.0
712798372,0.00,-51.00,0.0,?,-104.8,104.8,-90.0
716171824,0.00,-54.33,0.0,?,-97.4,97.4,-90.0
719545276,0.00,-57.47,0.0,?,-91.2,91.2,-90.0
722918728,0.00,-60.79,0.0,?,-85.2,85.2,-90.0
726292180,0.00,-64.16,0.0,?,-79.8,79.8,-90.0
729665632,0.00,-67.67,0.0,?,-74.6,74.6,-90.0
733039084,0.00,-71.19,0.0,?,-69.9,69.9,-90.0
736412536,-0.08,-74.91,0.7,205.92,-65.3,65.3,-89.4
739785988,-0.21,-78.78,1.5,82.20,-60.9,60.9,-88.6
743159440,-0.38,-82.74,2.5,45.50,-56.7,56.8,-87.5
746532892,-0.51,-86.78,3.1,34.23,-52.8,52.9,-86.6
749906344,-0.58,-90.68,3.3,29.86,-49.3,49.4,-86.2
753279796,-0.70,-94.90,3.7,25.00,-45.8,45.9,-85.4
756653248,-0.78,-99.01,3.9,22.31,-42.5,42.7,-84.8
760026700,-0.81,-103.17,3.8,21.43,-39.5,39.7,-84.5
763400152,-0.86,-107.18,3.8,20.20,-36.7,36.9,-84.1
766773604,-0.87,-111.23,3.7,19.93,-34.1,34.3,-83.8
770147056,-0.88,-114.98,3.6,19.67,-31.7,31.9,-83.6
773520508,-0.86,-118.74,3.3,20.30,-29.5,29.7,-83.6
776893960,-0.84,-122.48,3.1,20.77,-27.4,27.5,-83.5
780267412,-0.80,-125.84,2.9,21.63,-25.5,25.7,-83.5
783640864,-0.76,-129.24,2.7,22.97,-23.7,23.8,-83.6
787014316,-0.72,-132.43,2.5,24.03,-22.0,22.1,-83.6
790387768,-0.69,-135.42,2.3,25.29,-20.5,20.6,-83.6
793761220,-0.65,-138.41,2.1,26.80,-19.0,19.1,-83.6
797134672,-0.65,-141.22,2.1,26.90,-17.6,17.7,-83.2
800508124,-0.62,-144.11,2.0,28.03,-16.2,16.3,-83.1
803881576,-0.62,-146.87,2.0,27.90,-14.9,15.0,-82.5
807255028,-0.62,-149.50,1.9,27.82,-13.6,13.7,-81.9
810628480,-0.66,-152.09,2.0,26.41,-12.4,12.6,-80.8
814001932,-0.70,-154.75,2.1,24.96,-11.2,11.4,-79.3
817375384,-0.73,-157.46,2.2,23.67,-9.9,10.2,-77.5
820748836,-0.79,-160.18,2.3,22.07,-8.7,9.0,-75.0
824122288,-0.85,-162.90,2.5,20.36,-7.5,7.9,-71.5
827495740,-0.91,-165.80,2.7,19.06,-6.2,6.8,-66.8
830869192,-0.97,-168.74,2.8,17.85,-4.9,5.7,-60.1
834242644,-1.02,-171.76,3.0,17.00,-3.6,4.6,-50.5
837616096,-1.07,-174.84,3.1,16.27,-2.2,3.8,-36.1
840989548,-1.10,-178.07,3.2,15.81,-0.8,3.3,-14.9
844363000,-1.12,178.71,3.2,15.59,0.6,3.3,9.9
847736452,-1.12,175.53,3.2,15.52,1.9,3.8,31.1
851109904,-1.09,172.40,3.1,16.01,3.3,4.6,46.5
854483356,-1.05,169.28,3.0,16.56,4.7,5.6,56.9
857856808,-0.98,166.29,2.9,17.71,6.0,6.6,64.5
861230260,-0.91,163.42,2.7,19.05,7.3,7.7,69.8
864603712,-0.84,160.46,2.5,20.80,8.6,8.9,73.9
867977164,-0.75,157.85,2.3,23.05,9.8,10.0,77.0
871350616,-0.68,155.34,2.0,25.56,10.9,11.1,79.4
874724068,-0.62,152.98,1.9,28.01,12.0,12.1,81.1
878097520,-0.57,150.65,1.7,30.73,13.1,13.2,82.4
881470972,-0.53,148.39,1.6,32.88,14.1,14.2,83.4
884844424,-0.51,146.25,1.6,34.28,15.2,15.2,84.0
888217876,-0.50,144.29,1.6,34.55,16.1,16.2,84.3
891591328,-0.48,142.07,1.5,36.09,17.2,17.2,84.8
894964780,-0.55,139.94,1.8,31.64,18.2,18.3,84.4
898338232,-0.60,137.72,2.0,29.19,19.3,19.4,84.2
901711684,-0.68,135.51,2.3,25.38,20.4,20.5,83.6
905085136,-0.78,133.19,2.7,22.28,21.6,21.8,83.0
908458588,-0.89,130.75,3.1,19.43,22.8,23.1,82.2
911832040,-1.03,128.10,3.7,16.84,24.2,24.5,81.4
915205492,-1.19,125.25,4.3,14.66,25.7,26.1,80.5
918578944,-1.32,122.40,4.9,13.15,27.3,27.7,79.7
921952396,-1.47,119.15,5.7,11.86,29.1,29.6,79.0
925325848,-1.63,115.86,6.5,10.72,30.9,31.6,78.2
928699300,-1.77,112.32,7.3,9.83,33.0,33.8,77.5
932072752,-1.90,108.56,8.2,9.17,35.3,36.3,76.9
935446204,-2.03,104.68,9.2,8.60,37.8,38.9,76.3
938819656,-2.15,100.58,10.3,8.11,40.5,41.8,75.7
942193108,-2.25,96.15,11.5,7.76,43.6,45.1,75.2
945566560,-2.30,91.77,12.6,7.59,46.9,48.5,75.0
948940012,-2.36,87.21,13.9,7.40,50.5,52.4,74.6
952313464,-2.41,82.59,15.4,7.26,54.5,56.6,74.2
955686916,-2.48,77.64,17.5,7.06,59.1,61.6,73.5
959060368,-2.53,72.74,19.8,6.91,64.0,67.0,72.8
962433820,-2.60,67.62,22.9,6.72,69.6,73.2,71.8
965807272,-2.71,62.26,27.1,6.47,75.8,80.6,70.3
969180724,-2.83,56.62,32.9,6.19,82.9,89.2,68.3
972554176,-3.11,50.41,42.8,5.65,90.1,99.8,64.6
975927628,-3.52,43.78,57.6,5.00,95.8,111.8,59.0
979301080,-4.17,36.38,79.9,4.24,94.9,124.0,49.9
982674532,-5.26,27.85,105.5,3.40,76.7,130.4,36.0
986047984,-7.08,18.09,113.4,2.59,38.7,119.8,18.9
989421436,-10.33,6.66,93.0,1.88,7.2,93.3,4.5
992794888,-17.27,-3.30,65.8,1.32,-1.1,65.8,-0.9
996168340,-26.22,123.30,47.2,1.10,3.9,47.4,4.7
999541792,-13.36,126.04,36.7,1.55,13.4,39.1,20.0
1002915244,-8.77,112.39,30.7,2.15,23.9,38.9,37.9
1006288696,-6.19,100.19,26.9,2.92,34.1,43.4,51.8
1009662148,-4.61,90.06,24.3,3.85,43.7,50.0,60.9
1013035600,-3.58,81.60,22.6,4.92,52.6,57.2,66.8
1016409052,-2.96,74.46,22.0,5.93,60.9,64.8,70.2
1019782504,-2.54,68.32,22.0,6.89,69.0,72.4,72.3
1023155956,-2.24,62.42,22.8,7.81,77.7,81.0,73.6
1026529408,-2.04,57.11,24.5,8.55,86.6,90.0,74.2
1029902860,-1.98,52.20,27.9,8.79,95.6,99.6,73.7
1033276312,-1.88,47.43,31.5,9.25,106.1,110.6,73.5
1036649764,-1.85,42.50,37.5,9.44,118.4,124.2,72.4
1040023216,-1.89,37.96,46.5,9.25,130.8,138.8,70.4
1043396668,0.00,107.50,0.0,?,36.7,36.7,90.0
1046770120,0.00,107.99,0.0,?,36.3,36.3,90.0
1050143572,-2.00,23.65,105.0,8.73,181.4,209.6,59.9
1053517024,-2.02,19.56,138.2,8.66,197.5,241.0,55.0
1056890476,-2.03,15.47,185.2,8.59,209.3,279.5,48.5
1060263928,-2.08,11.37,249.6,8.40,203.8,322.3,39.2
1063637380,-2.10,7.23,326.9,8.31,168.5,367.8,27.3
1067010832,-2.19,3.09,381.6,7.98,80.9,390.1,12.0
1070384284,-2.25,-1.29,385.7,7.77,-33.2,387.2,-4.9
1073757736,-2.30,-5.52,335.4,7.59,-120.4,356.4,-19.7
1077131188,-2.35,-10.16,260.8,7.44,-167.9,310.2,-32.8
1080504640,-2.38,-14.63,197.6,7.35,-180.0,267.3,-42.3
1083878092,-2.41,-19.08,150.0,7.25,-174.3,230.0,-49.3
1087251544,-2.43,-23.65,114.9,7.20,-162.6,199.1,-54.8
1090624996,-2.42,-28.33,88.7,7.24,-149.5,173.8,-59.3
1093998448,-2.37,-33.09,69.2,7.37,-136.7,153.2,-63.1
1097371900,-2.33,-37.72,55.4,7.49,-124.7,136.5,-66.1
1100745352,-2.25,-42.28,44.6,7.75,-114.4,122.8,-68.7
1104118804,-2.15,-46.65,36.3,8.13,-105.6,111.7,-71.1
1107492256,-2.03,-50.89,29.8,8.58,-97.8,102.2,-73.1
1110865708,-1.94,-55.19,24.8,9.01,-90.4,93.7,-74.7
1114239160,-1.79,-59.13,20.4,9.76,-84.5,86.9,-76.4
1117612612,-1.65,-62.86,17.0,10.55,-79.2,81.0,-77.9
1120986064,-1.53,-66.65,14.3,11.40,-74.1,75.5,-79.1
1124359516,-1.40,-70.09,12.0,12.47,-69.9,70.9,-80.3
1127732968,-1.32,-73.40,10.5,13.21,-66.0,66.8,-81.0
1131106420,-1.24,-76.67,9.2,14.03,-62.4,63.1,-81.6
1134479872,-1.18,-80.28,8.1,14.80,-58.6,59.2,-82.2
1137853324,-1.13,-83.07,7.3,15.45,-55.9,56.4,-82.5
1141226776,-1.14,-86.16,7.0,15.27,-53.0,53.4,-82.5
1144600228,-1.15,-89.32,6.7,15.10,-50.1,50.6,-82.4
1147973680,-1.23,-92.72,6.7,14.18,-47.2,47.7,-81.9
1151347132,-1.31,-96.03,6.8,13.26,-44.5,45.0,-81.3
1154720584,-1.41,-99.50,6.9,12.34,-41.8,42.4,-80.6
1158094036,-1.50,-103.25,7.0,11.58,-39.1,39.7,-79.9
1161467488,-1.67,-107.27,7.4,10.44,-36.3,37.0,-78.6
1164840940,-1.85,-111.28,7.8,9.40,-33.6,34.5,-77.0
1168214392,-2.01,-115.97,8.0,8.69,-30.7,31.7,-75.5
1171587844,-2.17,-120.96,8.2,8.04,-27.7,28.9,-73.6
1174961296,-2.36,-126.09,8.5,7.41,-24.8,26.2,-71.2
1178334748,-2.56,-131.44,8.8,6.83,-22.0,23.7,-68.2
1181708200,-2.80,-136.81,9.2,6.26,-19.2,21.3,-64.4
1185081652,-3.11,-142.59,9.8,5.65,-16.3,19.1,-59.0
1188455104,-3.55,-148.10,10.9,4.96,-13.7,17.5,-51.5
1191828556,-4.28,-152.69,12.7,4.14,-11.4,17.1,-41.8
1195202008,-5.31,-155.37,15.5,3.37,-9.9,18.4,-32.7
1198575460,-6.57,-153.36,18.9,2.77,-10.2,21.5,-28.4
1201948912,-7.29,-144.76,21.5,2.52,-13.2,25.2,-31.5
1205322364,-6.64,-137.02,20.6,2.74,-16.7,26.6,-39.0
1208695816,-5.40,-135.56,17.3,3.32,-18.3,25.2,-46.6
1212069268,-4.33,-139.00,13.8,4.09,-17.4,22.2,-51.6
1215442720,-3.52,-143.79,11.0,5.00,-15.6,19.1,-54.8
1218816172,-3.00,-148.80,9.2,5.85,-13.5,16.4,-55.8
1222189624,-2.61,-153.59,7.9,6.71,-11.5,13.9,-55.6
1225563076,-2.34,-158.22,6.9,7.47,-9.4,11.7,-53.7
1228936528,-2.19,-162.64,6.4,7.97,-7.5,9.9,-49.5
1232309980,-2.11,-166.85,6.1,8.27,-5.7,8.4,-42.8
1235683432,-2.08,-170.95,6.0,8.40,-3.9,7.1,-33.1
1239056884,-2.06,-174.93,5.9,8.49,-2.2,6.3,-20.3
1242430336,-2.09,-179.05,6.0,8.36,-0.4,6.0,-3.9
1245803788,-2.14,176.92,6.1,8.17,1.3,6.3,12.2
1249177240,-2.23,172.75,6.4,7.83,3.1,7.1,25.9
1252550692,-2.29,168.50,6.6,7.65,4.9,8.3,36.8
1255924144,-2.35,164.01,6.9,7.42,6.9,9.7,45.1
1259297596,-2.43,159.81,7.2,7.19,8.7,11.3,50.6
1262671048,-2.53,155.06,7.6,6.91,10.8,13.2,55.0
1266044500,-2.57,150.50,7.8,6.81,12.9,15.1,58.6
1269417952,-2.58,145.90,8.0,6.79,15.0,17.0,61.7
1272791404,-2.64,141.04,8.5,6.62,17.2,19.2,63.8
1276164856,-2.64,136.45,8.7,6.64,19.4,21.3,65.9
1279538308,-2.65,131.92,9.0,6.61,21.7,23.5,67.4
1282911760,-2.63,127.17,9.3,6.65,24.1,25.9,68.9
1286285212,-2.56,122.77,9.4,6.83,26.5,28.2,70.4
1289658664,-2.52,118.31,9.7,6.94,29.0,30.6,71.5
1293032116,-2.47,113.95,9.9,7.09,31.6,33.1,72.5
1296405568,-2.41,109.93,10.2,7.26,34.1,35.6,73.4
1299779020,-2.34,105.90,10.4,7.48,36.7,38.1,74.2
1303152472,-2.30,101.57,10.8,7.60,39.6,41.1,74.7
1306525924,-2.22,98.03,11.0,7.86,42.2,43.6,75.4
1309899376,-2.22,94.52,11.6,7.88,44.8,46.3,75.5
1313272828,-2.22,90.70,12.4,7.86,47.8,49.4,75.5
1316646280,-2.27,86.91,13.5,7.70,50.9,52.7,75.2
1320019732,-2.35,83.48,14.8,7.45,53.8,55.8,74.6
1323393184,-2.41,79.86,16.3,7.26,57.1,59.3,74.1
1326766636,-2.50,76.33,18.1,6.99,60.3,63.0,73.3
1330140088,-2.60,72.49,20.4,6.73,64.1,67.2,72.3
1333513540,-2.77,68.57,23.7,6.32,67.8,71.9,70.8
1336886992,-2.91,64.92,27.0,6.03,71.6,76.5,69.4
1340260444,-3.11,60.87,31.6,5.65,75.6,81.9,67.3
1343633896,-3.31,56.74,37.1,5.32,79.7,87.9,65.0
1347007348,-3.53,52.19,44.4,4.99,83.9,94.9,62.1
1350380800,-3.76,47.43,53.3,4.69,88.0,102.9,58.8
1353754252,-4.00,42.88,63.6,4.42,90.7,110.8,55.0
