Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-18.35,0.0,?,-309.5,309.5,-90.0
4306503,0.00,-27.05,0.0,?,-207.8,207.8,-90.0
7613006,-0.20,-37.28,5.7,85.54,-148.0,148.1,-87.8
10919509,-0.51,-48.64,8.6,34.04,-110.1,110.4,-85.5
14226012,-0.63,-60.89,7.0,27.59,-84.6,84.9,-85.3
17532515,-0.63,-71.18,5.3,27.75,-69.6,69.8,-85.6
20839018,-0.53,-81.22,3.6,33.01,-58.2,58.3,-86.5
24145521,-0.36,-89.72,2.1,48.86,-50.2,50.2,-87.7
27452024,-0.18,-96.92,0.9,97.91,-44.3,44.3,-88.8
30758527,0.00,-103.09,0.0,?,-39.7,39.7,-90.0
34065030,0.00,-108.38,0.0,?,-36.1,36.1,-90.0
37371533,0.00,-112.89,0.0,?,-33.2,33.2,-90.0
40678036,0.00,-116.69,0.0,?,-30.8,30.8,-90.0
43984539,0.00,-120.15,0.0,?,-28.8,28.8,-90.0
47291042,0.00,-123.22,0.0,?,-27.0,27.0,-90.0
50597545,0.00,-126.10,0.0,?,-25.4,25.4,-90.0
53904048,0.00,-128.84,0.0,?,-23.9,23.9,-90.0
57210551,0.00,-131.62,0.0,?,-22.5,22.5,-90.0
60517054,0.00,-134.31,0.0,?,-21.1,21.1,-90.0
63823557,0.00,-136.94,0.0,?,-19.7,19.7,-90.0
67130060,-0.01,-139.63,0.0,385.37,-18.4,18.4,-89.9
70436563,-0.06,-142.17,0.2,288.54,-17.1,17.1,-89.4
73743066,-0.10,-144.72,0.3,170.74,-15.9,15.9,-88.8
77049569,-0.13,-147.15,0.4,134.91,-14.7,14.7,-88.4
80356072,-0.13,-149.49,0.4,129.04,-13.6,13.6,-88.3
83662575,-0.12,-151.60,0.4,145.93,-12.7,12.7,-88.3
86969078,-0.10,-153.63,0.3,171.99,-11.7,11.7,-88.5
90275581,-0.08,-155.42,0.3,206.61,-10.9,10.9,-88.7
93582084,-0.04,-157.10,0.1,398.77,-10.1,10.1,-89.3
96888587,-0.02,-158.56,0.1,736.11,-9.5,9.5,-89.6
100195090,0.00,-159.94,0.0,?,-8.8,8.8,-90.0
103501593,0.00,-161.20,0.0,?,-8.3,8.3,-90.0
106808096,0.00,-162.34,0.0,?,-7.8,7.8,-90.0
110114599,0.00,-163.47,0.0,?,-7.3,7.3,-90.0
113421102,0.00,-164.53,0.0,?,-6.8,6.8,-90.0
116727605,-0.02,-165.59,0.1,927.80,-6.3,6.3,-89.5
120034108,-0.05,-166.66,0.1,349.90,-5.8,5.8,-88.6
123340611,-0.09,-167.74,0.3,188.49,-5.4,5.4,-87.1
126647114,-0.13,-168.84,0.4,134.32,-4.9,4.9,-85.6
