Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,0.00,-19.58,0.0,?,-289.7,289.7,-90.0
4373452,0.00,-27.97,0.0,?,-200.7,200.7,-90.0
7746904,-0.21,-38.18,5.7,81.67,-144.3,144.4,-87.7
11120356,-0.52,-49.72,8.4,33.66,-107.4,107.7,-85.5
14493808,-0.67,-62.08,7.2,25.88,-82.6,82.9,-85.0
17867260,-0.63,-72.61,5.1,27.68,-67.8,68.0,-85.7
21240712,-0.51,-82.69,3.4,34.02,-56.7,56.8,-86.6
24614164,-0.34,-91.17,1.9,51.52,-49.0,49.0,-87.8
27987616,-0.16,-98.36,0.8,111.99,-43.2,43.2,-89.0
31361068,0.00,-104.43,0.0,?,-38.8,38.8,-90.0
34734520,0.00,-109.69,0.0,?,-35.2,35.2,-90.0
38107972,0.00,-114.07,0.0,?,-32.4,32.4,-90.0
41481424,0.00,-117.89,0.0,?,-30.1,30.1,-90.0
44854876,0.00,-121.28,0.0,?,-28.1,28.1,-90.0
48228328,0.00,-124.33,0.0,?,-26.4,26.4,-90.0
51601780,0.00,-127.17,0.0,?,-24.8,24.8,-90.0
54975232,0.00,-129.85,0.0,?,-23.4,23.4,-90.0
58348684,0.00,-132.73,0.0,?,-21.9,21.9,-90.0
61722136,0.00,-135.38,0.0,?,-20.5,20.5,-90.0
65095588,0.00,-138.09,0.0,?,-19.1,19.1,-90.0
68469040,-0.02,-140.77,0.1,738.90,-17.8,17.8,-89.8
71842492,-0.08,-143.39,0.2,229.97,-16.5,16.5,-89.2
75215944,-0.11,-145.90,0.4,154.56,-15.3,15.3,-88.7
78589396,-0.15,-148.36,0.5,119.32,-14.2,14.2,-88.2
81962848,-0.14,-150.63,0.4,125.68,-13.1,13.1,-88.1
85336300,-0.13,-152.81,0.4,135.55,-12.1,12.1,-88.2
88709752,-0.10,-154.77,0.3,174.77,-11.2,11.2,-88.5
92083204,-0.07,-156.53,0.2,260.70,-10.4,10.4,-88.9
95456656,-0.04,-158.21,0.1,482.38,-9.6,9.6,-89.4
98830108,-0.01,-159.64,0.0,594.48,-9.0,9.0,-89.8
102203560,0.00,-160.92,0.0,?,-8.4,8.4,-90.0
105577012,0.00,-162.14,0.0,?,-7.9,7.9,-90.0
108950464,0.00,-163.28,0.0,?,-7.3,7.3,-90.0
112323916,0.00,-164.36,0.0,?,-6.9,6.9,-90.0
115697368,-0.00,-165.43,0.0,339.05,-6.4,6.4,-89.9
119070820,-0.04,-166.50,0.1,476.66,-5.9,5.9,-89.0
122444272,-0.07,-167.59,0.2,266.27,-5.4,5.4,-88.0
125817724,-0.11,-168.71,0.3,158.29,-4.9,5.0,-86.3
129191176,-0.15,-169.90,0.4,115.70,-4.4,4.4,-84.4
132564628,-0.19,-171.16,0.6,90.99,-3.9,3.9,-81.9
135938080,-0.21,-172.43,0.6,82.01,-3.3,3.4,-79.5
139311532,-0.23,-173.75,0.7,76.55,-2.7,2.8,-76.5
142684984,-0.21,-175.07,0.6,81.82,-2.2,2.2,-74.1
146058436,-0.19,-176.37,0.6,90.32,-1.6,1.7,-70.7
149431888,-0.14,-177.67,0.4,122.77,-1.0,1.1,-68.1
152805340,-0.09,-178.87,0.2,200.46,-0.5,0.6,-63.3
156178792,-0.01,-179.91,0.0,833.25,-0.0,0.0,-66.7
159552244,0.00,179.28,0.0,?,0.3,0.3,90.0
162925696,0.00,178.62,0.0,?,0.6,0.6,90.0
166299148,0.00,178.06,0.0,?,0.8,0.8,90.0
169672600,0.00,177.71,0.0,?,1.0,1.0,90.0
173046052,0.00,177.50,0.0,?,1.1,1.1,90.0
176419504,0.00,177.29,0.0,?,1.2,1.2,90.0
179792956,0.00,177.15,0.0,?,1.2,1.2,90.0
183166408,0.00,176.85,0.0,?,1.4,1.4,90.0
186539860,0.00,176.55,0.0,?,1.5,1.5,90.0
189913312,0.00,176.12,0.0,?,1.7,1.7,90.0
193286764,0.00,175.67,0.0,?,1.9,1.9,90.0
196660216,0.00,175.12,0.0,?,2.1,2.1,90.0
200033668,-0.03,174.41,0.1,554.36,2.4,2.4,87.9
203407120,-0.12,173.58,0.3,143.68,2.8,2.8,82.9
206780572,-0.21,172.70,0.6,81.63,3.2,3.2,79.1
210154024,-0.28,171.85,0.8,61.19,3.6,3.7,77.0
213527476,-0.37,170.79,1.1,47.39,4.0,4.2,75.2
216900928,-0.43,169.68,1.2,40.77,4.5,4.7,74.7
220274380,-0.49,168.50,1.4,35.47,5.0,5.2,74.2
223647832,-0.53,167.38,1.5,32.88,5.5,5.7,74.4
227021284,-0.54,166.09,1.6,32.24,6.1,6.3,75.5
230394736,-0.55,164.84,1.6,31.74,6.6,6.8,76.4
233768188,-0.55,163.53,1.6,31.63,7.2,7.4,77.4
237141640,-0.51,162.33,1.5,33.76,7.8,7.9,78.9
240515092,-0.48,161.13,1.4,36.44,8.3,8.4,80.4
243888544,-0.40,160.06,1.2,43.20,8.8,8.9,82.3
247261996,-0.33,159.12,1.0,53.03,9.2,9.3,84.0
250635448,-0.24,158.14,0.7,73.68,9.7,9.7,85.8
254008900,-0.12,157.34,0.4,140.76,10.0,10.0,87.9
257382352,-0.03,156.74,0.1,672.83,10.3,10.3,89.6
260755804,0.00,156.23,0.0,?,10.5,10.5,90.0
264129256,0.00,155.79,0.0,?,10.7,10.7,90.0
267502708,0.00,155.58,0.0,?,10.8,10.8,90.0
270876160,0.00,155.38,0.0,?,10.9,10.9,90.0
274249612,0.00,155.27,0.0,?,11.0,11.0,90.0
277623064,0.00,155.24,0.0,?,11.0,11.0,90.0
280996516,0.00,155.20,0.0,?,11.0,11.0,90.0
284369968,0.00,155.08,0.0,?,11.0,11.0,90.0
287743420,0.00,155.04,0.0,?,11.1,11.1,90.0
291116872,0.00,154.91,0.0,?,11.1,11.1,90.0
294490324,0.00,154.79,0.0,?,11.2,11.2,90.0
297863776,0.00,154.50,0.0,?,11.3,11.3,90.0
301237228,-0.06,154.25,0.2,314.60,11.4,11.4,89.2
304610680,-0.18,153.79,0.6,95.14,11.6,11.7,87.3
307984132,-0.31,153.10,0.9,55.69,12.0,12.0,85.5
311357584,-0.45,152.54,1.4,39.03,12.2,12.3,83.7
314731036,-0.58,151.66,1.8,29.93,12.6,12.7,82.0
318104488,-0.71,150.76,2.2,24.41,13.0,13.2,80.5
321477940,-0.88,149.70,2.7,19.83,13.5,13.8,78.7
324851392,-1.03,148.44,3.2,16.86,14.1,14.4,77.2
328224844,-1.16,147.13,3.6,14.97,14.7,15.1,76.1
331598296,-1.30,145.88,4.1,13.37,15.3,15.8,75.0
334971748,-1.41,144.30,4.5,12.34,16.0,16.6,74.4
338345200,-1.51,142.93,4.8,11.52,16.6,17.3,73.8
341718652,-1.60,141.53,5.1,10.90,17.3,18.0,73.4
345092104,-1.67,140.14,5.4,10.42,17.9,18.7,73.2
348465556,-1.71,138.92,5.6,10.20,18.5,19.4,73.2
351839008,-1.75,138.05,5.8,9.96,18.9,19.8,73.1
355212460,-1.77,137.35,5.8,9.84,19.3,20.2,73.1
358585912,-1.77,137.00,5.9,9.86,19.5,20.3,73.3
361959364,-1.77,137.18,5.8,9.85,19.4,20.2,73.2
365332816,-1.76,137.55,5.8,9.93,19.2,20.0,73.2
368706268,-1.76,138.23,5.8,9.93,18.9,19.7,73.0
372079720,-1.75,139.37,5.7,9.97,18.3,19.2,72.7
375453172,-1.73,140.50,5.6,10.08,17.8,18.6,72.5
378826624,-1.71,141.74,5.5,10.22,17.2,18.0,72.3
