Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-1.53,-70.34,13.0,11.39,-69.3,70.5,-79.4
1400550548,-1.54,-70.72,13.0,11.28,-68.8,70.1,-79.3
1401101816,-1.58,-70.91,13.2,11.05,-68.5,69.8,-79.1
1401653084,-1.53,-70.97,12.8,11.40,-68.6,69.7,-79.4
1402204352,-1.53,-71.31,12.8,11.36,-68.1,69.3,-79.4
1402755620,-1.56,-71.52,12.9,11.17,-67.8,69.0,-79.2
1403306888,-1.54,-71.91,12.6,11.32,-67.4,68.6,-79.4
1403858156,-1.52,-72.01,12.5,11.43,-67.3,68.5,-79.5
1404409424,-1.53,-72.11,12.5,11.35,-67.2,68.3,-79.4
1404960692,-1.53,-72.61,12.4,11.37,-66.6,67.7,-79.5
1405511960,-1.54,-72.92,12.3,11.34,-66.2,67.3,-79.5
1406063228,-1.48,-72.84,11.9,11.79,-66.4,67.5,-79.9
1406614496,-1.48,-73.33,11.8,11.76,-65.8,66.9,-79.9
1407165764,-1.46,-73.58,11.6,11.90,-65.6,66.6,-80.0
1407717032,-1.46,-73.93,11.4,11.93,-65.2,66.2,-80.0
1408268300,-1.45,-74.31,11.3,12.02,-64.7,65.7,-80.1
1408819568,-1.47,-74.48,11.4,11.86,-64.5,65.5,-80.0
1409370836,-1.44,-74.61,11.1,12.12,-64.4,65.4,-80.2
1409922104,-1.41,-74.92,10.8,12.39,-64.1,65.0,-80.4
1410473372,-1.44,-75.17,11.0,12.07,-63.8,64.7,-80.2
1411024640,-1.45,-75.22,11.1,12.00,-63.7,64.7,-80.2
1411575908,-1.48,-75.50,11.2,11.78,-63.4,64.3,-80.0
1412127176,-1.47,-75.57,11.1,11.83,-63.3,64.3,-80.0
1412678444,-1.43,-75.83,10.8,12.14,-63.1,64.0,-80.3
1413229712,-1.49,-75.95,11.2,11.68,-62.8,63.8,-79.9
1413780980,-1.46,-76.03,10.9,11.96,-62.8,63.7,-80.2
1414332248,-1.48,-76.38,11.0,11.77,-62.4,63.3,-80.0
1414883516,-1.48,-76.54,10.9,11.79,-62.2,63.2,-80.0
1415434784,-1.48,-76.63,10.9,11.76,-62.1,63.1,-80.0
1415986052,-1.48,-76.97,10.8,11.79,-61.7,62.7,-80.1
1416537320,-1.51,-77.13,11.0,11.55,-61.5,62.5,-79.9
1417088588,-1.51,-77.30,11.0,11.51,-61.3,62.3,-79.8
1417639856,-1.55,-77.70,11.2,11.20,-60.8,61.9,-79.6
1418191124,-1.56,-77.72,11.2,11.18,-60.8,61.8,-79.5
1418742392,-1.57,-77.87,11.2,11.12,-60.6,61.7,-79.5
1419293660,-1.58,-78.15,11.3,11.03,-60.3,61.4,-79.4
1419844928,-1.59,-78.17,11.4,10.93,-60.3,61.3,-79.3
1420396196,-1.64,-78.25,11.7,10.62,-60.1,61.2,-79.0
1420947464,-1.64,-78.45,11.6,10.60,-59.9,61.0,-79.0
1421498732,-1.66,-78.47,11.7,10.50,-59.9,61.0,-78.9
1422050000,-1.69,-78.97,11.9,10.29,-59.3,60.5,-78.7
1422601268,-1.72,-79.24,12.0,10.13,-59.0,60.2,-78.5
1423152536,-1.76,-79.61,12.2,9.89,-58.5,59.8,-78.3
1423703804,-1.75,-79.96,12.0,9.95,-58.2,59.4,-78.3
1424255072,-1.80,-80.28,12.2,9.70,-57.8,59.1,-78.1
1424806340,-1.82,-80.39,12.3,9.58,-57.7,59.0,-77.9
1425357608,-1.82,-80.62,12.3,9.56,-57.4,58.7,-77.9
1425908876,-1.82,-80.95,12.2,9.59,-57.1,58.4,-78.0
1426460144,-1.85,-81.04,12.4,9.44,-57.0,58.3,-77.8
1427011412,-1.89,-81.24,12.6,9.22,-56.7,58.1,-77.5
1427562680,-1.93,-81.40,12.8,9.04,-56.5,57.9,-77.2
