Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1399999280,-1.57,-70.24,13.4,11.08,-69.4,70.7,-79.1
1400550548,-1.56,-70.31,13.3,11.14,-69.3,70.6,-79.1
1401101816,-1.55,-70.79,13.1,11.21,-68.7,70.0,-79.2
1401653084,-1.56,-70.93,13.1,11.15,-68.5,69.8,-79.2
1402204352,-1.55,-71.25,12.9,11.26,-68.2,69.4,-79.3
1402755620,-1.61,-71.25,13.4,10.85,-68.1,69.4,-78.9
1403306888,-1.60,-71.50,13.2,10.92,-67.8,69.1,-79.0
1403858156,-1.57,-71.86,12.9,11.08,-67.4,68.6,-79.2
1404409424,-1.52,-72.10,12.4,11.47,-67.2,68.3,-79.5
1404960692,-1.54,-72.31,12.5,11.30,-66.9,68.1,-79.4
1405511960,-1.54,-72.64,12.4,11.29,-66.5,67.7,-79.4
1406063228,-1.52,-72.96,12.1,11.49,-66.2,67.3,-79.6
1406614496,-1.51,-73.13,12.0,11.56,-66.0,67.1,-79.7
1407165764,-1.46,-73.36,11.6,11.93,-65.8,66.8,-80.0
1407717032,-1.47,-73.62,11.6,11.85,-65.5,66.5,-80.0
1408268300,-1.46,-73.87,11.4,11.95,-65.2,66.2,-80.1
1408819568,-1.46,-74.43,11.3,11.97,-64.6,65.6,-80.1
1409370836,-1.48,-74.50,11.4,11.81,-64.5,65.5,-80.0
1409922104,-1.48,-74.74,11.4,11.76,-64.2,65.2,-79.9
1410473372,-1.48,-75.07,11.3,11.75,-63.8,64.8,-79.9
1411024640,-1.44,-75.17,11.0,12.09,-63.8,64.7,-80.2
1411575908,-1.50,-75.26,11.4,11.64,-63.6,64.6,-79.8
1412127176,-1.49,-75.33,11.3,11.70,-63.5,64.5,-79.9
1412678444,-1.50,-75.43,11.4,11.63,-63.4,64.4,-79.8
1413229712,-1.48,-75.70,11.2,11.75,-63.1,64.1,-80.0
1413780980,-1.45,-75.90,10.9,12.00,-63.0,63.9,-80.2
1414332248,-1.47,-75.99,11.0,11.84,-62.8,63.8,-80.1
1414883516,-1.44,-76.17,10.8,12.08,-62.7,63.6,-80.3
1415434784,-1.50,-76.50,11.1,11.62,-62.2,63.2,-79.9
1415986052,-1.49,-76.79,11.0,11.66,-61.9,62.9,-79.9
1416537320,-1.53,-76.86,11.2,11.39,-61.8,62.8,-79.7
1417088588,-1.53,-76.90,11.3,11.35,-61.7,62.7,-79.7
1417639856,-1.58,-77.30,11.5,11.05,-61.2,62.3,-79.4
1418191124,-1.59,-77.50,11.5,10.97,-61.0,62.1,-79.3
1418742392,-1.58,-77.57,11.4,11.02,-60.9,62.0,-79.4
1419293660,-1.58,-77.82,11.4,11.01,-60.7,61.7,-79.4
