Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1000000,-0.89,-17.49,99.8,19.49,-291.7,308.3,-71.1
4373452,-1.38,-29.89,54.7,12.64,-171.1,179.7,-72.3
7746904,-1.77,-42.12,36.8,9.83,-120.1,125.6,-73.0
11120356,-2.00,-55.39,25.3,8.72,-89.7,93.2,-74.2
14493808,-2.09,-69.73,17.8,8.33,-68.7,71.0,-75.4
17867260,-2.01,-82.26,13.1,8.70,-55.5,57.0,-76.8
21240712,-1.86,-94.24,9.8,9.38,-45.5,46.5,-77.8
24614164,-1.65,-104.78,7.5,10.59,-38.0,38.7,-78.9
27987616,-1.42,-113.96,5.8,12.29,-32.2,32.7,-79.8
31361068,-1.22,-122.13,4.6,14.24,-27.5,27.8,-80.5
34734520,-1.06,-129.31,3.7,16.37,-23.6,23.9,-81.0
38107972,-0.96,-135.90,3.2,18.10,-20.2,20.4,-80.9
41481424,-0.90,-141.85,2.9,19.32,-17.2,17.5,-80.5
44854876,-0.88,-147.40,2.7,19.79,-14.6,14.8,-79.3
48228328,-0.87,-152.73,2.7,19.93,-12.1,12.4,-77.6
51601780,-0.88,-157.82,2.6,19.72,-9.8,10.1,-74.9
54975232,-0.93,-162.94,2.7,18.76,-7.5,8.0,-70.0
58348684,-0.98,-167.88,2.8,17.76,-5.3,6.0,-61.7
61722136,-1.02,-172.84,3.0,17.01,-3.1,4.3,-46.6
65095588,-1.07,-177.79,3.1,16.25,-1.0,3.2,-17.4
68469040,-1.10,177.31,3.2,15.86,1.2,3.4,20.4
71842492,-1.12,172.44,3.2,15.48,3.3,4.6,45.4
75215944,-1.13,167.70,3.3,15.46,5.4,6.3,58.6
78589396,-1.12,163.04,3.3,15.57,7.4,8.1,66.1
81962848,-1.09,158.54,3.2,15.97,9.4,10.0,71.0
85336300,-1.05,154.11,3.2,16.54,11.4,11.9,74.5
88709752,-1.01,149.88,3.1,17.16,13.4,13.8,76.9
92083204,-0.96,145.83,3.0,18.03,15.3,15.6,78.8
95456656,-0.92,141.91,3.0,18.88,17.2,17.5,80.2
98830108,-0.89,138.21,2.9,19.53,19.0,19.3,81.2
102203560,-0.87,134.66,2.9,20.03,20.8,21.0,82.0
105577012,-0.85,131.14,3.0,20.43,22.6,22.8,82.6
108950464,-0.85,127.67,3.0,20.44,24.5,24.7,82.9
112323916,-0.86,124.26,3.2,20.16,26.4,26.5,83.1
115697368,-0.91,120.91,3.4,19.21,28.2,28.4,83.1
119070820,-0.96,117.63,3.8,18.16,30.1,30.4,82.9
122444272,-1.03,114.25,4.2,16.91,32.2,32.4,82.6
125817724,-1.12,110.87,4.7,15.55,34.2,34.6,82.1
129191176,-1.21,107.44,5.4,14.33,36.4,36.8,81.6
132564628,-1.33,103.88,6.1,13.09,38.8,39.3,81.0
135938080,-1.44,100.27,7.0,12.06,41.3,41.9,80.4
139311532,-1.58,96.57,8.1,11.05,43.9,44.7,79.6
142684984,-1.68,92.62,9.2,10.34,46.9,47.8,78.9
146058436,-1.78,88.68,10.4,9.78,50.1,51.1,78.3
149431888,-1.87,84.63,11.7,9.31,53.5,54.8,77.7
152805340,-1.93,80.56,13.0,9.04,57.3,58.8,77.2
156178792,-1.97,76.38,14.5,8.84,61.5,63.2,76.7
159552244,-2.00,72.36,16.1,8.72,65.8,67.8,76.3
162925696,-2.00,68.31,17.7,8.73,70.7,72.9,76.0
166299148,-1.95,64.56,19.0,8.93,75.8,78.1,75.9
169672600,-1.92,60.75,20.8,9.09,81.4,84.0,75.7
173046052,-1.87,57.16,22.5,9.34,87.4,90.2,75.5
176419504,-1.80,53.77,24.2,9.71,93.7,96.8,75.5
179792956,-1.73,50.55,26.1,10.08,100.4,103.7,75.5
183166408,-1.67,47.42,28.3,10.41,107.6,111.3,75.2
186539860,-1.62,44.42,30.9,10.76,115.4,119.5,75.0
189913312,-1.57,41.59,33.9,11.08,123.6,128.2,74.7
193286764,-1.52,38.62,37.6,11.43,133.3,138.5,74.2
196660216,-1.52,35.73,43.1,11.48,143.5,149.8,73.3
200033668,-1.52,33.14,49.5,11.44,153.5,161.3,72.1
203407120,-1.54,30.36,58.4,11.28,165.2,175.2,70.5
206780572,-1.57,27.55,69.9,11.12,178.3,191.5,68.6
210154024,-1.61,24.85,85.0,10.79,191.2,209.2,66.0
213527476,-1.65,21.95,105.5,10.56,206.3,231.7,62.9
216900928,-1.72,19.04,134.2,10.11,219.1,256.9,58.5
